id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,edu_lit_7_t,edu_lit_7_f,edu_lit_7_m,edu_lit_15_t,edu_lit_15_f,edu_lit_15_m,edu_sec_15_t,edu_sec_15_f,edu_sec_15_m,edu_ter_15_t,edu_ter_15_f,edu_ter_15_m
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,82.60000000000001,78.10000000000001,87.2,91.40000000000001,89,93.40000000000001,37.9,44.6,32.6,13.7,2.8,22.2
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,91.5,88.60000000000001,94.40000000000001,88,82.7,92.10000000000001,32.2,30.3,33.5,12,6.5,16.2
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,63.3,55.8,70.60000000000001,56.8,53.6,60.40000000000001,19.6,14.2,25.5,3.2,1.1,5.4
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,72.8,67.10000000000001,78.5,68.10000000000001,64.8,71.60000000000001,24.1,22.4,25.8,12.5,8.4,16.7
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,86.10000000000001,82.7,89.5,85.90000000000001,83,88.90000000000001,31,35.7,26.2,27.2,20.2,34.3
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,57.90000000000001,51.1,64.8,52.6,43.5,61.2,18.7,9.5,27.4,1.4,.5,2.3
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,61.40000000000001,54.90000000000001,67.90000000000001,57.40000000000001,48.6,65.8,21.7,13.2,29.8,3.7,2.1,5.100000000000001
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,78.40000000000001,73.5,83.30000000000001,90.2,82.60000000000001,97.5,42.3,38.3,46.1,18.9,13,24.7
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,58.1,46.90000000000001,69.10000000000001,47,27.8,62.3,14.1,8.9,18.3,5.300000000000001,6,4.800000000000001
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,64.90000000000001,55.1,74.40000000000001,55,38.90000000000001,68.90000000000001,21.3,16.8,25.1,7.4,6.300000000000001,8.300000000000001
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,78.60000000000001,71.90000000000001,85.10000000000001,76.40000000000001,64.60000000000001,88.80000000000001,40.3,35.2,45.7,13,7.2,19.1
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,47,36.1,58,47,27.8,62.3,14.1,8.9,18.3,5.300000000000001,6,4.800000000000001
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,51.8,41.40000000000001,62.2,55,38.90000000000001,68.90000000000001,21.3,16.8,25.1,7.4,6.300000000000001,8.300000000000001
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,72,63.90000000000001,80,76.40000000000001,64.60000000000001,88.80000000000001,40.3,35.2,45.7,13,7.2,19.1
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,69.10000000000001,59.8,78.10000000000001,66.90000000000001,52,80.90000000000001,33.3,28.2,38.1,5.4,.9,9.5
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,74.40000000000001,66.8,81.80000000000001,74,62.7,84.7,34.6,31.1,38,10.1,5.5,14.5
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,86.10000000000001,82.2,90,89.30000000000001,85.40000000000001,93.2,37.5,37.2,37.8,20.4,15.1,25.6
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,66.40000000000001,57.1,75.40000000000001,71.40000000000001,56.6,83.2,22.5,14.1,29.3,4.9,1,8
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,69.8,61.6,77.7,74,60.90000000000001,84.60000000000001,24.9,17,31.2,5.9,2.2,8.9
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,81.60000000000001,77.10000000000001,86,90.90000000000001,87.80000000000001,93.60000000000001,40.5,36,44.3,12.7,9.800000000000001,15
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,75.2,66.8,83.10000000000001,86.30000000000001,74.10000000000001,96.80000000000001,32.1,27.7,35.8,8.200000000000001,1.3,14
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,77.90000000000001,70.60000000000001,84.80000000000001,86.10000000000001,75.60000000000001,95.40000000000001,35.1,31.8,38,9.300000000000001,2.6,15.3
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,85.40000000000001,81,89.60000000000001,85.10000000000001,82.60000000000001,87.60000000000001,50.40000000000001,51,49.8,15.3,8.4,22
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,65.3,56.40000000000001,74,62.40000000000001,52.7,70.60000000000001,16,12.2,19.3,4.2,4.600000000000001,3.9
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,69.2,61.5,76.80000000000001,67.8,58.40000000000001,75.8,18.7,15.2,21.6,9,7.4,10.4
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,81.5,77.5,85.5,93.40000000000001,85.5,100,31.1,29.7,32.3,31.9,20.9,41
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,70.60000000000001,59.7,81.5,72.60000000000001,63.40000000000001,83.2,30.3,23.2,38.40000000000001,5.600000000000001,4.100000000000001,7.300000000000001
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,72.2,61.7,82.60000000000001,73.90000000000001,65,84.10000000000001,32.5,25.5,40.40000000000001,6.600000000000001,4.9,8.5
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,92,88.30000000000001,95.30000000000001,89.40000000000001,83.90000000000001,95.90000000000001,58.90000000000001,53.7,64.90000000000001,18.6,14.8,22.9
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,85.40000000000001,79.60000000000001,91.40000000000001,80.90000000000001,72.8,89.90000000000001,41.90000000000001,33.5,51,6.9,6.2,7.800000000000001
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,85.7,80,91.5,81.30000000000001,73.2,90.10000000000001,42.5,34.6,51.2,7.300000000000001,6.4,8.300000000000001
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,89.7,86.5,92.60000000000001,88.10000000000001,81.90000000000001,95.80000000000001,53.90000000000001,53.2,54.8,14.4,11.5,18
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,76.80000000000001,66.8,85.7,70.90000000000001,48.7,92.60000000000001,29.3,16,42.40000000000001,12,4.9,18.9
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,76.80000000000001,66.8,85.7,70.90000000000001,48.7,92.60000000000001,29.3,16,42.40000000000001,12,4.9,18.9
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,,,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,78.5,69.5,87,75.40000000000001,66.60000000000001,84.30000000000001,29.7,25.3,34.3,8.9,3.7,14.2
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,79.40000000000001,70.90000000000001,87.40000000000001,76.60000000000001,67.5,85.80000000000001,31.8,27,36.6,10.9,5.4,16.6
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,88.10000000000001,84.60000000000001,91.2,88.60000000000001,77.10000000000001,98.40000000000001,51.6,45.1,57.1,30.8,22.8,37.6
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,80.80000000000001,72.60000000000001,89.2,78,70.3,85.7,36.1,29.2,43,6.7,6.100000000000001,7.4
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,81.5,73.7,89.60000000000001,78.10000000000001,70.7,85.7,36.9,30.6,43.3,7,6.300000000000001,7.600000000000001
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,91.60000000000001,89,94.10000000000001,81.2,77.40000000000001,85.90000000000001,51.7,53.5,49.5,11.1,9.800000000000001,12.6
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,87.80000000000001,82.10000000000001,94.30000000000001,86,83.30000000000001,89.7,39.3,34.1,46.3,13.6,12.2,15.4
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,88.2,82.60000000000001,94.40000000000001,86.90000000000001,83.90000000000001,90.60000000000001,39.90000000000001,33.8,47.90000000000001,15.6,14.6,16.9
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,92.5,89.7,95.2,95.80000000000001,91.80000000000001,99.60000000000001,46.40000000000001,30,62.6,37.8,45,30.6
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,86.5,80.90000000000001,92.10000000000001,85.80000000000001,78.2,93.5,38.7,32.9,44.40000000000001,8.4,8.6,8.200000000000001
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,86.5,81.10000000000001,91.90000000000001,86.30000000000001,79.30000000000001,93.40000000000001,39,33.5,44.5,9.1,9.200000000000001,9
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,86.60000000000001,83.10000000000001,89.90000000000001,92.80000000000001,93.80000000000001,91.80000000000001,43.5,42.1,44.8,19,17.8,20.2
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,84.10000000000001,77.2,90.90000000000001,80.10000000000001,71.40000000000001,91.30000000000001,41.2,34.9,49.40000000000001,12.5,11.8,13.4
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,84.60000000000001,78,91.2,81.2,72.8,91.7,40.7,34.8,48,14.6,13.8,15.6
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,91.80000000000001,89,94.30000000000001,94.7,94.2,95.2,33.6,33.1,33.9,40.40000000000001,44,37.4
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,82.2,75,88.90000000000001,78.2,67,88.7,33.6,28.5,38.3,5.7,4.2,7.100000000000001
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,83.7,77,89.60000000000001,83.30000000000001,72.7,91.30000000000001,33.3,28.1,37.3,13.8,10.8,16.1
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,90.40000000000001,87.5,92.5,93.5,89.60000000000001,95.30000000000001,32.9,27.1,35.7,30.1,30.5,29.9
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,77.30000000000001,69.3,84.60000000000001,72.40000000000001,62,83.80000000000001,26.5,21,32.5,8.4,7.4,9.5
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,78.80000000000001,71.40000000000001,85.60000000000001,75.3,65.5,85.80000000000001,27.8,22,34,11.3,10.3,12.3
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,90.7,87.80000000000001,93.40000000000001,95.90000000000001,91.90000000000001,100,37.1,30,44.3,32.4,32.2,32.7
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,80.5,72.7,87.80000000000001,76.7,68,85,36.3,31.1,41.3,9.300000000000001,4,14.3
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,83.60000000000001,77.10000000000001,89.60000000000001,80.10000000000001,73.40000000000001,86.60000000000001,38.7,36,41.40000000000001,12,6.800000000000001,17.2
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,93.10000000000001,91.30000000000001,94.60000000000001,93.80000000000001,94,93.7,48.6,54.3,42.3,23.4,17.2,30.3
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,80,71,87.30000000000001,79.5,65.40000000000001,91.7,37.4,19.9,52.7,6.7,5.300000000000001,7.9
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,80,71,87.30000000000001,79.5,65.40000000000001,91.7,37.4,19.9,52.7,6.7,5.300000000000001,7.9
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,87.90000000000001,82.80000000000001,92.90000000000001,83.80000000000001,76.3,89.90000000000001,42.3,30.5,51.90000000000001,4.3,2.9,5.5
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,89.60000000000001,85.60000000000001,93.40000000000001,88.40000000000001,82.80000000000001,93.10000000000001,45,35.8,52.8,12.6,10.7,14.2
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,90.7,87.5,93.7,92.90000000000001,88.90000000000001,96.30000000000001,47.7,40.7,53.8,20.6,18,22.9
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,84.80000000000001,80,89.90000000000001,86,80.40000000000001,92.80000000000001,54.5,54,55.1,6.600000000000001,3,11
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,87.60000000000001,83.5,91.7,87.2,82.40000000000001,92.80000000000001,47.40000000000001,47.40000000000001,47.40000000000001,13.7,11.7,16
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,89.10000000000001,85.5,92.60000000000001,88.2,84,92.80000000000001,41.7,41.90000000000001,41.3,19.4,19,20
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,91.60000000000001,88.5,94.5,93.2,88.60000000000001,98.90000000000001,30.3,30.3,30.4,8.6,1.4,17.4
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,91.80000000000001,87.90000000000001,95.60000000000001,91.30000000000001,87,96.40000000000001,29.9,29,31.1,9.4,4.600000000000001,15.1
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,91.90000000000001,87.80000000000001,95.80000000000001,89.5,85.5,94,29.5,27.6,31.7,10.2,7.9,12.8
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,88.90000000000001,84.90000000000001,93.2,91.80000000000001,86.5,97.30000000000001,29.5,28,31.1,7.4,8.4,6.300000000000001
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,90.10000000000001,86.5,94,92.40000000000001,87.90000000000001,97.2,31.1,29,33.3,8.6,9.4,7.7
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,92,88.90000000000001,95.5,94.40000000000001,92.2,97,36.4,32.4,41.1,12.4,12.5,12.4
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,93.7,91.30000000000001,96.2,91.7,89.90000000000001,93.80000000000001,28.2,22.9,34.3,5.9,6.2,5.600000000000001
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,95.10000000000001,93.30000000000001,97.2,92.7,90.10000000000001,95.90000000000001,29.1,26.4,32.2,7.2,6.300000000000001,8.300000000000001
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,95.90000000000001,94.30000000000001,97.7,93.80000000000001,90.30000000000001,97.90000000000001,30,29.8,30.2,8.5,6.4,10.9
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,88.90000000000001,85.60000000000001,92.40000000000001,88.7,85.80000000000001,92,24.1,20.8,27.9,4,5.2,2.8
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,89,85.7,92.5,89,86.2,92.2,24.5,21.2,28.2,4.9,5.7,3.9
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,91.2,88.40000000000001,94.10000000000001,96.2,95.10000000000001,97.2,31.7,29.7,33.6,24.8,20.6,28.7
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,94.5,92,97.2,90.80000000000001,87.10000000000001,95,25.8,23.8,28.1,8.1,7.100000000000001,9.200000000000001
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,95.10000000000001,93,97.40000000000001,92.80000000000001,89.80000000000001,96.40000000000001,28.8,27.9,30,10.7,10,11.5
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,95.40000000000001,93.5,97.5,96,93.80000000000001,98.7,33.8,34.3,33.1,15,14.5,15.6
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,93.10000000000001,91,95.30000000000001,92.60000000000001,90.80000000000001,94.7,25.4,23.8,27.4,7.800000000000001,6.600000000000001,9.4
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,93.60000000000001,91.60000000000001,95.80000000000001,92.7,91,94.80000000000001,25.9,24.5,27.6,7.800000000000001,6.7,9.200000000000001
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,94.2,92.40000000000001,96.30000000000001,93.7,92.10000000000001,95.7,30,30.3,29.5,7.800000000000001,8.200000000000001,7.4
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,88.30000000000001,84.60000000000001,92.40000000000001,87.30000000000001,85.60000000000001,89.30000000000001,22.1,24.1,19.8,5.4,5.300000000000001,5.600000000000001
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,89.30000000000001,85.80000000000001,93.10000000000001,88,86.40000000000001,89.90000000000001,23,24.4,21.2,7.100000000000001,6.9,7.300000000000001
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,92.40000000000001,89.7,95.40000000000001,91.5,90.7,92.60000000000001,27.6,26.5,28.8,16,15.8,16.1
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,93.7,91.7,95.90000000000001,95.5,93.80000000000001,97.5,30.5,30.5,30.6,13.5,13.7,13.3
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,95.10000000000001,93.60000000000001,96.80000000000001,95.90000000000001,94.2,98,30,30,29.9,15.1,15.1,15.2
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,95.80000000000001,94.5,97.2,96.90000000000001,95.10000000000001,99.10000000000001,28.8,29.1,28.4,18.8,18.3,19.3
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,95.2,93.5,96.90000000000001,96.60000000000001,95.5,97.80000000000001,34.6,32.2,37.2,13.5,13.7,13.2
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,95.90000000000001,94.5,97.40000000000001,96.5,95,98.10000000000001,33.4,32.5,34.3,21.9,20.4,23.5
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,96.2,94.90000000000001,97.60000000000001,96.40000000000001,94.5,98.40000000000001,32.1,32.9,31.4,30.9,27.9,33.9
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,91.80000000000001,89.2,94.40000000000001,90.40000000000001,85.80000000000001,95.2,35.4,29.8,41.3,9.1,10.9,7.2
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,92,89.5,94.60000000000001,91.10000000000001,86.80000000000001,95.5,37,31.6,42.5,9.600000000000001,10.8,8.4
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,95.60000000000001,94.30000000000001,97,99.10000000000001,100,98.40000000000001,54.7,55.90000000000001,53.8,16,10.1,20.3
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,97.10000000000001,96.40000000000001,97.90000000000001,95.5,94.2,96.80000000000001,28,25.1,30.8,20.3,22.9,17.9
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,97.2,96.5,98,95.7,94.90000000000001,96.5,28.4,25.7,31.1,22.1,24.7,19.5
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,97.5,96.7,98.2,96.7,99,94.5,31.4,29.8,32.8,32.9,36.4,29.6
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,95.80000000000001,94.40000000000001,97.2,96.80000000000001,94.60000000000001,99.30000000000001,35.1,32.7,37.6,10.3,10.5,10.2
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,95.7,94.2,97.40000000000001,97.2,95.60000000000001,99,35,33.5,36.8,13,13.1,12.9
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,95.7,94.10000000000001,97.5,98.10000000000001,97.90000000000001,98.30000000000001,34.9,35.3,34.5,19.9,19.5,20.3
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,96.5,95.80000000000001,97.30000000000001,97.40000000000001,96.60000000000001,98.40000000000001,44.90000000000001,47.5,41.2,13.3,9.800000000000001,18.2
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,96.5,95.80000000000001,97.40000000000001,97.5,96.90000000000001,98.2,44.5,46.40000000000001,41.7,14,11.3,17.8
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,96.90000000000001,96.2,97.60000000000001,98.5,99.30000000000001,97.30000000000001,41.2,38.5,45,19.6,22.8,15.1
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,94.10000000000001,92.30000000000001,96.10000000000001,92,89,95.40000000000001,27.1,26.5,27.8,11.3,10.7,12.1
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,94.10000000000001,92.30000000000001,96.10000000000001,91.90000000000001,88.40000000000001,95.7,27,25.8,28.3,11.8,11.4,12.2
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,94.10000000000001,92.30000000000001,96,91.40000000000001,85.90000000000001,97,26.2,22.1,30.4,14,15.1,12.9
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,91.7,89.7,94,89.30000000000001,87.5,91.5,23.9,27,20.3,11.5,12.5,10.4
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,93,91.2,95.10000000000001,91.30000000000001,89.90000000000001,93.10000000000001,25.5,28.7,21.8,16.6,15.8,17.4
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,94.10000000000001,92.5,95.90000000000001,95.5,94.7,96.30000000000001,28.7,32.1,24.7,26.8,22.6,31.8
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,74.3,66.10000000000001,82.5,74.2,63.6,86.5,29.9,26.7,33.5,7.7,6.9,8.700000000000001
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,84,78.30000000000001,89.7,88.30000000000001,82.90000000000001,93.90000000000001,36,35.5,36.5,22.3,18.6,26.2
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,89.30000000000001,84.90000000000001,93.5,95.30000000000001,93.30000000000001,97.40000000000001,39.1,40.3,37.9,29.7,25,34.3
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,90.2,86.60000000000001,93.7,90.90000000000001,87.10000000000001,94.60000000000001,33.7,34.6,32.9,30.2,25.2,35
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,90.2,86.60000000000001,93.7,90.90000000000001,87.10000000000001,94.60000000000001,33.7,34.6,32.9,30.2,25.2,35
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,76,68.2,83.60000000000001,76,63.1,87.30000000000001,32.4,19,44.1,9.700000000000001,4.9,14
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,84.5,79,89.90000000000001,82.40000000000001,75.40000000000001,89.2,29.8,26.4,33,21.3,17.4,25.2
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,89.40000000000001,85.2,93.5,85.80000000000001,81.5,90.30000000000001,28.4,30.1,26.7,27.5,23.6,31.6
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,74.7,66.10000000000001,83.40000000000001,79.30000000000001,71.60000000000001,88.60000000000001,24.4,21.7,27.6,6.5,3.1,10.6
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,79.2,71.90000000000001,86.5,79.60000000000001,73,87.5,26.3,24.4,28.5,9.600000000000001,6.2,13.6
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,85,79.60000000000001,90.60000000000001,80.10000000000001,75.60000000000001,85.5,29.8,29.5,30.2,15.5,12.2,19.5
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,71.60000000000001,62.1,81.2,77.90000000000001,72.10000000000001,84.7,20.7,19.3,22.5,5.9,5.5,6.2
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,74.2,65.3,83.10000000000001,80.5,74.5,87.10000000000001,22.6,20.9,24.6,7.800000000000001,6.4,9.300000000000001
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,84.40000000000001,78.10000000000001,90.80000000000001,94.30000000000001,89.40000000000001,98.80000000000001,32.8,30.8,34.6,18.2,11.9,23.8
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,69.60000000000001,60.3,78.80000000000001,63.6,54.90000000000001,72.60000000000001,19.7,12.6,27.1,2.3,1.8,2.7
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,71.90000000000001,63.2,80.5,64.5,55.5,73.7,21.2,14.5,28.1,3.5,2.4,4.7
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,84.7,78.80000000000001,90.7,71.3,60.7,81.10000000000001,32.6,29.5,35.4,12.9,6.9,18.4
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,65.7,56.3,74.60000000000001,59.2,51.5,66.10000000000001,14.9,12.2,17.3,6.100000000000001,4.7,7.4
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,72.90000000000001,65.2,80.2,62.90000000000001,55.5,69.90000000000001,18.6,17.5,19.5,8.300000000000001,6.300000000000001,10.2
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,79.7,73.40000000000001,85.80000000000001,68.5,61.1,75.8,24,24.9,23.1,11.5,8.6,14.4
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,71.3,62.40000000000001,80.2,68.60000000000001,60.7,76.7,21.5,17.2,25.8,12.2,11.8,12.6
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,74.60000000000001,66.60000000000001,82.60000000000001,71.40000000000001,65.2,77.5,24.1,21.6,26.5,13.5,10.7,16.2
