id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ger_t,ger_f,ger_m,oos_child
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,34,37.2,30.8,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,104.8,105,104.5,0
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,60.40000000000001,61.6,59.2,
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,22.8,24.7,20.9,
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,59.2,58.1,60.3,.2
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,59.3,58.6,60.1,
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,60.2,62.1,58.5,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,103.1,106.7,99.60000000000001,0
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,66.7,69.40000000000001,64.10000000000001,
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,23.4,24.9,22,
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,96.10000000000001,94.40000000000001,97.80000000000001,0
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,58.8,59.8,57.90000000000001,
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,23.9,27.3,20.7,
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,133.9,133.9,133.9,0
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,86.90000000000001,86.7,87.2,
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,59.1,58.6,59.5,
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,105.8,106.9,104.8,
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,105.8,106.9,104.8,
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,153.8,152,155.5,.8
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,88.5,87.90000000000001,89.10000000000001,
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,46.7,46.6,46.8,
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,109.2,109.3,109,.9
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,94,94.10000000000001,93.80000000000001,
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,73.2,73.8,72.7,
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,94.90000000000001,95.2,94.5,1.2
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,88.30000000000001,88.60000000000001,88,
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,61,61.2,60.8,
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,74.2,75.5,73,1.3
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,81.5,82,81,
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,125,121.3,128.5,
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,99.90000000000001,100.1,99.7,.4
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,84.2,84.80000000000001,83.7,
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,68.3,69.90000000000001,66.8,
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,120.3,121,119.7,1
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,92.30000000000001,92.5,92.2,
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,50.8,51.5,50.2,
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,130.8,128.1,133.4,.5
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,114.6,113.2,116,
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,99.40000000000001,99.2,99.60000000000001,
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,128.6,128.7,128.4,0
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,87.10000000000001,85.90000000000001,88.40000000000001,
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,60.2,58,62.40000000000001,
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,98.90000000000001,97.80000000000001,100,.7000000000000001
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,93.10000000000001,92.7,93.5,
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,83.30000000000001,84.2,82.5,
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,102.5,101.6,103.4,.3
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,92.30000000000001,92.7,91.80000000000001,
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,77,79.5,74.60000000000001,
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,87.60000000000001,87.10000000000001,88.10000000000001,.8
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,94.60000000000001,94.5,94.7,
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,102.6,102.9,102.4,
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,223.6,228.8,218.9,.7000000000000001
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,211.5,214.8,208.5,
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,151.3,146.8,155.5,
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,,,,.5
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,,,,
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,,,,
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,85.30000000000001,86.2,84.5,.2
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,86.40000000000001,86.5,86.30000000000001,
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,88.60000000000001,87,90.10000000000001,
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,94.80000000000001,95.2,94.40000000000001,.6000000000000001
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,98,97.7,98.2,
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,109.1,106.3,112,
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,86.10000000000001,84.7,87.60000000000001,1.7
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,96.60000000000001,96.7,96.5,
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,138.1,144.6,131.9,
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,93,93.40000000000001,92.60000000000001,.9
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,95.10000000000001,94.80000000000001,95.40000000000001,
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,99.40000000000001,97.60000000000001,101.1,
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,84.7,85.40000000000001,84,.8
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,90.5,91,90.10000000000001,
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,116,115.6,116.4,
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,91.60000000000001,90.80000000000001,92.30000000000001,.4
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,91.90000000000001,91.30000000000001,92.5,
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,92.7,92.60000000000001,92.80000000000001,
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,98.5,98.60000000000001,98.40000000000001,1.5
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,95.2,95.60000000000001,94.80000000000001,
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,92.90000000000001,93.60000000000001,92.30000000000001,
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,90.60000000000001,91.10000000000001,90.2,0
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,98.40000000000001,97.7,99.10000000000001,
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,105.2,103.3,107,
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,114.6,114.6,114.5,1
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,93.7,93.80000000000001,93.60000000000001,
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,72.2,72.60000000000001,71.90000000000001,
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,88,88.5,87.60000000000001,.3
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,93,93,93.10000000000001,
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,104.4,103.2,105.5,
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,111.6,110.1,113.1,.7000000000000001
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,93.10000000000001,92.30000000000001,93.80000000000001,
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,74.40000000000001,74.40000000000001,74.3,
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,98.30000000000001,97.80000000000001,98.7,.4
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,102,101.6,102.4,
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,106,105.5,106.4,
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,170.5,168.6,172.3,0
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,92.2,91.90000000000001,92.5,
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,75.10000000000001,75.3,75,
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,90.10000000000001,91.40000000000001,88.90000000000001,1.7
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,89.7,90.40000000000001,89.10000000000001,
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,88,85.7,90.10000000000001,
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,98.7,97.10000000000001,100.1,1.7
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,94.40000000000001,92.90000000000001,95.80000000000001,
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,79.2,78.40000000000001,80.10000000000001,
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,244.1,241.6,246.5,2.5
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,136.6,136.6,136.6,
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,102.2,103.1,101.4,
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,244.1,241.6,246.5,1.5
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,136.6,136.6,136.6,
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,102.2,103.1,101.4,
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,80.7,80.7,80.7,
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,80.7,80.7,80.7,
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,135.6,132.5,138.5,0
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,99.60000000000001,98.60000000000001,100.5,
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,81.7,81.7,81.7,
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,122.3,120.5,124,
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,122.3,120.5,124,
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,120.4,111.3,129.5,0
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,94.60000000000001,93,96.10000000000001,
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,66.60000000000001,72.90000000000001,60.40000000000001,
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,93.5,94.90000000000001,92.30000000000001,
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,93.5,94.90000000000001,92.30000000000001,
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,97.30000000000001,96.60000000000001,98.10000000000001,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,95.5,94.80000000000001,96.2,
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,95.80000000000001,96,95.60000000000001,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,90.10000000000001,89.60000000000001,90.60000000000001,
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,86.2,85.2,87.2,
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,91.10000000000001,91.40000000000001,90.80000000000001,2.1
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,87.10000000000001,87.5,86.90000000000001,
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,75.60000000000001,75.8,75.40000000000001,
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,98.7,97.90000000000001,99.30000000000001,1
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,99.80000000000001,98.5,100.8,
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,101.9,99.5,103.8,
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,99,98.7,99.30000000000001,.8
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,92.90000000000001,93.2,92.5,
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,87,88,86.2,
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,95.30000000000001,94.5,96,.2
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,95.7,94.5,96.60000000000001,
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,97.10000000000001,94.60000000000001,99,
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,94.30000000000001,93.40000000000001,95.2,.2
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,96.5,94.7,98,
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,104.8,99.80000000000001,108.9,
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,96.60000000000001,96.60000000000001,96.60000000000001,.6000000000000001
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,92.90000000000001,92.5,93.2,
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,84.60000000000001,83.60000000000001,85.40000000000001,
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,98.5,97.7,99.10000000000001,.6000000000000001
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,78.2,77.80000000000001,78.5,
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,64.3,64.2,64.5,
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,94.40000000000001,94.5,94.40000000000001,.5
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,93.2,93,93.30000000000001,
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,88.7,87.90000000000001,89.30000000000001,
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,82.90000000000001,81.80000000000001,83.80000000000001,5
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,86.10000000000001,84.60000000000001,87.30000000000001,
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,95.7,93.30000000000001,97.7,
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,85,85.10000000000001,84.90000000000001,2.1
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,85.90000000000001,85.2,86.60000000000001,
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,88.40000000000001,85.2,91,
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,88.7,88.40000000000001,88.90000000000001,1.7
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,93.7,92.30000000000001,94.80000000000001,
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,103.2,99.60000000000001,106.1,
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,90.80000000000001,89.90000000000001,91.5,1.9
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,90,88.2,91.40000000000001,
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,88.40000000000001,85,91.2,
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,95.10000000000001,93.30000000000001,96.60000000000001,1.7
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,94.7,93,96.10000000000001,
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,93,91.80000000000001,94,
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,100.9,100,101.6,.3
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,100.1,99.2,100.9,
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,98.80000000000001,97.80000000000001,99.7,
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,89.60000000000001,88.90000000000001,90.2,1.6
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,82.40000000000001,83,82,
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,75,76.7,73.60000000000001,
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,85.2,84.30000000000001,85.80000000000001,2.4
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,85,83.80000000000001,85.90000000000001,
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,83.40000000000001,79.40000000000001,86.40000000000001,
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,98.30000000000001,97.10000000000001,99.30000000000001,1.3
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,91.60000000000001,90.40000000000001,92.60000000000001,
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,71.40000000000001,69.7,72.60000000000001,
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,94.90000000000001,94.90000000000001,94.90000000000001,1
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,72.2,70.8,73.2,
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,51.40000000000001,49,53.3,
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,92.60000000000001,92.40000000000001,92.7,1.2
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,90.90000000000001,91,90.90000000000001,
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,87.40000000000001,87.90000000000001,87.10000000000001,
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,93.90000000000001,92.80000000000001,94.80000000000001,1.2
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,95.30000000000001,93.5,96.7,
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,98.30000000000001,95.10000000000001,100.8,
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,,,,
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,90,90.60000000000001,89.60000000000001,
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,74.90000000000001,74.2,75.5,
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,89.7,92,87.40000000000001,.1
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,89.30000000000001,91.40000000000001,87.40000000000001,
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,84.80000000000001,81.7,87.30000000000001,
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,100.1,100.5,99.7,0
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,91.30000000000001,92.30000000000001,90.30000000000001,
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,37.1,35.9,38,
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,94.7,96.2,93.2,0
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,94.40000000000001,95.7,93.30000000000001,
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,88.80000000000001,80.10000000000001,95.7,
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,95.90000000000001,98.30000000000001,93.7,.4
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,89.2,91.80000000000001,86.80000000000001,
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,30.7,30.1,31.1,
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,100.8,102.6,99.10000000000001,1.2
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,76.80000000000001,78.90000000000001,75,
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,54.1,55.40000000000001,53.1,
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,97.10000000000001,97.10000000000001,97,0
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,90,90.5,89.7,
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,51.6,50.8,52.3,
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,90.2,93.10000000000001,87.5,.2
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,92.10000000000001,93.7,90.7,
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,103.4,98,107.6,
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,91.2,92.5,89.80000000000001,.1
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,90.30000000000001,92,88.60000000000001,
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,62.90000000000001,74.90000000000001,52.8,
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,92,93.80000000000001,90.2,0
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,93.60000000000001,94.90000000000001,92.30000000000001,
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,112.3,108.8,115.4,
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,91.90000000000001,93.60000000000001,90.2,.8
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,89,90.2,87.90000000000001,
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,70.7,67.3,73.5,
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,80.7,83.5,78.10000000000001,1.3
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,73.60000000000001,75,72.40000000000001,
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,61.40000000000001,59.8,62.7,
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,92.60000000000001,93.2,92.10000000000001,4.4
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,80.40000000000001,80.40000000000001,80.40000000000001,
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,57,55.40000000000001,58.3,
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,86.10000000000001,85,87,2
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,76,76.60000000000001,75.5,
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,53.40000000000001,57.6,49.90000000000001,
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,105.9,106.3,105.6,.3
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,82.5,80.30000000000001,84.30000000000001,
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,61.2,56.6,65,
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,102.8,104.8,101.3,.8
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,88.40000000000001,90.5,86.80000000000001,
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,68,70.3,66.2,
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,92.10000000000001,92.7,91.60000000000001,2.6
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,70.60000000000001,71.5,69.8,
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,32.6,33.4,31.9,
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,85.60000000000001,88.7,83.2,.5
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,85.60000000000001,87.90000000000001,83.80000000000001,
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,85.5,85.60000000000001,85.40000000000001,
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,83.80000000000001,86.10000000000001,81.90000000000001,.7000000000000001
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,84.30000000000001,85.5,83.30000000000001,
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,86.2,83.2,88.5,
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,78.5,80.80000000000001,76.60000000000001,1.1
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,72.90000000000001,75.40000000000001,71,
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,58.6,61,56.6,
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,90.10000000000001,92.30000000000001,88.30000000000001,1.2
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,70.60000000000001,72.40000000000001,69.2,
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,46.40000000000001,47.5,45.6,
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,83.90000000000001,86.10000000000001,82.2,.5
