id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_15_t,wkp_15_f,wkp_15_m,wkp_7_t,wkp_7_f,wkp_7_m,lfp_15_u_t,lfp_15_u_f,lfp_15_u_m,lfp_15_w_t,lfp_15_w_f,lfp_15_w_m,emp_7_t,emp_7_f,emp_7_m
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,70.8,69.60000000000001,72,86.10000000000001,86.40000000000001,85.80000000000001,68.60000000000001,51.5,84.60000000000001,65.2,49.2,80.2,59.5,53.40000000000001,65.40000000000001
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,71.8,70.7,72.90000000000001,86.7,87,86.30000000000001,62.40000000000001,41.5,81.40000000000001,60,39.7,78.30000000000001,52.7,42.2,62.7
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,74.60000000000001,73.90000000000001,75.3,88.2,88.60000000000001,87.80000000000001,45.90000000000001,12.4,73.3,45.90000000000001,12.4,73.3,35.4,13.6,56
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,77.30000000000001,80.30000000000001,74.60000000000001,87,87.60000000000001,86.40000000000001,61.2,47.3,75.2,58,44.40000000000001,71.60000000000001,56.8,48.6,64.60000000000001
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,74.5,79.2,70.3,87.40000000000001,88,86.90000000000001,55.40000000000001,35.2,75.3,52.6,32.4,72.60000000000001,50.40000000000001,37.8,62.2
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,69.90000000000001,77.2,64,88.40000000000001,88.90000000000001,87.80000000000001,45.1,13.6,75.5,43.2,10.8,74.40000000000001,36.7,15.1,57.1
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,78.30000000000001,80.60000000000001,76.5,87,87.60000000000001,86.40000000000001,67.90000000000001,47.90000000000001,84.90000000000001,61,39.8,79,58.6,52.1,64.8
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,76.40000000000001,78.40000000000001,74.7,87.2,87.7,86.60000000000001,65.40000000000001,45.6,82.40000000000001,59.5,38.5,77.5,54.1,44.3,63.40000000000001
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,68.60000000000001,69.8,67.60000000000001,87.80000000000001,88.30000000000001,87.2,53.8,35.2,70.3,52.40000000000001,32.3,70.3,37.6,16.1,58.1
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,84.5,85.2,83.90000000000001,88.2,88.30000000000001,88.10000000000001,68.5,47.6,86.80000000000001,59.5,31.7,83.90000000000001,54.90000000000001,43.3,65.8
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,80.40000000000001,81.2,79.60000000000001,88.40000000000001,88.60000000000001,88.2,60.90000000000001,36.4,83.80000000000001,54.40000000000001,25.3,81.7,47.90000000000001,31.7,63.3
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,71.60000000000001,73.60000000000001,69.5,88.60000000000001,88.90000000000001,88.30000000000001,41.7,11.2,75.5,41.6,11.1,75.3,37.4,14.4,59.5
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,72.60000000000001,63.6,81.7,87.30000000000001,87.7,86.80000000000001,56.6,39.6,69.90000000000001,55.6,38,69.40000000000001,58.2,51.8,64.2
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,71.7,63.6,80,87.30000000000001,87.80000000000001,86.80000000000001,55.2,37.2,69.60000000000001,53.8,35.9,68.2,54.5,45.3,63.2
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,65.2,63,67.5,87.40000000000001,87.90000000000001,86.90000000000001,43.90000000000001,20.8,67.40000000000001,39.1,20.8,57.7,37.5,15.5,58.40000000000001
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,71,70.10000000000001,72,89,89,88.90000000000001,62.90000000000001,41,86.40000000000001,61.5,38.6,86.10000000000001,54.2,41.7,66
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,73.5,73.10000000000001,73.90000000000001,89.2,89.30000000000001,89.10000000000001,58.1,34.9,82.5,57.2,33.2,82.30000000000001,48,31.7,63.5
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,79.30000000000001,80.60000000000001,78.10000000000001,89.7,89.90000000000001,89.5,48.5,21.9,74.8,48.5,21.9,74.8,37,14.2,58.90000000000001
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,74.3,76.3,72.40000000000001,89.90000000000001,90,89.90000000000001,73.5,54.7,92.5,73.3,54.2,92.5,58.40000000000001,47.90000000000001,68.2
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,76.10000000000001,77.5,74.60000000000001,90.10000000000001,90.2,89.90000000000001,65.8,45,88.40000000000001,65.5,44.7,88.10000000000001,51.90000000000001,37.8,65.3
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,80.80000000000001,80.10000000000001,81.80000000000001,90.40000000000001,90.7,90.10000000000001,46.6,23.5,76.60000000000001,46.1,23.5,75.40000000000001,38.5,17.2,59.1
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,80.7,82.60000000000001,79.10000000000001,88.80000000000001,88.80000000000001,88.80000000000001,62.7,45.8,77.10000000000001,61.8,45,75.90000000000001,57.1,45.90000000000001,67.7
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,77.90000000000001,79.5,76.40000000000001,89.30000000000001,89.40000000000001,89.2,51.2,30.1,72.10000000000001,50.5,29.5,71.3,45,26.3,62.7
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,76.40000000000001,78.10000000000001,74.7,89.60000000000001,89.7,89.40000000000001,44.8,22.4,69,44.3,21.8,68.40000000000001,39.40000000000001,17.4,60.40000000000001
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,75.7,72,79.80000000000001,89.30000000000001,89.5,89.2,66,53.6,78.30000000000001,64.8,51.7,77.90000000000001,59.8,53.6,65.90000000000001
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,75.60000000000001,72.40000000000001,79.2,89.5,89.7,89.30000000000001,63.6,48.3,78.90000000000001,62.5,46.6,78.30000000000001,55.6,47.3,63.8
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,75.10000000000001,75,75.3,90.30000000000001,90.5,90,48,14.6,82.80000000000001,47.2,14.6,81.2,38.5,21.5,55.3
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,72.90000000000001,72.10000000000001,73.8,89.30000000000001,89.5,89,73.60000000000001,64.10000000000001,82.80000000000001,69.8,56.5,82.80000000000001,59.7,53.1,66.3
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,73,72.5,73.5,89.40000000000001,89.60000000000001,89.2,70.60000000000001,59.7,81.40000000000001,67,52.5,81.40000000000001,56.3,47.7,65
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,73.10000000000001,75.7,70.40000000000001,89.90000000000001,90.2,89.7,43.3,21.3,67.40000000000001,41.2,17.3,67.40000000000001,39.90000000000001,21.3,58.5
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,71.5,77.5,66.8,88.60000000000001,88.7,88.5,65.90000000000001,56.3,74.60000000000001,62.8,49.90000000000001,74.60000000000001,63.8,59.1,68.40000000000001
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,72.40000000000001,78.10000000000001,67.90000000000001,88.80000000000001,88.90000000000001,88.7,64.90000000000001,54.1,74.90000000000001,62.1,48.1,74.90000000000001,61.3,55.2,67.40000000000001
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,84.80000000000001,85.60000000000001,84.10000000000001,90,90.30000000000001,89.80000000000001,54.2,30.7,78.5,53.6,29.5,78.5,41.5,23.7,58.90000000000001
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,80.5,78.2,82.7,89.2,89.2,89.2,68,49.90000000000001,84.7,67.60000000000001,49.1,84.7,62.6,56.5,68.40000000000001
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,80.60000000000001,80.5,80.60000000000001,89.5,89.60000000000001,89.5,59.6,39.40000000000001,78.5,59.3,38.8,78.5,53.6,42.3,64.5
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,80.7,85.40000000000001,76.60000000000001,90.10000000000001,90.2,90,42.6,18.7,65.8,42.6,18.7,65.8,37.3,16.2,57.40000000000001
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,74.2,74.8,73.7,87.80000000000001,87.90000000000001,87.7,72.60000000000001,61.90000000000001,83.2,69.10000000000001,54.90000000000001,83.2,60.40000000000001,53.40000000000001,67.10000000000001
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,75.40000000000001,75.8,75.10000000000001,88.10000000000001,88.30000000000001,87.90000000000001,68.3,54.7,81.40000000000001,64.7,47.8,81.10000000000001,55.5,45.3,65.3
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,81.80000000000001,81.40000000000001,82.10000000000001,89.2,89.60000000000001,88.80000000000001,47.6,16.6,73.7,43.8,10.4,71.90000000000001,38,16.5,58.90000000000001
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,64.8,66.8,63,86.10000000000001,86.30000000000001,85.80000000000001,67.90000000000001,54.40000000000001,80.7,63.2,45.7,79.7,57,49.3,64.40000000000001
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,65.40000000000001,67.40000000000001,63.7,86.30000000000001,86.60000000000001,86.10000000000001,61.90000000000001,44.7,78.40000000000001,58.3,38,77.7,51.5,40.3,62.1
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,66.90000000000001,68.7,65.3,87,87.30000000000001,86.7,49.1,24,73.40000000000001,47.90000000000001,21.5,73.40000000000001,36.9,16.4,56.2
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,67.8,65.10000000000001,70,85.80000000000001,86.30000000000001,85.40000000000001,70.90000000000001,68.8,72.5,68.2,62.3,72.5,59.8,54.40000000000001,65
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,68.90000000000001,66.90000000000001,70.60000000000001,85.90000000000001,86.40000000000001,85.5,68,61.3,73.3,65.60000000000001,55.7,73.3,56.3,48.3,63.90000000000001
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,74.90000000000001,75.40000000000001,74.3,86.60000000000001,87.2,86.10000000000001,53.8,30.8,78,52.90000000000001,29,78,36.6,14.8,57.40000000000001
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,62,64.40000000000001,59.8,85.80000000000001,86.30000000000001,85.30000000000001,78.10000000000001,64.2,91.90000000000001,74.3,56.7,91.80000000000001,59.3,53.3,65.10000000000001
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,63.8,66.2,61.6,86,86.5,85.5,69.90000000000001,51.5,87.40000000000001,66.5,44.7,87.30000000000001,52.1,41.6,62.2
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,69.8,73.10000000000001,67.2,86.40000000000001,86.80000000000001,86,44.5,9.700000000000001,74.60000000000001,42.40000000000001,5.300000000000001,74.60000000000001,36.3,16.1,55.8
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,75.5,78.7,72.8,85.10000000000001,85.80000000000001,84.60000000000001,78.60000000000001,71.90000000000001,84.90000000000001,73.40000000000001,61.2,84.80000000000001,59.8,54.6,64.8
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,73.90000000000001,75.7,72.3,85.30000000000001,85.90000000000001,84.80000000000001,73,61.1,84.10000000000001,68.7,52.2,84.10000000000001,55.7,47.40000000000001,63.5
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,67.2,63.90000000000001,70.40000000000001,86.10000000000001,86.40000000000001,85.90000000000001,47,7.5,80.60000000000001,47,7.5,80.60000000000001,38.6,17.8,58.5
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,72.2,76.60000000000001,68.7,85.30000000000001,85.90000000000001,84.7,66.7,57.2,75,61.8,48.40000000000001,73.7,58.90000000000001,52.5,64.8
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,71.40000000000001,76.7,67.2,85.60000000000001,86.2,85.10000000000001,56.8,38.8,73.2,53,32.4,71.8,49.7,36.5,62
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,70.5,76.90000000000001,65.40000000000001,86,86.5,85.60000000000001,44.7,17.2,70.90000000000001,42.2,13.6,69.40000000000001,38.1,16.1,58.5
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,68.60000000000001,69,68.2,85.90000000000001,86.30000000000001,85.5,68.90000000000001,54.6,85.40000000000001,65.40000000000001,50.3,82.80000000000001,61.8,56.8,66.5
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,71,71.60000000000001,70.3,86.40000000000001,86.80000000000001,86.10000000000001,59.8,37.8,82.80000000000001,57.40000000000001,34.5,81.40000000000001,52.3,39.7,64.2
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,74.10000000000001,75.5,72.8,87.2,87.40000000000001,87,48.6,14.9,80,47.6,13,79.90000000000001,39.8,16.6,61.3
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,65.7,66.10000000000001,65.40000000000001,85.7,85.7,85.7,71.90000000000001,59.40000000000001,83.80000000000001,54.5,25.4,82,53.6,41.3,65.5
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,75.10000000000001,74.5,75.7,88,87.7,88.2,54.8,30,77.80000000000001,51,23.2,76.7,46.2,24.8,65
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,77.7,76.80000000000001,78.5,88.7,88.40000000000001,89,50.90000000000001,23.1,76.5,50.2,22.7,75.5,44,19.7,64.90000000000001
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,,,,,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,77.90000000000001,77.90000000000001,77.80000000000001,90.10000000000001,89.7,90.30000000000001,51.90000000000001,25.4,76.2,51.7,24.9,76.3,44.3,20.4,64.8
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,77.90000000000001,77.90000000000001,77.80000000000001,90.10000000000001,89.7,90.30000000000001,51.90000000000001,25.4,76.2,51.7,24.9,76.3,44.3,20.4,64.8
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,,,,,,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,77.90000000000001,77.90000000000001,77.80000000000001,91.2,90.7,91.5,51.90000000000001,25.4,76.2,51.7,24.9,76.3,45.7,20.7,66.2
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,77.90000000000001,77.90000000000001,77.80000000000001,91.2,90.7,91.5,51.90000000000001,25.4,76.2,51.7,24.9,76.3,45.7,20.7,66.2
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,68.8,74.60000000000001,63,88.7,88.90000000000001,88.40000000000001,60.6,45.2,79.2,46.8,23.6,74.7,48.40000000000001,33.2,63.6
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,70.60000000000001,75.40000000000001,66.3,88.60000000000001,88.7,88.40000000000001,57.5,38.5,77.30000000000001,48,22.5,74.40000000000001,46,27.9,63.40000000000001
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,74.90000000000001,77.90000000000001,72.8,88.5,88.5,88.5,50.7,19.5,73.90000000000001,50.7,19.5,73.90000000000001,41.8,18.3,63.1
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,74.90000000000001,79.40000000000001,71.60000000000001,88,88.5,87.60000000000001,60.2,39.90000000000001,77.2,60.3,40.2,77.10000000000001,56.5,45.8,66.5
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,73.90000000000001,76.60000000000001,71.40000000000001,88.30000000000001,88.5,88.10000000000001,53.8,29.5,76.7,53.3,28.6,76.60000000000001,48.6,31.1,64.8
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,73.2,75.10000000000001,71.3,88.40000000000001,88.5,88.40000000000001,49.6,23.4,76.3,48.7,21.7,76.3,43.7,21.5,63.7
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,74,76.5,71.90000000000001,87.60000000000001,88.2,87,59.7,42.90000000000001,74.8,58.7,40.7,74.8,59,53.1,64.60000000000001
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,72.8,75.3,70.7,87.80000000000001,88.40000000000001,87.2,58.6,39.40000000000001,75.90000000000001,57.5,37.1,75.90000000000001,55.3,46.5,63.7
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,67,69.3,65,88.40000000000001,88.90000000000001,88,52.40000000000001,20.7,82.2,51.1,18,82.2,40.7,20.6,59.90000000000001
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,76.7,74.8,78.5,86.30000000000001,87.30000000000001,85.40000000000001,73,70,75.60000000000001,65.5,54.40000000000001,74.7,60.8,56.7,64.60000000000001
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,77.2,76.7,77.7,86.30000000000001,87.2,85.5,67.5,58.90000000000001,74.90000000000001,61.40000000000001,46.6,74.2,56.2,48.90000000000001,63.1
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,78.90000000000001,83.30000000000001,75.10000000000001,86.5,87.10000000000001,86,48.40000000000001,24,72.2,47.40000000000001,22,72.2,38,17.9,57
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,66,65.40000000000001,66.5,87,87.2,86.7,70.3,58.40000000000001,81.7,66.10000000000001,49.90000000000001,81.60000000000001,53.90000000000001,44.3,62.8
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,68.5,68.5,68.40000000000001,87.10000000000001,87.30000000000001,86.80000000000001,61.3,44.5,76.80000000000001,58.6,38.90000000000001,76.80000000000001,49,36.5,60.6
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,73.40000000000001,75,72,87.30000000000001,87.60000000000001,87,45.5,19.5,68.60000000000001,45.3,19.3,68.60000000000001,34.7,14,54.2
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,68.40000000000001,67.90000000000001,69,87.5,87.90000000000001,87.2,70.7,61.1,79.90000000000001,63.90000000000001,51.3,76,56.7,48,64.8
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,68.7,69.10000000000001,68.3,87.5,87.90000000000001,87.10000000000001,69.10000000000001,56.3,81.60000000000001,63.1,47.5,78.2,53.40000000000001,42.90000000000001,63.1
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,70.8,78.7,64.3,87.40000000000001,87.80000000000001,86.90000000000001,58.5,23.5,93.30000000000001,57.8,22.1,93.30000000000001,36.9,17.8,54.90000000000001
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,77,76,77.80000000000001,87.10000000000001,87.5,86.80000000000001,74.7,58.5,87.30000000000001,71.5,54.1,85.10000000000001,54.90000000000001,45.2,63.90000000000001
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,76.10000000000001,76,76.3,87.5,87.90000000000001,87.2,68.90000000000001,50.7,84.30000000000001,65.90000000000001,46.40000000000001,82.40000000000001,50.2,37.6,62.1
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,74.10000000000001,75.90000000000001,72.40000000000001,88.40000000000001,88.80000000000001,88,55.2,35.1,76.10000000000001,52.5,31,74.90000000000001,40.7,22.5,58.5
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,77.80000000000001,82.2,73.40000000000001,89.40000000000001,89.90000000000001,88.80000000000001,58.2,43.7,74.90000000000001,58,43.3,74.90000000000001,53.1,42.1,64.2
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,76.3,81.40000000000001,71.3,89.40000000000001,89.90000000000001,88.90000000000001,56.2,40.1,74.3,56,39.8,74.3,50.40000000000001,38,62.90000000000001
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,69.3,77.40000000000001,62.5,89.60000000000001,90,89.2,45.5,20.6,71.40000000000001,45.7,21.1,71.40000000000001,39.2,20.2,57.5
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,75.60000000000001,80.2,71.40000000000001,90.40000000000001,91.30000000000001,89.40000000000001,53.1,40.90000000000001,65.8,52.8,40.3,65.8,51.40000000000001,43.7,60.40000000000001
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,76.10000000000001,80.60000000000001,72,90.40000000000001,91.2,89.40000000000001,50,34.1,66.60000000000001,49.8,33.7,66.60000000000001,48.90000000000001,39.40000000000001,59.8
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,78.2,82.40000000000001,74.3,90,90.40000000000001,89.5,38.6,8.9,69.60000000000001,38.6,8.9,69.60000000000001,36.2,16.1,56.8
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,84.5,82.10000000000001,86.30000000000001,91.7,92.2,91.2,63,59.1,65.90000000000001,58.1,47.3,65.90000000000001,45.40000000000001,31.1,60.5
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,83.7,81.60000000000001,85.40000000000001,91.60000000000001,92.10000000000001,91.10000000000001,61.8,55.6,66.5,57.3,44.90000000000001,66.5,44.6,29.5,60.40000000000001
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,73.60000000000001,75.90000000000001,71.2,91.10000000000001,91.5,90.80000000000001,43.90000000000001,14.3,76.40000000000001,44.7,15.9,76.40000000000001,39.2,18.3,59.8
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,80.80000000000001,84.7,77.80000000000001,89.40000000000001,90,88.90000000000001,59.5,41.7,75.10000000000001,58.40000000000001,40.8,73.8,53.6,41.8,65
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,79.2,83.30000000000001,75.90000000000001,89.40000000000001,90,88.90000000000001,55.40000000000001,34.4,74.3,54.5,33.5,73.40000000000001,49.1,33.9,63.90000000000001
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,75.3,80.2,71.10000000000001,89.5,90,89.10000000000001,44.5,16.5,72,44,15.6,72,39.7,16.9,61.5
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,81.2,83.7,79,89,89.7,88.40000000000001,57.3,44.8,69.40000000000001,55.7,41.8,69.2,51.5,38.3,64.3
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,79.2,83.10000000000001,75.7,89.10000000000001,89.7,88.60000000000001,55.6,40.7,70.8,54.40000000000001,38.40000000000001,70.7,48.3,33.4,62.90000000000001
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,73.60000000000001,81.5,66.10000000000001,89.40000000000001,89.90000000000001,88.90000000000001,50.5,28.9,75.90000000000001,50.5,28.9,75.90000000000001,39.1,18.9,58.90000000000001
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,81.30000000000001,83.60000000000001,79.40000000000001,88.2,88.60000000000001,87.7,78.30000000000001,77.60000000000001,79,76.60000000000001,74.5,78.2,60.6,57.1,64.2
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,79.40000000000001,80.30000000000001,78.7,88.7,89.10000000000001,88.30000000000001,69.5,63,75.2,68.40000000000001,61,74.8,54.40000000000001,47,61.90000000000001
