id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,neo_mr,imr_t,imr_f,imr_m,u5mr_t,u5mr_f,u5mr_m,morb_chd_ari,morb_chd_dia,morb_chd_fev,morb_ari,morb_dia,morb_fev,morb_art,morb_ast,morb_diab,morb_hyp,morb_tub
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,,,,,,,,,,,,,,,,,,
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,39,69,73,64,112,111,113,9,12.2,28.2,194,432,7777,84,216,76,158,228
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,35,65,71,60,105,107,104,8.700000000000001,11.9,27.4,180,415,7416,84,217,196,341,199
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,27,41,52,31,64,80,50,6.800000000000001,10.5,22.6,111,334,5652,84,223,780,1239,56
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,39,55,50,59,89,78,99,14.5,14.9,24.6,270,651,7397,92,231,124,179,87
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,40,54,51,58,87,78,96,14.4,14.6,24.7,263,639,7538,97,254,150,278,91
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,,,,,,,,,,,,,,,,,,
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,33,58,59,57,75,73,76,10.7,16.7,33,101,607,5715,55,187,141,232,79
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,33,56,59,53,72,73,71,11.5,16,31.2,104,577,5356,63,213,198,350,80
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,43,46,59,33,56,69,44,15.5,12.6,22.6,115,443,3724,98,328,459,886,92
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,39,56,57,54,80,79,81,10.7,12.9,28.3,804,895,15860,49,236,72,141,75
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,38,55,58,52,79,79,79,10.2,12.5,27.2,758,846,15167,45,226,83,150,71
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,,43,67,21,61,82,42,4,7.5,14.6,233,291,7287,15,116,213,252,25
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,49,70,73,68,89,92,86,11.7,11.7,20.4,158,1652,5190,362,700,606,239,256
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,44,64,66,61,80,83,77,11.7,11.8,20.2,215,1376,4734,339,557,666,409,224
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,23,40,43,38,50,54,47,11.6,12.3,19.4,359,675,3576,280,194,818,840,144
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,25,58,59,58,107,107,106,17.2,9.200000000000001,22.8,1335,996,6510,234,311,292,240,277
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,21,57,58,56,103,103,103,16.8,8.9,22.4,1315,950,6327,231,294,342,374,267
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,16,,,,,,,8.6,3.7,15,1079,391,4113,205,93,949,1991,149
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,41,66,69,62,103,109,96,20.1,10.9,29.7,5369,2213,10350,1036,611,260,224,318
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,40,64,67,61,100,106,93,20.1,10.9,29.6,5430,2165,10159,1021,593,285,237,316
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,,,,,,,,,,,,,,,,,,
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,45,64,65,64,81,81,81,19.8,9.4,32,5992,1177,10384,856,135,405,426,285
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,45,65,66,64,80,81,78,20.8,9.700000000000001,32,6344,1146,9737,804,149,505,564,330
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,,,,,,,,27.4,11.5,31.9,8501,959,5778,492,234,1112,1410,604
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,44,58,61,55,71,73,68,17.6,10.2,23.2,931,1409,6643,427,355,535,131,294
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,40,52,55,50,63,65,60,22.9,10.5,26.1,2591,1253,6956,570,308,711,722,249
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,30,42,43,40,49,50,47,32.6,11.1,31.5,5062,1020,7423,782,238,975,1600,182
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,39,55,59,52,70,68,71,25,8,26.5,4106,1128,8331,1479,427,297,424,257
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,37,53,57,50,67,67,68,24.8,7.800000000000001,27.2,4126,1132,8859,1414,405,306,449,244
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,16,35,37,33,43,53,33,23.5,6.4,32.7,4292,1165,13188,877,231,381,658,138
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,28,45,45,45,63,65,62,22.5,6.2,19.7,4780,462,3688,496,221,171,274,113
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,29,46,46,46,60,61,59,24.3,6.100000000000001,19.4,5142,656,3096,602,599,839,823,161
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,34,47,48,47,53,54,52,31.8,5.4,18.3,5855,1037,1934,812,1342,2151,1902,255
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,44,63,59,66,79,76,81,10.5,11.3,22.7,1541,3654,9743,532,1251,395,246,287
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,44,62,60,64,78,77,79,13.1,10.5,24.1,2690,3196,9168,498,1095,464,344,274
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,,,,,,,,,,,,,,,,,,
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,42,57,60,54,68,71,65,24,14.6,33.1,2348,2365,7951,911,551,480,525,206
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,41,55,59,52,65,68,62,24.4,14.2,32.7,2388,2161,7886,866,486,618,827,186
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,34,43,48,37,47,52,43,27.6,11.5,30.4,2591,1150,7565,648,164,1305,2327,91
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,34,51,57,46,63,71,54,11.2,6.5,11.5,1212,802,2755,626,868,635,432,123
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,29,43,47,39,52,58,46,11.2,5.9,12.5,1306,654,2741,550,624,762,766,113
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,18,27,29,25,32,34,30,11,4.800000000000001,14.5,1463,409,2718,424,219,975,1321,95
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,40,52,53,52,66,66,67,12,8.9,16.8,2101,512,2375,347,92,105,286,159
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,38,50,51,49,62,61,63,12.5,8.5,17.9,2234,533,2133,377,286,636,589,175
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,33,44,44,43,52,49,54,13.7,7.5,20.8,2537,580,1582,446,729,1847,1281,213
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,43,65,68,62,79,79,79,12.7,14,33.1,1334,1334,10774,968,192,450,409,249
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,42,63,66,61,77,77,76,13.1,13.8,33,1494,1283,10398,948,183,475,474,245
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,32,48,48,48,54,59,48,16.2,12.7,31.6,2963,811,6936,761,99,712,1076,215
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,41,56,56,56,68,67,68,33.4,13.5,33.7,10186,2817,3912,1339,564,333,959,193
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,40,55,56,53,66,67,65,34.6,13.3,33.9,10886,2639,3806,1306,586,632,1079,226
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,30,41,50,33,47,59,36,46.2,12,36.3,16419,1233,2962,1049,763,3004,2030,495
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,29,50,58,43,68,69,67,18.1,19.8,27.9,2301,584,3656,368,684,472,292,173
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,29,50,58,43,67,68,66,17.8,19.2,27.4,2227,570,3637,372,667,484,347,174
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,,,,,,,,,,,,,,,,,,
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,31,49,52,45,63,62,64,10.1,38.7,43.2,656,602,1739,121,264,258,112,73
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,30,47,51,44,61,61,61,9.600000000000001,38.2,42.40000000000001,646,572,1771,123,249,319,202,72
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,,,,,,,,5.600000000000001,33.7,35.1,540,263,2105,138,97,955,1135,55
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,31,49,52,45,63,62,64,10.1,38.7,43.2,656,602,1739,121,264,258,112,73
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,30,47,51,44,61,61,61,9.600000000000001,38.2,42.40000000000001,646,572,1771,123,249,319,202,72
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,,,,,,,,5.600000000000001,33.7,35.1,540,263,2105,138,97,955,1135,55
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,32,57,60,54,77,79,75,8.700000000000001,11.6,17.7,313,2032,5066,279,468,128,61,89
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,31,54,56,51,72,74,70,8.800000000000001,11.5,17.6,296,1864,4996,303,455,177,125,105
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,,,,,,,,9,10.2,17,165,578,4460,484,354,555,613,224
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,32,57,60,54,77,79,75,8.700000000000001,11.6,17.7,313,2032,5066,279,468,128,61,89
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,31,54,56,51,72,74,70,8.800000000000001,11.5,17.6,296,1864,4996,303,455,177,125,105
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,,,,,,,,9,10.2,17,165,578,4460,484,354,555,613,224
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,43,77,84,71,109,117,101,10.2,15.7,22.6,554,1319,1980,279,297,58,99,281
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,45,74,78,69,101,107,96,9.800000000000001,15.2,21.3,554,1380,1940,257,272,100,115,265
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,57,51,43,59,61,53,68,8.200000000000001,12.5,14.5,557,1671,1747,152,152,304,190,190
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,50,61,67,56,86,98,76,21.2,29.2,33.8,432,1563,2055,515,267,52,93,208
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,47,64,73,57,87,100,76,18.3,30.4,33.4,459,1415,2252,537,274,100,159,195
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,24,74,88,62,90,107,76,10.2,33.9,32.2,520,1090,2683,586,289,206,305,165
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,44,62,63,60,78,85,72,11.2,12.9,17.6,771,1286,5150,589,518,132,197,243
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,28,53,53,53,66,67,64,10.7,16.8,19.6,717,1457,4879,528,455,180,290,224
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,25,37,34,39,44,37,50,9.9,23.2,22.9,631,1732,4443,431,354,257,440,195
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,44,55,76,39,78,99,61,15.3,21.5,19,407,2729,1281,216,193,132,81,67
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,42,51,52,50,69,68,70,14.6,18.5,18.7,421,1260,1140,509,188,287,260,91
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,36,50,41,56,66,55,75,14.4,17.1,18.6,427,675,1084,625,186,348,331,101
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,35,78,93,66,103,115,93,9.1,23.4,22.6,1729,2034,1450,350,445,91,122,201
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,34,75,84,67,99,109,91,8.700000000000001,20.6,20.4,1634,1581,1481,294,328,158,229,161
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,30,66,64,69,91,96,87,7.800000000000001,13.7,15,1449,699,1541,185,101,286,438,84
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,57,69,74,65,103,114,94,4.5,13,11.9,526,2246,1817,71,88,171,136,145
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,54,71,76,67,105,117,94,4.4,13.8,12.9,522,2096,1821,92,88,160,173,137
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,,82,83,82,112,130,97,3.8,18.4,18.7,500,1265,1838,206,88,103,382,88
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,39,68,72,63,94,100,89,8.700000000000001,15.5,20.3,223,1394,6702,425,231,115,111,128
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,33,67,69,65,91,95,87,8.700000000000001,15.5,20.2,217,1561,6369,435,216,163,185,127
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,22,63,52,73,78,72,84,8.6,15.5,20,192,2213,5071,474,158,350,474,124
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,53,76,79,74,97,102,91,19.5,23.7,27.1,477,1101,5886,456,270,77,208,295
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,49,72,72,71,89,92,87,18.9,21.8,27.2,676,1148,7870,488,270,217,385,251
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,36,51,40,60,60,46,71,16.3,13.8,27.8,1294,1294,14030,585,270,653,934,113
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,59,95,93,96,145,151,140,7.800000000000001,15.9,19,397,1336,4891,796,297,184,272,249
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,54,93,90,96,140,146,135,7.600000000000001,15.7,18.5,401,1300,4551,762,268,249,388,225
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,35,81,67,95,107,113,104,6.300000000000001,13.8,15,424,1111,2787,586,121,586,990,101
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,67,75,72,78,108,106,110,16.2,29.8,30.6,578,2247,4443,1079,573,220,605,340
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,63,70,70,71,97,99,95,18.3,28.9,30.4,518,2131,5187,1121,494,427,1215,310
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,47,58,64,53,70,83,58,23.9,26.5,29.7,401,1901,6658,1203,339,837,2420,249
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,45,88,94,81,128,144,113,12.9,19.7,29.4,1639,1427,7820,1266,539,181,259,243
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,43,80,89,72,117,132,103,13,18.8,27.9,1342,1410,7539,1210,553,319,688,241
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,37,50,66,36,74,85,65,13.6,14.7,21.5,332,1352,6582,1020,598,787,2150,233
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,51,99,104,94,146,149,144,7.9,11,21.2,326,994,6100,1746,627,176,408,370
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,46,90,94,87,130,135,125,8,11,21.2,351,897,6624,1530,571,254,531,336
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,,62,62,62,80,91,70,8.200000000000001,11,21.5,418,640,8011,956,424,462,855,247
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,60,77,77,76,110,116,104,19.6,17.8,31.1,569,1540,11148,3146,715,336,619,325
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,58,73,74,73,102,108,97,19.5,17.4,31.3,597,1343,10726,2979,680,447,875,302
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,51,55,56,54,65,69,62,19.2,15.7,32.3,712,506,8937,2272,534,917,1957,205
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,58,68,72,65,116,108,124,19.4,14.8,26.7,2105,762,13030,1694,318,187,306,199
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,52,67,71,64,110,105,116,18.3,13.9,24.4,1842,653,11216,1448,288,214,387,178
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,35,60,64,56,83,89,78,11.5,9,11,674,168,3144,356,150,337,749,84
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,67,67,70,63,88,97,80,9.700000000000001,11.6,24.7,3449,771,4658,343,637,138,666,198
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,66,59,58,59,75,76,73,11.6,11.7,23.6,4577,1402,5432,322,536,428,1382,192
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,58,46,41,52,54,44,63,14.3,11.9,22.1,6393,2418,6677,289,373,895,2535,182
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,37,67,68,66,92,93,91,11.3,19.1,24,1101,1844,6447,422,759,268,480,245
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,36,64,64,64,85,86,85,16.3,18.5,26.4,1147,1682,6363,399,650,335,689,219
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,35,53,51,55,64,64,64,31,16.8,33.3,1293,1176,6100,330,309,543,1341,138
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,51,77,81,75,125,143,109,11.4,9.4,15.8,953,2268,3501,547,479,94,217,82
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,48,66,67,65,96,107,86,21.2,10.1,20.7,1873,1445,3421,789,450,426,1018,103
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,31,47,44,49,56,58,55,37,11.2,28.7,2895,531,3332,1057,418,794,1908,127
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,48,65,64,67,88,90,87,8.700000000000001,16.5,21.2,890,1725,2677,296,642,167,528,227
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,48,59,59,58,77,78,75,8.9,12.1,16.5,699,1033,1795,389,603,431,818,177
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,46,47,51,43,58,60,55,9.300000000000001,3.9,7.5,447,123,635,512,551,778,1199,110
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,45,63,67,60,90,96,84,12.7,10.9,19.9,1100,1008,4932,469,344,85,511,172
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,42,60,62,59,86,90,82,13.8,13.7,22.4,1038,969,4789,437,344,190,974,164
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,23,53,49,57,73,70,75,16.7,21.1,29,853,853,4367,341,341,496,2335,140
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,34,64,60,67,87,80,94,17.4,12.6,20.8,1205,505,2348,594,319,205,561,107
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,34,59,59,60,80,78,82,15.4,12,19.6,944,459,2249,484,286,252,672,86
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,36,49,55,45,66,74,58,10.8,10.6,16.8,446,371,2060,275,221,342,884,46
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,47,57,55,59,71,70,71,12.5,22.2,23,366,2739,1342,170,193,89,177,92
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,47,57,58,55,70,72,68,12.4,20.8,23.2,406,2694,1322,174,171,140,289,86
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,48,54,73,41,68,84,58,11.9,13.1,24.2,580,2498,1234,193,74,357,773,59
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,42,57,57,57,74,72,76,9.9,16.2,22,854,834,2909,844,332,352,1057,133
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,36,40,39,41,51,48,53,10.2,10.2,17.3,1737,513,2878,448,302,773,1409,106
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,31,34,32,35,43,40,45,10.3,8.5,16,1967,429,2870,345,294,882,1500,99
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),33,60,61,59,83,86,80,13.7,12.6,19.6,1226,1276,3976,111,333,172,228,89
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),31,58,57,58,80,79,80,13.8,13,20.6,1390,1284,4174,121,334,221,292,104
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),20,45,34,55,62,42,80,14.4,15.8,26.6,2185,1327,5134,166,338,462,604,178
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,48,69,69,69,92,93,92,9.700000000000001,12,16.5,2545,1582,3591,436,275,210,83,52
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,48,69,70,68,94,94,93,10.9,12.9,18.2,2631,1474,3766,464,278,254,202,73
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,45,68,73,63,98,100,96,16,16.6,25.4,2987,1021,4492,580,290,441,698,161
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,47,66,69,63,88,96,80,13.2,19.6,25.1,755,372,3234,656,352,100,159,109
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,40,63,65,61,83,89,77,14.1,18.8,23.6,979,399,3397,694,368,177,364,124
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,27,46,41,52,55,50,60,19.6,14.1,15.7,2154,538,4249,888,451,582,1441,204
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,37,79,79,78,115,119,112,13.4,13.8,23.3,782,1631,14707,177,363,78,477,322
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,35,72,73,71,101,107,96,14.1,12.2,22.6,1147,1216,11639,203,331,262,852,279
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,25,49,52,47,62,73,53,16.4,7.2,20.6,1978,272,4666,264,257,680,1706,181
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,57,68,70,65,92,96,90,17.4,20.9,25.3,1218,574,922,1482,447,125,621,205
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,51,50,48,52,64,61,66,12.3,18.4,21.2,1007,717,2212,824,556,818,1919,173
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,24,46,43,48,58,54,61,11.2,17.8,20.3,971,742,2436,710,575,939,2144,167
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,52,75,65,85,97,85,107,11.1,23,26.3,156,1385,1968,163,240,146,402,70
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,50,70,65,74,87,81,94,9.800000000000001,19.9,24.9,137,1256,1779,135,215,139,457,60
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,,,,,,,,4.800000000000001,8.4,19.8,55,720,997,18,111,111,683,18
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,45,83,84,83,107,111,104,28.2,23.3,27.4,885,1218,2941,234,256,84,231,206
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,42,78,80,77,99,104,94,29.6,22.8,28.8,1601,1281,4202,218,238,219,475,181
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,23,56,64,50,66,75,59,35.2,20.7,34.4,3796,1472,8070,168,181,633,1227,103
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,35,71,72,70,84,85,83,16.6,17.7,35.3,667,1445,15002,777,464,171,231,153
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,29,68,70,66,79,81,78,17.7,17.2,35.3,1105,1313,14448,848,517,245,422,151
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,19,49,55,44,52,57,46,23.8,14.3,35.6,3023,736,12018,1158,750,568,1260,138
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,59,66,64,68,84,82,86,14.7,8.300000000000001,21.6,294,479,6161,446,461,305,577,136
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,49,64,64,64,80,80,81,15.2,8.1,20.8,427,501,5449,435,454,346,764,133
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,27,58,65,51,65,71,60,17,7,17.5,914,583,2835,393,430,497,1448,123
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,38,78,82,75,94,98,91,14.1,13.4,27,789,1386,13455,488,462,203,423,173
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,25,68,69,67,80,81,78,14.3,12.4,26.6,1435,1004,13135,466,451,495,741,177
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,20,44,39,49,49,43,54,14.6,10.3,25.9,2493,378,12611,430,433,973,1263,183
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,50,76,74,78,102,100,103,12.7,11.6,40.7,602,969,12234,930,493,210,393,294
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,48,70,72,69,93,96,89,11.6,11.8,40.6,546,860,10474,940,543,478,684,274
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,,48,63,35,62,84,43,7.9,12.6,40.3,390,562,5621,970,680,1215,1487,218
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,41,57,61,55,66,66,65,23.3,25.8,31.2,537,1817,5794,935,419,202,419,154
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,40,51,55,48,58,60,57,23.2,18.3,30.8,1428,1018,6016,930,372,1114,1815,131
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,20,46,50,43,52,55,51,23.1,12.6,30.5,1962,539,6149,927,344,1660,2652,117
