id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,13.923086,18.200327,24.20727,28.595352,33.236294,32.674568,30.148697,28.82177,28.2306,26.531288,22.648525,16.943727,14.89685,18.601318,24.532425,29.919813,32.884529,32.869175,30.29994,28.916637,28.695635,26.540688,21.488375,16.800232,.74071896,1.2285982,1.2630801,1.1632144,1.1771194,1.0979224,.81026733,.49391079,.61868465,.65494788,.46364155,.88211805,.022747705,-1.0970466,-1.3671401,-.90458721,-.26805481,.25126234,-.45225406,-.61546433,-.30332226,-.28601554,-.5284192,-.65753084,.15841809,27.142408,1.609561,3.43349,20.146557,44.512074,226.16168,204.20248,178.29433,.1864648,.5649181,.16263524,2.7726307,13.272417,4.754066,7.8269963,21.317604,68.502884,205.47244,162.30101,89.87513,5.6864944,9.313117,2.9137385,2.9867136,13.270882,5.7757649,7.8376956,17.229757,39.405281,111.24839,76.980057,51.137707,7.3571181,15.104082,3.1973538,3.6378174,-3.8284266,.61327642,.059073713,-1.6837105,-12.928341,15.808429,38.771317,-7.6914043,3.2344606,-3.9080234,1.555234
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,13.434925,17.77615,23.863497,28.246469,33.293896,33.051384,30.670902,29.343363,28.246605,26.28385,22.432297,16.374979,14.360462,18.070568,24.109562,29.626375,32.760586,32.968296,30.657314,29.41288,28.950457,26.542345,21.172647,16.259275,.72138292,1.2316917,1.3425945,1.2470682,1.2563686,1.0585105,.86771452,.57254338,.66934103,.70429289,.54699647,.8837322,-.12293597,-1.1802167,-1.5244843,-1.0488853,-.42571583,.24761066,-.47478363,-.64688414,-.33602422,-.45805922,-.71316451,-.74925685,.1340339,25.411005,2.9451044,5.0085583,20.282003,33.678421,211.81624,146.17439,162.41888,.12998933,.55490965,.16127235,3.1827226,14.320613,4.9663134,9.1876354,21.999405,51.019508,157.04797,117.7855,72.728638,3.8604031,8.1227751,4.7824302,3.5540431,14.761901,6.0500631,9.7077627,17.427792,26.603197,98.549629,57.974991,47.604053,5.1243529,14.539428,5.2173438,3.0956321,-4.7146544,.89295673,-1.1439986,-.86355901,-7.2460046,28.84733,39.813332,-8.8954391,1.674837,-2.9773803,-.43013176
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,14.542684,18.864573,25.121836,29.52491,34.287876,34.190098,31.441692,29.940245,28.652515,26.987003,23.433357,17.354071,15.47642,19.188169,25.330868,30.793013,34.087906,33.738007,31.183817,29.819647,29.835365,27.530033,22.16662,17.273621,.76068568,1.3068799,1.3577744,1.2732041,1.2142384,.92798156,.9203735,.75878572,.8243711,.77976781,.59546888,.99459541,-.39447907,-1.2901672,-1.584795,-1.0637674,-.66490561,.060159512,-.34691462,-.43039253,-.47809997,-.54817861,-.92893642,-.97439319,.021128889,16.004097,2.7458835,3.6112678,16.273945,18.961309,225.09184,136.83937,150.16467,.21157873,.10078646,.021128889,1.8524864,9.5284939,3.9271107,9.4895897,16.394686,48.032951,136.29955,92.492393,57.566383,3.6239381,7.3330717,4.1674652,2.3744254,11.234765,4.9432521,9.0603924,15.436783,31.393578,86.237648,52.33844,46.379791,4.2089915,14.623432,5.0441813,2.3964946,-3.2382498,1.3928604,-2.4330614,3.1332629,-4.8511152,27.956129,40.175446,-1.7246085,2.7323787,-2.9900794,-1.4954867
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,15.403161,19.575994,25.817459,29.821976,34.347202,34.80677,32.060204,30.372978,28.630617,27.260578,24.434086,18.268833,16.329531,19.86787,25.99197,30.983778,34.367401,34.025791,31.605728,30.105455,30.189625,28.054754,23.098253,18.182526,.84933001,1.2926003,1.3890877,1.383346,1.1536584,.79295701,.99613798,.90360302,.95443779,.84524077,.68258226,1.0207051,-.59581608,-1.3354294,-1.6501384,-1.0156593,-.91045099,-.11966253,-.24514811,-.2224264,-.54685014,-.63387388,-1.0970124,-1.1027484,.012652302,13.743485,2.0273285,2.3289707,7.2877488,5.7835994,118.38767,144.62001,72.777382,.69895315,0,0,1.0258752,7.4351726,3.394635,11.709012,10.797914,37.794155,84.950439,82.031303,37.780098,2.2131844,4.6028967,1.8560898,1.6199009,10.040861,6.0693293,10.743456,13.604434,27.410629,62.980156,47.238384,37.832829,3.1099925,12.107604,2.3881631,1.6393634,-2.8033907,2.7611775,-6.1775799,4.8164983,-4.5559011,26.377838,20.747719,7.7140326,3.022347,-1.7014931,-.95821655
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,14.259125,18.487402,24.738817,28.62583,34.038136,34.817581,32.813816,31.133883,28.999247,26.63685,23.701897,16.999897,15.278845,18.605247,24.828182,29.879986,34.162109,34.271011,32.390686,30.935677,30.264162,27.356457,22.11894,16.908051,.83409482,1.1618663,1.4565964,1.6410599,1.0334283,.58012503,.82878977,.67505157,.68174469,.73400271,.69588029,.87577039,-.58476543,-1.1313018,-1.5745286,-.87292236,-1.2603421,-.16431293,-.17370908,-.12434576,-.43857083,-.59482908,-.93531573,-.89659077,.52025646,8.0463295,2.4864993,3.2497065,3.2821484,3.6360834,55.3587,121.6662,33.504238,.022539018,0,0,1.2783458,6.5138383,3.6581013,8.6923971,3.9985113,27.66667,51.153488,58.975868,23.59099,1.204246,1.2816795,1.5308607,1.6947705,7.7442989,6.7610769,11.233087,3.8472016,25.250683,46.29707,47.370354,25.698683,1.7442428,2.7868831,1.7063246,.60087997,-2.0533321,.67390674,-5.6034431,3.4378819,-8.2889299,9.3726358,-3.2163401,1.2425369,.79459172,.29689547,-.6711725
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,16.206003,19.927309,25.824844,29.621208,33.253574,33.751701,31.187334,29.672319,28.469065,27.280615,24.672504,18.722219,16.953695,20.150612,25.938332,30.553417,33.569557,33.179836,30.792698,29.352467,29.646118,28.00865,23.415098,18.513519,.86255026,1.3532625,1.2220013,1.2393007,.99825096,.64647377,.87038726,.87278748,.76525998,.68221033,.59538609,.92859024,-.75984365,-1.2093071,-1.4662638,-.88721883,-.77897501,-.14015207,-.16445102,-.21249941,-.59169501,-.65301371,-1.0259873,-.94387907,.0025639294,5.8436317,.25461856,.18503182,1.5382867,1.3831414,55.484749,212.08124,37.228432,.5625295,0,0,.49204901,3.990104,2.8495221,6.7673488,3.8216121,35.135109,77.303001,101.32863,36.419022,3.2084756,3.825166,1.0634966,.94881314,6.0113225,6.3992448,8.737607,5.6146998,26.32181,58.248455,72.116539,39.987125,5.0336843,10.846087,1.4481471,.72893226,-1.0813624,1.6401932,-5.0689955,4.6633329,-5.3934669,16.105228,-8.8304815,4.2535787,2.2656057,.0042826384,-.43923894
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,17.152512,20.699806,26.409138,30.221548,33.386047,33.510708,30.489988,28.838455,28.143848,27.742432,25.405664,19.961878,18.035118,21.078815,26.68326,31.234682,33.754333,32.910183,30.197025,28.659248,29.345335,28.355844,24.266911,19.768623,.8807025,1.3952602,1.1134024,1.1165788,.9184801,.75967383,.84186375,.88259101,.75385731,.70816189,.55358392,.97519112,-.55551994,-1.0169884,-1.259414,-.8581714,-.6883747,-.13530345,-.1847076,-.18121707,-.57770711,-.56851166,-.89926779,-.86100763,0,4.3078837,0,0,1.5924813,2.6278858,118.89619,249.17752,61.707958,1.0133028,0,0,.35009807,2.3436313,4.1463423,3.0689034,6.0058627,45.701199,134.60649,152.63245,56.925549,4.7269988,5.6117039,1.3537601,.68083102,3.7720153,8.8256397,3.4038875,8.9510365,27.867325,70.544411,80.038536,54.055683,7.2258887,16.68516,1.9868301,1.0660436,-.33926082,1.7338479,-2.2666512,4.3121276,-5.5733142,11.743021,-10.842422,7.3851504,4.130352,.37572008,-.45985121
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,16.661873,20.280518,25.680443,29.58997,32.290638,32.116463,28.905012,27.147875,26.573895,26.624802,24.667286,19.643999,17.579292,20.525623,25.964066,30.39579,32.619846,31.28718,28.423004,26.956209,27.840338,27.114517,23.489485,19.382261,.89568061,1.396997,1.1189134,1.0685095,.84740233,.8708356,.85336208,.89258587,.79192227,.80459219,.56634229,1.0339642,-.42261952,-.96382689,-1.1877367,-.88106275,-.63812143,-.15761036,-.20496385,-.21357551,-.56664062,-.42353964,-.83569252,-.78808337,0,3.6282177,0,0,1.9398538,4.9684429,188.44318,264.47723,96.200737,1.239962,0,0,.39099011,2.0251427,6.0889311,3.6859007,7.7330689,60.507687,183.83018,201.46126,81.692703,4.4555416,7.268723,1.6937512,.77939343,3.5064869,14.811988,3.8816419,11.401418,33.176632,76.982925,85.465218,72.272377,7.2528787,21.449833,2.3417759,1.6282787,-.31356999,1.8552014,-2.3192782,3.223552,-7.9889331,6.2960882,-10.441652,12.671795,6.03935,-.43708611,-.045322396
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,16.119106,20.016768,25.912512,29.886068,33.488667,33.195671,30.008928,28.387503,27.520168,26.94722,24.381805,19.056316,17.086279,20.477039,26.191208,30.967388,33.724697,32.584545,29.660475,28.104654,28.89006,27.497883,23.203112,18.9,.88476622,1.3810052,1.263091,1.2041519,1.0607611,.86222953,.93256307,.89263654,.91388458,.81110704,.60627538,1.0790064,-.48300472,-1.2253344,-1.4028345,-.91993898,-.67957163,-.099949345,-.20420548,-.2300643,-.58387655,-.45705441,-.89038682,-.99925327,0,11.047829,.19806217,.15576009,5.727962,7.7564883,157.45932,202.26633,101.469,1.4428967,0,0,.47464171,4.5804057,3.7907169,5.3718376,9.7140303,58.700405,141.4005,140.18404,59.57893,3.5767643,9.0501366,1.3200458,.83782268,6.5744896,6.7771459,5.0483885,12.384542,39.568069,75.805511,67.30262,50.958595,5.7899752,22.040752,1.8043249,1.7394171,-1.4508309,2.4778023,-2.382766,2.1476293,-8.8006401,17.374128,19.464481,15.630804,6.0316048,-3.7075028,-.25486916
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,14.869892,19.025713,25.051008,29.445169,33.789089,33.00631,29.884743,28.527725,27.905806,26.688015,23.217087,17.743746,15.835057,19.495512,25.347397,30.649796,33.774036,32.869114,29.856026,28.419388,28.808575,26.926765,22.057276,17.59111,.7751013,1.3091341,1.2607205,1.1599625,1.0931875,.94780678,.83890033,.63602895,.72249126,.70252126,.50620824,.9953838,-.2443065,-1.1847942,-1.3870634,-.89252388,-.48232934,.069634661,-.3146928,-.39392358,-.42882985,-.36039391,-.7263869,-.8942892,.0018992053,13.446547,1.4314172,1.2222958,14.913568,28.093218,250.13362,207.66878,184.00735,.25858149,.047270063,.0018992053,1.2833614,6.7107849,4.1753068,5.2872477,14.563114,69.753403,191.04495,139.86346,81.030632,4.4442635,10.870974,2.9676676,1.6708598,7.721405,5.3949842,4.9025149,14.304162,47.480644,109.29031,79.182892,55.796276,5.0785642,19.203468,3.6505442,2.6475971,-1.9794267,1.1459115,-.73892862,1.9558522,-11.082203,10.355763,40.236034,1.8573931,3.9657412,-4.8862166,.048295062
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,15.021592,19.445711,25.377316,29.81484,34.214931,33.154484,30.014008,28.793943,28.445097,27.345692,23.586983,18.201618,16.043631,19.872194,25.716988,31.022295,34.012615,33.424797,30.246559,28.812458,28.932865,27.23547,22.504412,18.010458,.77654576,1.2545978,1.1952207,1.0558356,1.0190449,1.0496063,.75450391,.44985032,.60601503,.6387738,.46462628,.90544063,-.040398683,-1.1007175,-1.3012106,-.82258326,-.24236776,.16605251,-.36304641,-.46763712,-.28472653,-.23326111,-.6103735,-.80309385,.015845375,17.37665,.83467501,1.3238224,15.383298,43.293533,254.67926,259.35983,195.87128,.11507664,.35504368,.052790944,1.3459727,7.861495,3.9181912,4.8586731,15.008417,77.966019,238.18076,187.73332,99.74855,5.9917917,13.488687,1.700152,1.5948248,8.3375959,5.1322045,4.6738291,13.668863,51.290241,131.7748,103.79109,56.613506,7.0533738,21.223848,1.9782807,3.0137918,-2.1267076,.40095383,.40664202,-.37247112,-15.212516,-3.384275,35.441341,-2.2887719,4.3282461,-5.9441786,1.701786
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,15.673075,20.173038,26.018042,30.519287,34.68195,33.281071,29.693752,28.567947,28.440023,27.838375,24.116455,19.026735,16.741259,20.628241,26.371262,31.664049,34.530327,33.648098,30.053028,28.595402,28.878267,27.578712,23.102905,18.79447,.82356608,1.2371198,1.1428015,.96835703,.92103523,1.0439491,.7480703,.39787829,.58614445,.62540978,.48675609,.90167749,-.051234584,-1.068138,-1.2282835,-.74919993,-.18252818,.14253879,-.32534659,-.39067817,-.26208538,-.18466258,-.65514761,-.86982298,.017637132,12.145718,.25372219,.51436156,11.303118,43.476543,255.59689,316.54971,193.18279,.12707369,.22234647,.017718524,1.2406087,5.0664482,3.8292544,3.2346957,10.743631,83.608047,260.01505,222.14146,106.36159,6.4808764,18.973375,.67592114,1.7425219,5.7639718,5.5019693,3.3462994,10.743231,58.844269,156.67795,133.94969,59.93335,8.378931,30.114342,.87270069,4.2147408,-1.3307654,.25310585,.43661398,-.44493216,-17.18125,-17.537935,29.035355,2.9703987,5.6884308,-8.9795303,1.6210943
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,15.47882,19.533653,25.389338,29.570024,33.320732,32.255741,28.818937,27.584425,27.171705,26.669037,23.550714,18.572216,16.48913,19.9963,25.716097,30.684715,33.438728,32.17963,28.88266,27.440802,28.108786,26.797911,22.477415,18.368462,.831276,1.3005983,1.2094069,1.075637,.98819268,.92377329,.82640499,.59997588,.70710081,.68975133,.51976025,1.0197604,-.31419981,-1.1630657,-1.3161471,-.82206655,-.45293206,.0085922806,-.25362626,-.29985681,-.42068082,-.31593233,-.80694532,-.99811047,0,9.0306921,.20104823,.095168769,10.061281,25.1588,205.26108,264.30997,153.06242,.73097974,0,0,.67490774,3.6779168,4.345263,3.5015585,11.534054,78.560905,196.98827,180.89107,84.96479,4.420712,16.774693,1.851735,1.0006129,4.612124,6.5130825,3.4579959,12.756341,53.810661,113.67121,97.696243,52.941025,5.9394493,30.27589,2.4953794,2.6298313,-1.1158614,1.3058195,-.64043385,1.1410848,-14.465555,-3.6333809,24.710382,10.738605,4.9402452,-6.4631963,.81286132
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,15.535772,19.290487,25.001213,28.889746,32.085194,31.279217,27.926487,26.571497,26.008907,25.854727,23.355677,18.561596,16.541531,19.764393,25.283283,29.905323,32.375294,30.880512,27.727585,26.293093,27.273026,26.207094,22.286758,18.382269,.88422376,1.3477747,1.2304025,1.1143066,.97311831,.85126233,.86951476,.77325189,.83918047,.76481032,.57731032,1.0646559,-.46839753,-1.2028332,-1.3319728,-.85676616,-.5922659,-.088771954,-.16156043,-.20103917,-.53492939,-.40072879,-.90548915,-1.060351,0,7.8644404,.0030610745,.0025508953,6.6174808,11.225365,175.632,237.18398,116.13121,1.1431538,0,0,.46515375,3.4003665,5.8132596,3.8562887,10.287295,72.966972,170.13052,171.91827,74.885788,4.2191315,15.969031,1.2737598,.75065166,4.6453271,11.03341,3.7849393,11.88818,45.551754,84.060097,79.049377,53.481606,6.256248,34.545132,1.7482607,1.9212122,-.91646016,1.9339892,-1.2801616,1.7337352,-11.95416,2.6353076,11.407892,13.483808,5.6616092,-5.5535283,.27293235
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,18.017532,21.739586,26.932055,30.881855,33.208717,32.109612,28.594681,27.264114,27.149364,27.584249,25.302546,21.152243,19.056267,21.973103,27.260433,31.582701,33.510754,31.819613,28.44352,27.132854,28.061968,27.554907,24.290133,20.767281,.9107967,1.3187451,1.0181714,.85726315,.67326784,.87240404,.69531506,.64153427,.62792647,.74865562,.55625337,1.0038134,-.3132453,-.87133795,-1.0017372,-.72527599,-.37393594,-.12392591,-.12358186,-.16094473,-.41714957,-.22477603,-.79040003,-.873411,0,.39153129,0,0,3.0194767,23.035967,300.9516,387.79535,137.01479,.10995788,0,.14933154,.15970249,.41101366,3.3499687,1.1830982,6.8531079,116.51086,304.75055,326.23975,128.10188,7.1549087,18.427134,.42207816,.21929024,.66127092,8.8035097,1.5897688,8.1380291,69.597923,115.66654,141.24036,100.883,9.6212521,34.085827,.85636735,.5626539,-.014412766,-.72034979,.25590998,.89119983,-16.256121,-39.330727,-42.133656,-4.9575787,8.4122038,-2.2732594,3.6287098
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,17.984268,21.741747,26.902876,30.913443,33.243076,31.790882,28.233965,27.111956,27.018351,27.571199,25.103531,21.20562,19.08605,22.017403,27.284082,31.612329,33.533123,31.758873,28.258089,26.989479,27.829679,27.351837,24.178427,20.814745,.93444031,1.2926623,1.0056447,.80602896,.65206569,.89668804,.67156023,.54525983,.61292475,.72758561,.58344877,.99638975,-.30767825,-.9079451,-.9797318,-.66588092,-.30113122,-.11215506,-.091519803,-.11648986,-.36292043,-.18395118,-.83044279,-.96812975,0,1.032619,0,0,2.062547,30.774151,287.22491,470.65796,142.53059,.54410917,0,.65453094,.22392642,1.2022145,2.5438175,1.2021724,6.4239602,124.18409,294.66824,343.69672,145.9644,9.0679092,16.868179,1.0136951,.22239004,1.8265069,6.0593057,1.3894054,6.036931,68.612892,107.71309,142.86604,96.432861,11.476691,29.36676,2.4205184,.58966637,-.037916027,-.64267248,.43593231,-.29920769,-13.584455,-25.011263,-29.447193,-3.08494,10.636402,-2.137826,3.6703537
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,16.072969,20.021027,25.73922,29.762905,33.027931,31.628016,28.047865,26.969709,26.727615,26.704584,23.853926,19.31839,17.141211,20.485279,26.079994,30.764111,33.209583,31.661987,28.181435,26.806795,27.607645,26.706665,22.880527,19.069813,.89301687,1.2932148,1.1561357,.98602182,.87130493,.91293055,.77976507,.56309295,.68154991,.68563169,.54040593,1.0242209,-.34590173,-1.1244866,-1.237196,-.74636698,-.39436802,-.025404587,-.1715191,-.21978758,-.39709219,-.27999812,-.85243237,-1.0705895,0,7.1996689,.00024431437,.00024431437,8.150219,27.118282,230.69942,325.42593,165.72166,.46027875,0,.032358386,.61534375,3.3630953,5.572206,1.7465696,9.8340359,97.126862,234.44279,240.04314,107.93428,6.7882123,26.165051,.96581429,.90122443,4.1943526,10.776648,1.855881,10.366782,61.163586,120.98398,123.91881,67.361923,9.1302948,46.4445,1.3614216,2.5457435,-.70761514,.24821812,.056230552,.57717663,-17.604963,-19.48493,4.1777368,6.2739506,7.2355213,-10.92023,2.1540289
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,15.8408,20.397165,26.123053,30.61697,34.620972,32.849354,29.174255,28.19174,28.211317,27.819962,24.121864,19.237608,16.947126,20.815981,26.513165,31.694241,34.455677,33.405643,29.666157,28.236658,28.508263,27.400354,23.165501,18.955357,.85247725,1.2237675,1.1063521,.88730603,.85704577,1.065268,.73613977,.37034553,.57764953,.62513232,.50929475,.88903719,-.026247066,-1.0305854,-1.1486315,-.69395924,-.10034142,.15647733,-.3171204,-.37603691,-.20316887,-.13685673,-.64934814,-.88615406,.013004141,10.309922,.12223472,.67772853,9.3525047,49.361061,256.53949,354.95905,191.92476,.16235924,.17515625,.12126132,1.6222614,4.455586,3.7688975,2.6512001,8.9426918,89.670433,270.05063,243.63795,116.07134,7.9652419,19.738781,.55100745,2.1979113,5.2615623,5.6767273,2.3677962,8.545289,61.580952,156.53966,143.49799,60.457855,10.688228,30.489935,.81861198,5.5132933,-1.0272075,.030151896,.4336589,-1.0605861,-18.431746,-18.909405,30.26549,4.6267657,7.379519,-9.1488886,2.3164265
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,15.657677,20.348722,26.145502,30.482513,34.594177,32.478165,29.036577,28.008142,28.02927,27.558817,23.76545,18.852329,16.694603,20.645054,26.440016,31.61141,34.370319,33.332973,29.500271,28.07527,28.222679,27.157568,22.912848,18.701586,.82152438,1.1617136,1.1072168,.87802404,.84875077,1.2238303,.75445294,.36964124,.57521951,.60647315,.48946816,.86252671,-.022699364,-1.0562327,-1.2133149,-.7699517,-.14248545,.091340706,-.38133651,-.46879929,-.23890224,-.19055566,-.6599775,-.92820805,.043599777,11.072254,.35359445,2.7897053,12.424165,100.88906,267.93808,336.85907,191.24884,.091230802,.31801262,.040609736,2.5954931,5.4855623,4.7488661,3.1804738,10.412052,98.831177,281.45645,244.7814,125.37626,8.1890621,19.945278,.79319561,3.136641,6.3915067,7.1548676,1.9711845,9.1264677,61.608829,143.82231,123.04977,53.918766,10.99779,28.705555,1.0075252,6.3769469,-.99167335,-.16660945,.13438517,-2.896214,-24.854303,-5.5596333,49.783714,6.9027648,6.7000551,-7.934442,2.8117127
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,16.205971,20.570078,26.146885,30.320869,33.884007,31.694969,27.997618,27.119463,27.215288,27.175119,23.856606,19.579346,17.350908,20.951229,26.511717,31.322342,33.849541,32.368835,28.523308,27.143965,27.538858,26.699917,23.018158,19.285654,.90103358,1.2157454,1.0583249,.80872768,.75203878,1.1004537,.72369337,.37841317,.58159178,.63332647,.56136984,.91613734,-.10881752,-1.0199562,-1.0925369,-.64418328,-.096857503,.07118921,-.24270608,-.28984082,-.21851063,-.11928619,-.73431039,-1.0161129,0,6.9594855,.10431673,.98289686,6.7959499,63.255329,234.16858,419.78403,180.7195,.4666737,0,.80711764,1.8679091,3.9455512,4.0640302,2.2518914,7.8191843,99.082062,245.2661,259.56799,132.31888,8.5600033,23.924788,1.4914755,2.1887515,5.0070891,6.5326424,1.6607022,6.8405404,60.432991,118.66648,136.9724,61.664665,11.317943,35.2206,3.2980318,5.2787514,-.56125379,-.2746242,.29505593,-1.7692877,-17.655474,-9.048708,33.243141,5.7780786,8.8725595,-9.185564,3.1255631
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,15.826516,19.477253,24.800039,28.586855,31.127729,30.151905,26.67766,25.345722,25.06525,25.425617,23.347288,18.972273,16.857222,19.809555,25.115387,29.420586,31.431118,29.698465,26.474903,25.122974,26.192896,25.608292,22.276293,18.685112,.90875584,1.3332831,1.116572,.99592787,.79843307,.86073595,.79048157,.728127,.73241878,.75925648,.55732685,1.0383965,-.39632535,-1.0157529,-1.1564924,-.79856718,-.50708252,-.12744598,-.14415537,-.17797542,-.49447227,-.32394269,-.85143054,-.94409984,0,5.0602412,0,0,4.6450963,13.369079,220.59969,291.05881,126.45965,.60097319,0,.0038055545,.38453019,2.8950491,7.9609046,2.9272876,8.6428185,86.640991,218.30632,237.28026,99.358032,5.2659764,18.306452,.95381171,.5825001,4.3400154,19.047855,3.2194049,10.183056,48.91201,89.570236,102.95355,74.995697,7.5269127,38.017406,1.3143817,1.3476532,-.43328962,.37347856,-.74892694,1.5485806,-13.813916,-16.197205,-15.994027,5.7160773,6.3332887,-4.5581937,1.596096
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,16.870621,20.658321,26.153934,30.018452,32.741821,31.199585,27.559759,26.586773,26.370762,26.814341,24.199278,20.15398,17.978939,21.099762,26.535536,30.897337,33.023335,31.244286,27.704136,26.382473,27.26226,26.689898,23.288895,19.845232,.92980868,1.2798474,1.0990832,.89334607,.76073021,.88979292,.73020679,.53801864,.65903205,.69945836,.57055384,1.020167,-.3835853,-1.0772316,-1.126791,-.67316377,-.34623858,-.090502843,-.085052706,-.13074717,-.38697121,-.22548285,-.89639395,-1.123351,0,3.4603238,0,0,5.3707399,29.137335,273.93143,431.57248,173.75374,.32024378,0,.34293848,.40337473,2.3416207,4.2439923,1.0705484,8.9280853,120.73202,281.68637,319.26517,140.80054,9.1693392,30.076336,.68814701,.46253401,3.0479732,9.3892975,1.1120154,8.3714838,69.000832,118.10569,147.80695,89.098579,11.71218,51.967705,1.3865665,1.228019,-.28432322,-.52465326,.46616852,-.1581645,-17.418997,-27.789953,-16.398933,-.81551445,10.354321,-11.134618,3.4285429
