id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hs_good_t,hs_good_slm,hous_slm,bmas_ins_t,bmas_ins_slm
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,70.90000000000001,,,29.5,
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,80,74.8,14.1,15.4,25.4
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,62,,,32.6,
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,63.90000000000001,,,29.9,
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,74.7,63.5,18.1,14.7,21.8
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,65.5,,,28.2,
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,69.90000000000001,,,20.9,
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,74.3,66.40000000000001,15.6,13.7,18.8
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,72.8,,,25.4,
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,73.5,,,19.8,
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,74.60000000000001,64.7,5.100000000000001,11.7,10.1
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,69.3,,,27.4,
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,72.3,,,18.9,
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,75.10000000000001,66.60000000000001,13,10.6,18.6
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,63.3,,,56.2,
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,62.40000000000001,,,43.8,
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,61.7,49,14.6,34.6,42.8
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,66.7,,,48.3,
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,69,,,40,
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,72.8,68.5,19.3,26,28.1
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,68.8,,,34.9,
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,73,,,25.3,
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,79,62.40000000000001,9.600000000000001,11.7,20.7
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,67.8,,,38.8,
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,72.5,,,25.9,
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,77.5,70,21.6,12.3,19.6
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,67.60000000000001,,,52.3,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,70.10000000000001,,,46.6,
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,82.2,69.7,15.5,17.7,19.1
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,58.7,,,65,
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,60,,,61,
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,70.3,68.3,16.6,27.1,41.3
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,58.6,,,41.5,
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,63.1,,,33.5,
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,72.10000000000001,58,14.8,17.4,30.8
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,52.2,,,57.6,
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,55.3,,,50.40000000000001,
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,66.5,52.1,24.9,24.2,35.4
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,51,,,64.60000000000001,
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,54.90000000000001,,,56.6,
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,70.40000000000001,53.7,22.2,24.2,48.7
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,52.40000000000001,,,58,
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,58.40000000000001,,,46.3,
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,69.3,50.90000000000001,19.6,24.8,45.1
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,56.3,,,45.6,
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,59.7,,,41.40000000000001,
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,73.3,64.60000000000001,14,24.3,31.4
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,65.3,,,45.6,
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,68.8,,,37.4,
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,76.60000000000001,67.5,16.7,19,30.1
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,65.7,,,52.3,
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,75.5,,,27,
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,81.90000000000001,77.10000000000001,17,10.1,12.1
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,62.7,,,48.7,
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,66,,,37.4,
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,68.90000000000001,62,22.4,27.7,37
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,71.3,,,53.6,
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,75.60000000000001,,,39.8,
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,79.7,76.3,15.6,26.3,33.5
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,62.6,,,51.7,
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,65.8,,,42.2,
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,73.3,62.7,9.9,19.5,26.7
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,64.60000000000001,,,50.40000000000001,
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,69.90000000000001,,,37.5,
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,75.5,64,10.2,23.8,33.2
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,68.10000000000001,,,49.2,
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,70.8,,,37.5,
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,73.8,70.60000000000001,9,25,33
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,61.6,,,43.40000000000001,
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,63.6,,,48.90000000000001,
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,64.10000000000001,65,1.5,50.1,39.40000000000001
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,64.40000000000001,,,34.7,
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,66.3,,,32.2,
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,75.40000000000001,69.2,16.4,20.4,26.3
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,65.10000000000001,,,48.6,
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,68.8,,,40.2,
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,81.10000000000001,68.8,5.600000000000001,12.6,17.7
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,71,,,36,
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,74.10000000000001,,,15.1,
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,75.2,59.3,9,8.1,11.5
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,70.7,,,32.6,
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,73.60000000000001,,,16.9,
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,75.60000000000001,61,8,6.2,11.7
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,83.90000000000001,,,7.2,
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,83.90000000000001,80.7,54.2,7.2,10.1
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,65.5,,,12.8,
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,75.5,,,6.800000000000001,
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,79.80000000000001,68.5,11.5,4.3,6.800000000000001
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,83.2,,,47.8,
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,83.2,72.60000000000001,5.9,47.8,73
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,61.1,,,41.40000000000001,
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,69.2,,,30.1,
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,77.80000000000001,65.10000000000001,25.8,18.1,34
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,74.90000000000001,,,32.1,
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,74.90000000000001,,,32.1,
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,0,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,53,,,41.8,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,52.6,,,42,
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,37.5,,0,47.5,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,63,,,31.1,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,71.5,,,14.5,
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,77.40000000000001,69.60000000000001,7.300000000000001,2.9,3.1
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,41.6,,,45.6,
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,45,,,36.2,
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,53.7,47.2,13.4,12.2,12.9
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,52.5,,,35.4,
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,56.5,,,25.8,
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,63.8,47.1,5,8.200000000000001,20.7
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,47,,,41.90000000000001,
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,52.40000000000001,,,23.9,
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,57.1,47.5,13.2,8,10.5
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,52.5,,,38.1,
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,54.3,,,32.4,
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,60.8,53.2,9.4,11.4,20.6
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,54.5,,,47.7,
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,55.1,,,41.8,
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,57.6,,0,19.1,
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,54.5,,,44.1,
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,56.40000000000001,,,32.5,
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,60.2,69,8.700000000000001,8.9,10.9
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,47.90000000000001,,,41.6,
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,51.7,,,21,
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,54.2,46.7,12.5,7.9,10.3
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,47.3,,,53.2,
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,50,,,44.90000000000001,
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,58.5,36.9,10.1,18.3,42.1
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,38.3,,,68.40000000000001,
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,42,,,55.3,
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,51.8,33.7,16.6,20.7,38.3
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,36.5,,,62.5,
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,40.6,,,50.7,
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,50.6,35.4,26.1,21.3,31.2
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,43.3,,,54.7,
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,46.2,,,41.7,
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,51.5,44.1,32.7,18.1,25.7
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,41.6,,,65.3,
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,49,,,48.40000000000001,
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,62.2,42.7,10.3,18.2,32.2
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,46.3,,,66.90000000000001,
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,49.2,,,57.90000000000001,
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,59.90000000000001,34.2,17.6,25.3,46.7
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,44.90000000000001,,,52.2,
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,52.7,,,34.5,
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,63.5,31.4,2.1,10,46.40000000000001
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,37,,,55.8,
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,45.40000000000001,,,31.1,
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,52.1,39.5,23.5,11.5,17.5
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,36.2,,,59.6,
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,37.9,,,54.6,
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,49.3,44.3,29.9,20.6,27.2
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,58.40000000000001,,,52.1,
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,60.8,,,40.8,
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,67.3,12.2,.4,11.2,54.6
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,49.6,,,47.90000000000001,
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,62.90000000000001,,,24.9,
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,72.5,27,2.8,8.300000000000001,31.1
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,48.2,,,59.5,
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,52.2,,,47.6,
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,61,41.3,4.600000000000001,21.9,33.3
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,43.90000000000001,,,57.40000000000001,
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,46.90000000000001,,,45.6,
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,53,,0,22.1,
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,50.40000000000001,,,6.300000000000001,
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,69.3,,,4,
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,69.90000000000001,5.9,8.5,3.9,9.1
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,69.90000000000001,,,62.40000000000001,
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,71,,,57.6,
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,83.30000000000001,,0,3.8,
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,71.2,,,70.3,
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,73.60000000000001,,,61,
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,87.5,85.40000000000001,2.7,9.1,34.2
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,78.30000000000001,,,58.5,
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,78.80000000000001,,,56,
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,90,,0,4.100000000000001,
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,69.60000000000001,,,62.2,
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,72,,,54.90000000000001,
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,88.7,84.80000000000001,3.3,3,16.8
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,69.40000000000001,,,32.4,
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,73.90000000000001,,,17.2,
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,77.2,69.60000000000001,17.7,6,9.1
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,73.10000000000001,,,58.3,
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,74.8,,,50.6,
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,84.5,90.10000000000001,2.3,7.600000000000001,4.4
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,72.3,,,59.5,
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,74.8,,,51,
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,89.60000000000001,82.60000000000001,2.9,1.4,7.4
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,71.90000000000001,,,67.60000000000001,
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,72.5,,,65.5,
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,90,91.30000000000001,18.9,5.5,12.8
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,74.2,,,71.2,
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,75.10000000000001,,,65,
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,84.2,82,3.8,3.8,2.4
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,53.7,,,59.40000000000001,
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,55.6,,,53.5,
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,66,42.90000000000001,5,20.4,43.6
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,63.2,,,44.1,
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,68.8,,,31.6,
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,77.2,63,12.9,12.7,28.6
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,47.40000000000001,,,42.8,
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,51.6,,,38.1,
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,59.5,48.3,18.2,29.4,40
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,46.40000000000001,,,57.6,
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,56.5,,,42.7,
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,72.5,62.8,13.4,19.1,28.5
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,59.90000000000001,,,54.8,
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,67.7,,,26.2,
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,72.60000000000001,26,13.9,8.200000000000001,25.6
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,51.40000000000001,,,51.40000000000001,
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,59.2,,,33.4,
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,68.3,60.2,13.2,12.1,19.4
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,46.5,,,57.6,
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,53,,,40.5,
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,62.1,56.5,17.9,16.6,19.1
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,49.7,,,47.7,
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,54.8,,,37.8,
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,67,51,22.9,14.1,23.8
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,46.8,,,62.8,
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,49.6,,,55.6,
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,59,50.40000000000001,35.3,31.4,41.1
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,47.6,,,50,
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,54.1,,,39,
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,68.10000000000001,50.1,14.8,15.2,31.2
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,48.3,,,51.3,
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,53,,,35.5,
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,58.1,63.90000000000001,3.5,18.2,29.5
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,45.1,,,58.40000000000001,
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,50.3,,,45.40000000000001,
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,60.90000000000001,59.2,23,19.2,24
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,44,,,67.8,
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,48.5,,,58.7,
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,63.3,53.5,37.2,29.3,36.8
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,47.90000000000001,,,70.5,
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,50.6,,,61.1,
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,61.2,50.6,24.9,22.8,40
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,52.40000000000001,,,73.2,
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,55.1,,,60.7,
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,62.90000000000001,37.7,7.9,24.2,56.40000000000001
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,48,,,77.40000000000001,
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,53.3,,,60.3,
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,64.5,55.6,27.6,24,34.2
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,48.8,,,75.10000000000001,
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,49.90000000000001,,,65.10000000000001,
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,54,44.90000000000001,19.4,25.9,35.5
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,46,,,68.60000000000001,
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,53.8,,,47.1,
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,64.10000000000001,53.90000000000001,12.5,18.8,29.5
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,50.1,,,68.40000000000001,
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,51.3,,,55.1,
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,54.6,48.3,27.3,18.7,18.6
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,54.8,,,70,
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,55.6,,,64.5,
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,60.1,46.8,5.600000000000001,29.6,40.7
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,55.1,,,71.2,
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,58,,,57.8,
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,66.5,64.7,25.5,18.3,16.4
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,57.5,,,51.40000000000001,
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,65.60000000000001,,,20.5,
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,68.7,65.3,12.1,8.700000000000001,8.300000000000001
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,32.6,,,60,
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,35.3,,,58,
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,54,60,21,44.2,37.3
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,52.40000000000001,,,62.3,
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,57.40000000000001,,,20.2,
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,58.40000000000001,21.1,14.1,11.5,31.4
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,42.6,,,65.7,
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,46.90000000000001,,,57.6,
