id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t,bank_slm,e_fin1,e_fin2,e_fin3,e_fin4,e_fin5,e_pr_fin1,e_pr_fin2,e_pr_fin3,e_pr_fin4,e_pr_fin5
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,55.7,,80.30000000000001,16.6,2.6,.1,.5,78.5,2.4,2.5,.1,.4
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,57.6,,83.7,12.5,3,.3,.5,82.2,1.7,2.9,.3,.4
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,70.8,59.7,90.30000000000001,4.7,3.8,.7000000000000001,.5,89.2,.5,3.8,.7000000000000001,.5
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,50.3,,86.5,10.5,2.4,.2,.4,84.60000000000001,.7000000000000001,2.4,.2,.3
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,65.40000000000001,,92.2,4.7,2.2,.3,.6000000000000001,90.90000000000001,.5,2.2,.3,.5
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,78.30000000000001,53.2,95.40000000000001,1.5,2.1,.3,.7000000000000001,94.30000000000001,.4,2.1,.3,.6000000000000001
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,48.90000000000001,,93.30000000000001,4.100000000000001,2.1,.5,.1,92.10000000000001,.8,2.1,.5,.1
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,50.90000000000001,,92.60000000000001,3.7,3.3,.4,0,91.40000000000001,1,3.2,.4,0
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,67.3,55.2,90.60000000000001,2.9,6.300000000000001,.2,0,89.60000000000001,1.7,6.300000000000001,.2,0
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,36.2,,81.10000000000001,15.6,2.4,.3,.6000000000000001,76.80000000000001,2,2.4,.3,.4
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,38.40000000000001,,82.7,14.4,2.1,.3,.5,78.80000000000001,2.6,2,.2,.3
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,65.8,48.2,89.60000000000001,9.4,.8,.1,.2,87.30000000000001,5.100000000000001,.7000000000000001,.1,.1
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,65.5,,90.80000000000001,6.4,2.2,.3,.2,89.5,3.2,2.2,.3,.2
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,67.2,,91.2,5.5,2.7,.4,.2,90,3,2.7,.4,.2
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,76,63.7,91.90000000000001,3.9,3.6,.5,.1,90.90000000000001,2.7,3.6,.5,.1
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,57.3,,90.80000000000001,6.4,2.2,.3,.2,89.5,3.2,2.2,.3,.2
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,65.2,,91.2,5.5,2.7,.4,.2,90,3,2.7,.4,.2
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,75,,91.90000000000001,3.9,3.6,.5,.1,90.90000000000001,2.7,3.6,.5,.1
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,42.5,,81.30000000000001,13.2,4.4,.9,.2,78.40000000000001,.9,4.3,.9,.1
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,44.2,,83.10000000000001,11.7,4.100000000000001,.9,.2,80.2,.8,4,.9,.1
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,69.60000000000001,44.40000000000001,92.7,4.2,2.4,.5,.2,89.7,.4,2.4,.5,.1
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,43.3,,88.30000000000001,9.600000000000001,1.7,.3,.1,86.7,1.3,1.6,.3,.1
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,45.5,,89.40000000000001,8.6,1.5,.3,.2,87.90000000000001,1.1,1.5,.3,.1
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,65.90000000000001,49.8,93.90000000000001,4.7,.7000000000000001,.3,.4,92.90000000000001,.4,.7000000000000001,.3,.2
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,55.5,,85.5,9.600000000000001,4.2,.2,.4,82.90000000000001,1.5,4.100000000000001,.2,.4
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,65.3,,89.80000000000001,5.9,3.6,.4,.3,88.10000000000001,1.6,3.5,.4,.3
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,78.7,62.2,93,3.2,3.1,.5,.2,92,1.7,3.1,.5,.2
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,41.5,,85.5,9.600000000000001,4.2,.2,.4,82.90000000000001,1.5,4.100000000000001,.2,.4
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,44,,89.80000000000001,5.9,3.6,.4,.3,88.10000000000001,1.6,3.5,.4,.3
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,70.3,54.3,93,3.2,3.1,.5,.2,92,1.7,3.1,.5,.2
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,51.40000000000001,,86.40000000000001,6.4,5.800000000000001,.8,.6000000000000001,83.90000000000001,2.2,5.800000000000001,.8,.5
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,52.8,,86.10000000000001,6.100000000000001,6.600000000000001,.7000000000000001,.5,83.80000000000001,1.9,6.600000000000001,.7000000000000001,.5
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,73.40000000000001,54.90000000000001,84.7,4.7,10.4,0,.2,83.40000000000001,.7000000000000001,10.3,0,.2
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,42.5,,80.2,15.3,3.1,.2,1.2,76.40000000000001,2.4,3,.2,.9
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,43.7,,76.80000000000001,13.9,4,4.100000000000001,1.1,73.5,2.4,3.9,4.100000000000001,.9
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,60.1,30.8,57.90000000000001,6,8.800000000000001,26.6,.7000000000000001,56.90000000000001,2.6,8.800000000000001,26.6,.6000000000000001
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,35.2,,76.40000000000001,19.9,3.2,.3,.2,72,2,3,.3,.2
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,40.2,,80.40000000000001,15.9,3.3,.2,.3,76.80000000000001,3.3,3.1,.2,.2
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,69.40000000000001,55.3,87,9.1,3.6,.1,.3,84.90000000000001,5.5,3.4,.1,.2
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,57.90000000000001,,85.90000000000001,11,2.4,.3,.4,83.5,1.6,2.4,.3,.3
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,60.3,,84.40000000000001,9.600000000000001,5.5,.2,.3,82.5,1.5,5.5,.2,.3
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,67.8,62.5,79.40000000000001,4.7,15.8,0,.1,78.80000000000001,1.4,15.8,0,.1
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,34.5,,80.10000000000001,7.100000000000001,5.300000000000001,4.3,3.2,78.40000000000001,1.5,5.2,4.2,2.7
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,36.6,,80.90000000000001,6.600000000000001,5.2,4.100000000000001,3.1,79.30000000000001,1.4,5.100000000000001,4.100000000000001,2.6
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,57.7,53.7,86.30000000000001,3.9,4.9,2.9,2,85.30000000000001,.7000000000000001,4.9,2.9,1.7
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,50,,83,6.100000000000001,2.3,2.6,6,80.80000000000001,1.5,2.2,2.6,5.800000000000001
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,56.3,,84.60000000000001,5.4,2.9,2.3,4.800000000000001,82.60000000000001,1.3,2.8,2.3,4.600000000000001
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,66.60000000000001,51.7,87.80000000000001,4.2,4,1.6,2.4,86.30000000000001,1.1,3.9,1.6,2.1
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,44.2,,89,5.800000000000001,1.8,1.6,1.9,87.40000000000001,1.3,1.7,1.6,1.8
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,51.40000000000001,,86.80000000000001,5.5,3.3,2.5,1.9,85.2,1.3,3.2,2.5,1.7
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,69.60000000000001,60.5,81,4.800000000000001,7.4,4.9,1.9,79.10000000000001,1.2,7.300000000000001,4.9,1.5
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,40.40000000000001,,84.7,8.1,2.8,1.6,2.8,81,1.4,2.7,1.5,2.5
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,41.7,,83.5,8.700000000000001,3.3,1.7,2.7,80,1.9,3.2,1.6,2.3
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,58.3,35.2,74.2,13.8,7.9,2.4,1.7,72.3,6.5,7.800000000000001,2.4,1.1
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,48.2,,68.90000000000001,18.4,7.4,1.7,3.7,66.60000000000001,2.8,7.2,1.7,3.1
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,57.1,,72.8,12,7.2,4.7,3.3,71.2,2.9,7,4.7,2.9
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,74,62.2,76.80000000000001,5.7,6.9,7.600000000000001,3,75.7,3,6.9,7.600000000000001,2.7
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,47.40000000000001,,77.90000000000001,9.1,8.800000000000001,2.2,2.1,76.10000000000001,1.3,8.700000000000001,2.2,1.7
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,49.40000000000001,,77.7,8.700000000000001,9.4,2.1,2.2,75.90000000000001,1.7,9.200000000000001,2,1.9
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,61.7,47,76.90000000000001,6.9,11.9,1.5,2.7,75.3,3.4,11.5,1.5,2.3
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,48.90000000000001,,89,5.4,3,1.6,1,87.80000000000001,1,3,1.6,.8
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,50.5,,87.60000000000001,5.300000000000001,4.3,1.8,1.1,86.30000000000001,.9,4.2,1.8,.9
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,71,60.1,72.2,4.2,17.6,3.9,2.1,70.60000000000001,.8,17.5,3.9,1.8
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,45.40000000000001,,75.2,7.600000000000001,8,6,3.2,73.90000000000001,2.2,7.9,6,2.7
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,47.6,,76.2,6.9,8.800000000000001,5.300000000000001,2.9,74.90000000000001,2,8.700000000000001,5.300000000000001,2.5
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,66.10000000000001,48.6,80.30000000000001,3.9,12.1,2.2,1.5,79.40000000000001,1.2,12,2.1,1.2
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,42.8,,76,6.800000000000001,4.5,8,4.7,74.5,1.7,4.4,8,4.2
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,43.6,,78,6.100000000000001,4.7,7,4.2,75.5,1.5,4.600000000000001,6.9,3.8
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,50.40000000000001,38.90000000000001,86.2,3.3,5.5,2.8,2.2,79.7,.8,5.4,2.7,1.9
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,59.40000000000001,,76.5,7.5,4.9,5.5,5.600000000000001,75.2,1.3,4.800000000000001,5.5,5.300000000000001
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,59.5,,77.5,7.100000000000001,5.100000000000001,5.100000000000001,5.2,76.3,1.2,5.100000000000001,5.100000000000001,4.9
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,61.40000000000001,55.6,84.80000000000001,3.7,6.9,2.3,2.4,83.7,.7000000000000001,6.9,2.3,2.2
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,57.1,,77.40000000000001,6.7,7.100000000000001,4.100000000000001,4.600000000000001,75.90000000000001,1.9,7.100000000000001,4.100000000000001,4.3
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,58,,76.5,6.300000000000001,7.800000000000001,5.2,4.2,75,1.8,7.7,5.100000000000001,4
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,65.2,42.40000000000001,71.90000000000001,4.3,11,10.4,2.4,70.8,1.4,11,10.3,2.1
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,47.5,,78.80000000000001,6.9,6.800000000000001,6.100000000000001,1.5,77.10000000000001,2.2,6.7,6.100000000000001,1.4
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,53.90000000000001,,81.10000000000001,5.2,6.7,5.9,1.2,79.5,1.7,6.600000000000001,5.800000000000001,1.1
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,73.10000000000001,61.7,84.30000000000001,2.9,6.5,5.5,.7000000000000001,82.80000000000001,1.1,6.5,5.5,.7000000000000001
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,40.7,,74.8,6.600000000000001,7.5,6.7,4.4,74.2,.9,7.5,6.600000000000001,4.2
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,42.3,,75.3,6.300000000000001,8.1,6.100000000000001,4.2,74.7,.8,8,6.100000000000001,4
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,62.7,58,79.40000000000001,4,12.7,1.7,2.1,79,.7000000000000001,12.7,1.7,2
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,36.5,,71.90000000000001,10.1,9.700000000000001,4.2,4.100000000000001,70.10000000000001,2.2,9.5,4.2,3.6
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,38.6,,72.90000000000001,9.300000000000001,9,5,3.7,71.10000000000001,2.1,8.9,5,3.3
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,59.90000000000001,34,77.60000000000001,5.600000000000001,6.100000000000001,8.800000000000001,1.9,75.60000000000001,1.7,6,8.700000000000001,1.7
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,43.2,,83,7,4.5,2.6,2.8,81.2,1.3,4.4,2.5,2.6
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,47.6,,83.10000000000001,6.5,5.2,2.4,2.8,81.30000000000001,1.2,5.100000000000001,2.4,2.5
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,70.90000000000001,55.7,83.2,4.3,8,1.9,2.6,81.40000000000001,.6000000000000001,7.9,1.8,2.1
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,31.2,,79.60000000000001,5.600000000000001,5.600000000000001,5.100000000000001,4.100000000000001,77.80000000000001,1.4,5.5,5.100000000000001,3.6
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,33.1,,79,5.600000000000001,6.2,5.2,4,77.10000000000001,1.3,6.100000000000001,5.2,3.5
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,57,,71.40000000000001,5.2,13.7,6.4,3.3,69.7,.9,13.3,6.4,2.4
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,34.4,,78.60000000000001,6.100000000000001,3.8,4.800000000000001,6.7,77.10000000000001,1.7,3.7,4.7,6.2
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,52.1,,81.10000000000001,5.100000000000001,4.600000000000001,4.600000000000001,4.600000000000001,79.10000000000001,1.5,4.5,4.5,4.2
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,70.2,36.8,83.40000000000001,4.2,5.4,4.3,2.7,80.90000000000001,1.3,5.2,4.3,2.3
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,43.90000000000001,,73.2,6.9,6.2,6.300000000000001,7.4,71.2,1.6,6.100000000000001,6.2,6.800000000000001
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,46.8,,77.40000000000001,5.600000000000001,6,5.2,5.800000000000001,75.5,1.4,5.9,5.100000000000001,5.300000000000001
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,64.5,49.5,88.60000000000001,2.1,5.300000000000001,2.4,1.6,86.80000000000001,.9,5.2,2.3,1.4
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,43.3,,80.30000000000001,6.4,3.4,5.7,4.3,79,1.4,3.3,5.600000000000001,3.8
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,47.6,,80.90000000000001,5.600000000000001,3.8,5.800000000000001,3.9,79.60000000000001,1.4,3.8,5.800000000000001,3.4
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,64.3,50.6,82.5,3.6,5,6.2,2.7,81.30000000000001,1.3,4.9,6.2,2.4
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,53.3,,72.7,16.6,4.3,3.5,2.9,69,3.2,4.2,3.5,2.7
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,54.5,,75,13.8,5,3.7,2.5,71.7,2.7,4.9,3.7,2.2
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,62.3,46.3,83.2,3.9,7.600000000000001,4.5,.8,81.40000000000001,.7000000000000001,7.5,4.5,.7000000000000001
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,51.8,,73.40000000000001,15.8,4.2,2.3,4.3,71.60000000000001,1.9,4.100000000000001,2.3,3.8
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,53.40000000000001,,73.2,14.8,5.600000000000001,2.3,4,71.3,2,5.5,2.3,3.5
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,67.8,49.8,71.60000000000001,7,16.5,2.8,2.2,69.10000000000001,2.6,16.3,2.8,1.4
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,40.3,,71.60000000000001,12.9,5.4,4.7,5.4,69.3,2.1,5.300000000000001,4.7,4.7
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,41.5,,73.2,12.3,5.100000000000001,4.3,5.100000000000001,71.10000000000001,2.2,5,4.3,4.3
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,68.10000000000001,53.1,85.2,7.9,3.3,1.1,2.5,84.10000000000001,2.4,3.2,1.1,1.8
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,33.1,,83.40000000000001,7.600000000000001,3.9,1.8,3.4,81.60000000000001,2.2,3.7,1.8,2.9
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,35.1,,83.30000000000001,7.300000000000001,4,2.1,3.3,81.7,2.2,3.9,2,2.9
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,58.90000000000001,44.1,83.10000000000001,5.5,4.9,3.6,2.9,82.5,1.8,4.800000000000001,3.6,2.7
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,28.1,,83.40000000000001,8.800000000000001,3.5,2.4,1.9,81.5,3.1,3.4,2.4,1.6
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,31.2,,83.7,8.300000000000001,3.7,2.4,1.9,81.90000000000001,3,3.7,2.4,1.6
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,57.8,54.1,85.30000000000001,5.600000000000001,5,2.3,1.8,83.7,2.4,5,2.3,1.5
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,28.6,,80.2,12.3,4.3,2.3,.8,77.60000000000001,2.5,4.2,2.3,.6000000000000001
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,29.7,,80.60000000000001,11.8,4.4,2.1,1,78.2,2.5,4.3,2.1,.8
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,50.2,45.8,83.40000000000001,8.300000000000001,5.2,.5,2.6,82.40000000000001,2.2,5.100000000000001,.5,2.2
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,25.2,,79.40000000000001,13,3.9,2.4,1.3,77.60000000000001,2.1,3.8,2.3,1.1
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,27.7,,79.7,12.3,4.5,2.3,1.2,77.90000000000001,2.2,4.5,2.3,1.1
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,60.40000000000001,53.1,81.10000000000001,7.300000000000001,8.9,1.8,.9,80,2.5,8.800000000000001,1.8,.9
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,41.40000000000001,,74.2,16.8,4.100000000000001,2.4,2.5,72.60000000000001,1.5,4.100000000000001,2.4,2.2
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,45,,74.7,14.2,4.7,4,2.4,73.3,1.6,4.600000000000001,4,2.1
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,65.40000000000001,40.40000000000001,76.10000000000001,6.300000000000001,6.4,9,2.2,75.2,1.9,6.300000000000001,9,2
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,21.9,,79.40000000000001,10,4,5.800000000000001,.8,77.10000000000001,2,3.9,5.7,.7000000000000001
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,24.1,,80,9.5,4.2,5.5,.8,77.80000000000001,1.9,4.100000000000001,5.5,.7000000000000001
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,51.40000000000001,40.40000000000001,85.2,5.600000000000001,5.800000000000001,3.1,.3,83.80000000000001,1.1,5.800000000000001,3.1,.3
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,30.2,,70.7,17.7,6.800000000000001,3.1,1.6,68.7,4.2,6.600000000000001,3.1,1.5
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,36,,72.60000000000001,15.6,7.300000000000001,2.9,1.7,70.7,4.100000000000001,7.100000000000001,2.8,1.6
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,65.90000000000001,46.2,78,9.4,8.6,2.1,1.9,76.40000000000001,3.8,8.5,2.1,1.7
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,27.4,,67.5,20.7,4.7,2.8,4.2,64.7,1.5,4.600000000000001,2.8,3.3
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,29.6,,69.40000000000001,18.5,5.4,2.7,4,66.7,1.7,5.2,2.7,3.1
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,54.7,37.5,76.80000000000001,9.600000000000001,8.200000000000001,2.5,2.9,74.60000000000001,2.6,8,2.5,2.3
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,68.10000000000001,,62.40000000000001,32.7,3.6,.7000000000000001,.7000000000000001,60.90000000000001,2.3,3.5,.6000000000000001,.6000000000000001
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,70.2,,75.90000000000001,19.3,3.5,.4,.8,74.2,1.9,3.4,.4,.7000000000000001
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,75.10000000000001,71.7,89.60000000000001,5.9,3.4,.2,.9,87.60000000000001,1.5,3.3,.2,.8
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,57.1,,69.2,26.2,3.1,1.3,.3,66.5,3.2,2.9,1.3,.2
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,58.5,,71.7,22.4,4,1.7,.2,69.2,3.2,3.9,1.6,.1
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,72.2,62.90000000000001,82.80000000000001,6,8.1,3,.1,80.60000000000001,3.4,8.1,3,.1
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,43.6,,69.90000000000001,25.8,2.6,.9,.8,67.40000000000001,1.5,2.5,.9,.6000000000000001
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,44.7,,71.3,24.4,2.6,.9,.8,69,1.6,2.6,.8,.5
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,56.3,44.6,84.5,11.8,3.3,.1,.3,83.60000000000001,2.8,3.2,0,.2
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,30.7,,74,20.5,4.4,.7000000000000001,.3,70.7,6.5,4.3,.7000000000000001,.1
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,34.5,,77.80000000000001,16.6,4.5,.7000000000000001,.3,75.10000000000001,6.2,4.5,.7000000000000001,.2
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,57.2,49.5,86.60000000000001,7.600000000000001,4.800000000000001,.7000000000000001,.4,85.30000000000001,5.5,4.7,.7000000000000001,.4
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,36.1,,81.5,14.8,2.3,.9,.6000000000000001,76.5,2.2,2.2,.9,.3
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,45,,84.90000000000001,11.3,2.3,.7000000000000001,.9,80.90000000000001,2,2.2,.6000000000000001,.6000000000000001
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,61.7,46.8,91.5,4.600000000000001,2.2,.2,1.5,89.5,1.6,2.2,.2,1.2
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,27.3,,85.5,11.8,1.5,1.1,0,83.10000000000001,1.6,1.5,1.1,0
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,29.8,,86.80000000000001,10.3,1.6,1.2,.1,84.7,1.8,1.6,1.2,.1
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,47.5,37.1,90.40000000000001,6.2,1.8,1.5,.1,89,2.6,1.8,1.5,.1
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,37.5,,82.30000000000001,13.3,3.2,.9,.2,77.90000000000001,1.9,3.1,.9,.2
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,41.90000000000001,,87.60000000000001,8.4,3.1,.7000000000000001,.2,84.10000000000001,1.5,3,.7000000000000001,.1
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,57,43.7,94.10000000000001,2.3,3,.5,.1,91.80000000000001,.9,2.9,.5,.1
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,68.7,,78.5,17.6,2.7,.9,.4,76,2.2,2.6,.9,.3
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,66.10000000000001,,81.80000000000001,14.6,2.6,.7000000000000001,.3,79.60000000000001,2,2.5,.7000000000000001,.3
