id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,sex_rat_b,dep_rat_t,dep_rat_ag,dep_rat_014
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,97.7,97.90000000000001,94.7,48.7,5.300000000000001,43.3
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,100,96.2,95.5,51.40000000000001,9,42.40000000000001
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,99.10000000000001,95.60000000000001,94.90000000000001,50.2,8.5,41.7
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,94.80000000000001,92,91.5,44.2,6.100000000000001,38.2
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,99.30000000000001,98.5,96.60000000000001,57.40000000000001,7.300000000000001,50.1
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,96.90000000000001,97.5,97,52.1,6.100000000000001,46
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,92.80000000000001,95.5,97.80000000000001,43.8,4.2,39.6
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,98.80000000000001,95.90000000000001,95.40000000000001,57.2,9.4,47.90000000000001
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,98.60000000000001,95.7,95.40000000000001,55.90000000000001,9.1,46.90000000000001
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,96.90000000000001,94.2,95.7,48.2,7.2,40.90000000000001
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,97.90000000000001,98,97.7,63.5,7.7,55.8
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,97.10000000000001,96.60000000000001,96.60000000000001,58.6,7.4,51.2
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,94.80000000000001,91.5,92.7,45.7,6.600000000000001,39.1
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,99.80000000000001,99.40000000000001,97.5,66.2,7.4,58.8
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,99.60000000000001,98.90000000000001,97.30000000000001,64.8,7.300000000000001,57.5
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,98.10000000000001,94.60000000000001,94.80000000000001,53.5,6.100000000000001,47.40000000000001
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,101.9,99.30000000000001,96.80000000000001,54.40000000000001,7.100000000000001,47.40000000000001
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,101.5,98.60000000000001,96.7,52.3,7.100000000000001,45.2
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,99.40000000000001,94.80000000000001,96.10000000000001,43.3,7.2,36.2
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,100.7,97.90000000000001,95.40000000000001,53.7,8,45.7
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,98.80000000000001,96.90000000000001,94.40000000000001,49,7.300000000000001,41.6
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,95.90000000000001,94.80000000000001,92.60000000000001,42,6.4,35.6
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,100.3,98.40000000000001,98.60000000000001,58.3,7.600000000000001,50.7
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,98.40000000000001,97.2,96.80000000000001,53.8,6.800000000000001,47
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,95.30000000000001,95,93.2,46.40000000000001,5.5,41
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,102,97.5,98,51.5,9,42.6
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,101.7,97.30000000000001,97.30000000000001,50.90000000000001,8.700000000000001,42.2
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,99.30000000000001,96.2,91.80000000000001,46.1,6.4,39.8
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,101.2,97.10000000000001,95.30000000000001,50,7.600000000000001,42.40000000000001
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,101,97.40000000000001,96.40000000000001,48.90000000000001,7.5,41.40000000000001
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,100.3,99,102,44.1,6.800000000000001,37.3
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,100.6,97.7,94.80000000000001,51.6,7,44.6
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,100.6,97.5,95.2,50.5,6.800000000000001,43.7
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,101,95.90000000000001,100.4,41.40000000000001,5.300000000000001,36.2
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,103.1,100.6,97.2,59.2,5.7,53.5
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,102.3,99.80000000000001,97.2,56.6,5.7,50.90000000000001
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,97.80000000000001,93,97.30000000000001,41.8,5.300000000000001,36.5
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,100.7,99,95.2,71.90000000000001,4.2,67.7
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,99.40000000000001,98.60000000000001,94.7,67.3,4.2,63.1
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,93,95.10000000000001,92,46.7,4.3,42.40000000000001
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,104.5,102.7,99.80000000000001,59.90000000000001,3.7,56.1
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,102,101.7,99.10000000000001,57.40000000000001,3.7,53.7
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,91.7,96.5,96.30000000000001,47.40000000000001,3.7,43.7
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,99.10000000000001,100.5,101.7,67.3,3,64.3
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,98.40000000000001,100.4,101.2,65.7,3,62.8
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,93.2,100.1,97.90000000000001,54.5,2.7,51.8
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,90.10000000000001,91.2,89.10000000000001,68.60000000000001,6.4,62.2
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,90.10000000000001,91.2,88.90000000000001,66.60000000000001,6.4,60.2
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,90.30000000000001,91.2,87.10000000000001,56.6,6.4,50.2
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,83.40000000000001,84.80000000000001,84.2,63.6,7.4,56.2
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,84,84.7,83.90000000000001,61.2,7.100000000000001,54.1
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,85.80000000000001,84.10000000000001,82.60000000000001,54,6.300000000000001,47.8
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,82.80000000000001,86.10000000000001,84.30000000000001,59.2,8.800000000000001,50.3
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,83.7,86.2,84.90000000000001,57.8,8.4,49.3
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,86.5,86.40000000000001,87,53.8,7.300000000000001,46.5
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,85.2,85.80000000000001,85.60000000000001,61.5,7.5,54
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,86.40000000000001,85.40000000000001,84.80000000000001,49.8,6.800000000000001,43
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,87.10000000000001,85.10000000000001,84.2,43.7,6.4,37.2
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,86.7,85.90000000000001,86.7,57.7,8.4,49.2
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,87.30000000000001,86.60000000000001,86.10000000000001,55.90000000000001,8.1,47.8
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,89.2,89.2,83.80000000000001,50.40000000000001,7.100000000000001,43.3
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,87.40000000000001,90.10000000000001,90.30000000000001,68.8,7.5,61.3
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,87.7,90.10000000000001,90.30000000000001,65.60000000000001,7.300000000000001,58.3
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,89.10000000000001,89.90000000000001,90.90000000000001,51.5,6.2,45.3
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,89.90000000000001,90.30000000000001,89.40000000000001,65,8,57
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,90.10000000000001,90.10000000000001,89.5,63,7.9,55.1
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,90.90000000000001,88.60000000000001,90,54.1,7.2,46.90000000000001
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,88,91.10000000000001,91.2,70.2,9.1,61.1
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,88.30000000000001,90.80000000000001,91,66.10000000000001,8.6,57.5
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,89.2,89.7,90.2,53.5,7.2,46.3
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,90.60000000000001,93.2,95.40000000000001,68.3,8.800000000000001,59.5
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,90.5,93,95.30000000000001,66,8.6,57.40000000000001
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,89.90000000000001,91.40000000000001,93.60000000000001,51.8,7.5,44.3
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,88.80000000000001,93.5,93.2,63.2,7.9,55.3
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,89.30000000000001,93.90000000000001,93.30000000000001,58.5,7.600000000000001,50.90000000000001
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,90.5,94.80000000000001,93.80000000000001,48.3,7,41.3
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,91.10000000000001,94.80000000000001,96.2,62.1,7.9,54.3
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,91,94.30000000000001,95.40000000000001,59.1,7.7,51.40000000000001
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,90.7,92,91.5,48,7.100000000000001,40.90000000000001
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,93.2,92.40000000000001,91.80000000000001,63.8,9.300000000000001,54.5
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,92.60000000000001,92.10000000000001,91.90000000000001,60.7,8.800000000000001,52
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,90.10000000000001,91,92.30000000000001,50.2,6.9,43.3
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,93.5,90.40000000000001,87.7,65,10.3,54.6
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,93.10000000000001,90.10000000000001,87.90000000000001,62.2,9.800000000000001,52.5
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,91,88.5,89.10000000000001,49.7,7.2,42.5
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,95.60000000000001,95.7,92.5,64.8,7,57.8
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,95,95.90000000000001,93.30000000000001,61.40000000000001,6.600000000000001,54.8
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,91.90000000000001,97.5,99.2,46.7,5.100000000000001,41.7
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,96.90000000000001,94.10000000000001,93.90000000000001,53.1,8.4,44.7
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,95.40000000000001,93.7,92.5,50.90000000000001,8.200000000000001,42.8
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,92.10000000000001,92.60000000000001,88.90000000000001,46,7.5,38.5
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,96.5,93.5,90.60000000000001,54.90000000000001,8.5,46.3
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,96.30000000000001,93.7,90.80000000000001,52.8,8.4,44.5
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,95.7,94.60000000000001,92,45.6,7.800000000000001,37.8
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,97.5,95.60000000000001,95.40000000000001,63.7,7.7,56
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,97.10000000000001,95.5,95.10000000000001,57.90000000000001,7.7,50.1
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,96.2,95.10000000000001,94.10000000000001,45.7,7.800000000000001,38
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,95.90000000000001,94.60000000000001,94,59.5,9.1,50.40000000000001
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,95.5,94.60000000000001,94.40000000000001,53.5,8.5,44.90000000000001
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,94.80000000000001,94.5,95.2,45,7.7,37.3
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,93.7,92.90000000000001,94.30000000000001,61.2,10.2,51
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,93.80000000000001,93.2,93.90000000000001,59.5,9.700000000000001,49.8
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,94.10000000000001,94.5,92,52.7,7.7,45
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,94.5,92.80000000000001,91.30000000000001,61.6,8.700000000000001,52.90000000000001
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,94.2,92.40000000000001,91.90000000000001,57.7,8.1,49.6
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,93.40000000000001,91.40000000000001,93.80000000000001,48.8,6.7,42.1
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,98,93.80000000000001,92.90000000000001,66.40000000000001,6.7,59.6
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,96.40000000000001,93.40000000000001,92.30000000000001,63.3,6.4,56.90000000000001
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,89.90000000000001,91.5,89.40000000000001,51.3,5.100000000000001,46.3
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,94.40000000000001,92.2,91.60000000000001,56.40000000000001,7.7,48.7
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,92.80000000000001,91.30000000000001,91.2,47,7.100000000000001,39.90000000000001
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,92.2,90.90000000000001,91.10000000000001,43.90000000000001,6.9,37
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),96.90000000000001,95.2,95.2,66,7.5,58.5
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),96.5,94.7,94.30000000000001,63.1,7.4,55.7
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),94.40000000000001,91.60000000000001,88.40000000000001,49.5,7,42.5
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,98.7,96.10000000000001,97.40000000000001,80.40000000000001,6,74.40000000000001
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,98.2,95.5,96.80000000000001,75.7,6.2,69.5
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,95.40000000000001,90.40000000000001,92.2,53,7.2,45.8
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,95.80000000000001,93.40000000000001,92.90000000000001,63.7,10.8,52.90000000000001
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,95.60000000000001,93.2,92.60000000000001,62.1,10.2,51.90000000000001
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,95,92.10000000000001,91,54.8,7.300000000000001,47.5
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,89.10000000000001,93.40000000000001,93.7,70,8.9,61.1
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,89.60000000000001,93.2,93.40000000000001,65.8,8.4,57.40000000000001
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,91.2,92.30000000000001,92.2,53.3,6.9,46.40000000000001
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,90.7,92.60000000000001,90.40000000000001,66.2,8.300000000000001,57.90000000000001
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,91.80000000000001,92.5,92.2,47.7,6.7,41
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,92.10000000000001,92.40000000000001,92.80000000000001,43.90000000000001,6.4,37.5
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,91.60000000000001,93.10000000000001,94.40000000000001,64.8,9.5,55.3
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,91.80000000000001,92.90000000000001,93.90000000000001,61.90000000000001,9.1,52.90000000000001
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,92.40000000000001,91.7,91,50.7,7.2,43.5
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,90.40000000000001,94.80000000000001,94.10000000000001,64.60000000000001,8.5,56.1
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,90.10000000000001,94.60000000000001,94.5,62.2,7.9,54.2
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,89.2,93.90000000000001,96.2,54.2,6,48.3
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,97.7,96.90000000000001,97.7,56.2,8.4,47.8
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,97.10000000000001,96.40000000000001,97.30000000000001,52.6,7.9,44.7
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,94.60000000000001,93.90000000000001,95.10000000000001,39.40000000000001,6,33.4
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,93.30000000000001,93,95.5,60.8,8.4,52.40000000000001
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,93.5,93.10000000000001,94.90000000000001,57.8,8.1,49.7
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,94,93.90000000000001,91.90000000000001,47.5,7.100000000000001,40.40000000000001
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,91.30000000000001,93.30000000000001,92.90000000000001,56.2,8.300000000000001,47.90000000000001
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,91.40000000000001,93,92.90000000000001,51.40000000000001,7.800000000000001,43.6
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,91.5,92.2,93.10000000000001,41.90000000000001,6.7,35.1
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,95.80000000000001,96.10000000000001,95.2,62,7.7,54.3
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,95.2,95.30000000000001,94.90000000000001,58.1,7.4,50.7
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,92.60000000000001,91.10000000000001,93.10000000000001,44.5,6.4,38.2
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,94.2,93.60000000000001,91.2,53.40000000000001,7.800000000000001,45.5
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,92.90000000000001,92.40000000000001,91.5,45.1,7.2,37.9
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,91.90000000000001,91.30000000000001,91.80000000000001,39.7,6.800000000000001,32.9
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,92,92.10000000000001,92.5,52.3,8.9,43.40000000000001
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,92,91.80000000000001,91.90000000000001,50.5,8.6,41.90000000000001
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,91.80000000000001,90.40000000000001,88.40000000000001,43.2,7.300000000000001,35.9
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,100.4,97.10000000000001,95.7,57.8,7.300000000000001,50.5
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,100.2,97.2,95.5,57.2,7.2,49.90000000000001
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,95.60000000000001,101.8,92.10000000000001,45.5,5.800000000000001,39.7
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,101.4,98.30000000000001,95.60000000000001,54.7,7.300000000000001,47.40000000000001
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,100.8,97.7,95.30000000000001,52.8,7.2,45.6
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,96.90000000000001,92,92.5,40.5,6.5,33.9
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,96.7,96.2,95.10000000000001,53.6,7.800000000000001,45.90000000000001
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,96.40000000000001,96.2,95.5,50.40000000000001,7.600000000000001,42.8
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,95.60000000000001,96,97.30000000000001,41.3,7.300000000000001,34
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,98.5,96,94.80000000000001,52.7,7.2,45.5
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,98.2,95.40000000000001,94.30000000000001,51.2,7.100000000000001,44.1
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,96.10000000000001,90.30000000000001,89.90000000000001,41.1,6.4,34.7
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,102.4,97.30000000000001,98,49.3,7.2,42.1
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,102.1,96.80000000000001,97,48,7.100000000000001,40.90000000000001
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,100,93.80000000000001,90,40.6,6.300000000000001,34.3
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,91.10000000000001,91.40000000000001,90.80000000000001,71,8.1,62.8
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,91.2,91.5,91.40000000000001,66.60000000000001,7.600000000000001,59
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,91.5,91.7,93.5,54.8,6.2,48.6
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,90.2,92.90000000000001,92.5,68.3,8.200000000000001,60
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,90.40000000000001,92.90000000000001,92.60000000000001,65.90000000000001,8,57.90000000000001
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,91.10000000000001,92.60000000000001,93,56,6.800000000000001,49.2
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,98.40000000000001,96.90000000000001,95,60.6,7.2,53.40000000000001
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,97.40000000000001,96.80000000000001,94.60000000000001,56.90000000000001,7,50
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,93.60000000000001,96.40000000000001,92.30000000000001,44.3,6,38.3
