id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_wtr_slm,hh_snt2_t,hh_snt2_slm,hh_snt_t,hh_snt_slm
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,66.3,,41.40000000000001,,40.90000000000001,
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,66.2,64.5,76.5,71.60000000000001,75.60000000000001,70.5
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,72.2,,22.5,,22,
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,73.60000000000001,,35.6,,35,
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,78.40000000000001,71.7,82.30000000000001,69.90000000000001,81.10000000000001,69.10000000000001
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,80.30000000000001,,75.2,,74.40000000000001,
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,79.7,,77.30000000000001,,76.5,
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,78,78.40000000000001,82.80000000000001,64.5,82.10000000000001,63.8
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,82.90000000000001,,27.7,,27.3,
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,85.30000000000001,,40.1,,39.7,
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,93.40000000000001,89.30000000000001,81.60000000000001,59.7,81.30000000000001,59.5
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,87,,48.40000000000001,,47.3,
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,87.60000000000001,,51.2,,50.1,
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,95.90000000000001,,86.60000000000001,,86.5,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,88.5,,64.3,,63.1,
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,88.80000000000001,,65.3,,64.2,
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,93.60000000000001,96.60000000000001,82.10000000000001,67.8,81.80000000000001,67.8
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,84.30000000000001,,77.60000000000001,,66,
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,84.30000000000001,,77.60000000000001,,66,
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,84.80000000000001,,54.1,,51.2,
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,86.2,,58.3,,55.7,
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,96.90000000000001,99.2,90.30000000000001,95.30000000000001,89.90000000000001,95.30000000000001
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,91.60000000000001,,81.90000000000001,,81.2,
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,92.10000000000001,,82.60000000000001,,82,
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,97.80000000000001,97.60000000000001,91.5,80.2,91.40000000000001,80.2
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,91.5,,89.10000000000001,,88.40000000000001,
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,91.7,,89.30000000000001,,88.60000000000001,
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,93.90000000000001,82.7,92.30000000000001,70.40000000000001,92.2,69.5
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,89.7,,58.8,,58.40000000000001,
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,90,,60.1,,59.8,
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,93.30000000000001,15,74,15,74,15
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,83.7,,68.8,,68.60000000000001,
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,84.60000000000001,,70.5,,70.40000000000001,
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,96.7,95.40000000000001,93.10000000000001,90.7,93.10000000000001,90.7
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,80.60000000000001,,69,,68.40000000000001,
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,83.80000000000001,,73.3,,72.8,
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,95.30000000000001,90.10000000000001,89.30000000000001,64.8,89.30000000000001,64.8
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,74.90000000000001,,56.7,,56.40000000000001,
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,77.7,,60.2,,59.90000000000001,
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,96.5,95.5,83.10000000000001,78.5,82.90000000000001,78.40000000000001
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,82.90000000000001,,59.7,,57.7,
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,86,,68.2,,66.8,
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,94.2,93.5,90.5,79.5,90.5,79.2
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,86.90000000000001,,68.40000000000001,,63.90000000000001,
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,86.90000000000001,,68.40000000000001,,63.90000000000001,
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,76.80000000000001,,68.2,,67.60000000000001,
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,82.60000000000001,,78,,77.60000000000001,
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,86.5,87.90000000000001,84.60000000000001,93.10000000000001,84.2,93.10000000000001
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,75,,71.60000000000001,,70.10000000000001,
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,85.7,,79.2,,78.10000000000001,
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,92,96.2,83.60000000000001,59,82.80000000000001,58.90000000000001
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,31.2,,98.10000000000001,,98.10000000000001,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,22.2,,97.80000000000001,,97.80000000000001,
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,19.5,,97.7,,97.7,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,19.3,,88.60000000000001,,88,
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,26.5,,91.60000000000001,,91.2,
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,38.1,57,96.5,66.40000000000001,96.2,66.2
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,12.6,,96.2,,95.5,
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,12.8,,97.60000000000001,,97.2,
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,12.9,99.30000000000001,98.40000000000001,61.8,98.30000000000001,61.8
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,22.9,,91.60000000000001,,88,
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,23.2,,91.7,,88.2,
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,31.1,,95.30000000000001,,94.60000000000001,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,15.9,,96.90000000000001,,96.2,
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,20.6,,97.80000000000001,,97.30000000000001,
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,23,78,98.2,95.5,97.90000000000001,95.30000000000001
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,17.2,,96.5,,96.2,
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,16.7,,97.30000000000001,,97.10000000000001,
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,16,,98.40000000000001,,98.30000000000001,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,41.7,,88,,87.7,
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,45.3,,89.7,,89.40000000000001,
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,56.5,90.60000000000001,94.80000000000001,91.60000000000001,94.60000000000001,91.2
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,33.5,,96.80000000000001,,96.40000000000001,
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,33,,97.80000000000001,,97.30000000000001,
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,32.7,33.1,98.2,98.5,97.80000000000001,98.2
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,35.8,,96.5,,96,
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,55.1,,97.30000000000001,,96.90000000000001,
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,64.40000000000001,87.40000000000001,97.7,69.40000000000001,97.40000000000001,69
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,27.8,,88.30000000000001,,84.90000000000001,
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,28.7,,88.80000000000001,,85.60000000000001,
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,48.3,,99.2,,98.80000000000001,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,18.1,,95.90000000000001,,95.10000000000001,
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,20.8,,96.5,,95.80000000000001,
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,27.8,,98.10000000000001,,97.7,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,41.1,,90.30000000000001,,88.60000000000001,
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,45,,92.30000000000001,,90.80000000000001,
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,48.40000000000001,36.4,94,95.10000000000001,92.7,94.5
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,16.9,,93.5,,92.40000000000001,
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,18.6,,93.80000000000001,,92.7,
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,32.3,,96,,95.30000000000001,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,21.9,,92.80000000000001,,91.80000000000001,
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,26.5,,94.2,,93.2,
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,32.4,53.6,95.90000000000001,87.80000000000001,94.90000000000001,83.60000000000001
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,24,,91.7,,91,
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,37.9,,93.90000000000001,,93.40000000000001,
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,50.3,38.40000000000001,96,74.60000000000001,95.40000000000001,70.10000000000001
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,94.40000000000001,,27.7,,27.4,
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,81.10000000000001,,66.60000000000001,,66.2,
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,74.10000000000001,69.40000000000001,87.30000000000001,79.60000000000001,86.90000000000001,79.40000000000001
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,96.40000000000001,,95.2,,95.10000000000001,
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,96.40000000000001,95.40000000000001,95.2,90.30000000000001,95.10000000000001,90.10000000000001
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,90.80000000000001,,28.9,,28.7,
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,85.80000000000001,,64.5,,64.3,
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,83,82,84.30000000000001,71.2,84.10000000000001,71.10000000000001
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,88,,19,,18.7,
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,88,,38.3,,37.8,
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,88.10000000000001,83.10000000000001,64.8,47.90000000000001,64,46.7
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,87.5,,12.2,,12.1,
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,88,,22.2,,22,
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,90.2,86.2,63,37.9,62.7,37.5
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,88.30000000000001,,12.8,,12.7,
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,88.2,,20.7,,20.6,
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,87.40000000000001,84.30000000000001,64.90000000000001,34.6,64.7,34.3
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,74.8,,14.2,,14,
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,80.80000000000001,,31.2,,31,
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,86.7,86.60000000000001,47.90000000000001,32.4,47.7,32.2
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,82.5,,30.8,,30.6,
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,85.7,,40.2,,40,
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,90.5,88.10000000000001,54,31.5,53.8,31.5
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,86.10000000000001,,33.4,,32.9,
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,88.40000000000001,,48.40000000000001,,48.2,
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,90.60000000000001,90.40000000000001,63.1,36.1,62.90000000000001,35.9
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,77.60000000000001,,42,,41,
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,76.7,,50.3,,49.40000000000001,
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,76,81.2,56.5,29.8,55.5,29.5
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,86.10000000000001,,18.4,,18.2,
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,87.7,,32.4,,32.3,
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,90.30000000000001,92,56,48.3,55.90000000000001,48.2
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,89.5,,22.8,,22.1,
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,91.80000000000001,,40.8,,40.3,
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,94.90000000000001,92.5,66.40000000000001,38.6,66.2,38.5
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,89.5,,23.6,,23.4,
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,91.90000000000001,,46.5,,46.3,
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,94.40000000000001,92,70.60000000000001,51,70.40000000000001,50.7
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,87.5,,14.9,,14.9,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,88.10000000000001,,21.5,,21.4,
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,91.10000000000001,92,54.2,32.1,53.90000000000001,32
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,89.90000000000001,,13.8,,13.7,
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,90.30000000000001,,17.8,,17.7,
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,94.30000000000001,96.30000000000001,51.2,24.3,51,24.3
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,92.5,,19.5,,19.3,
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,92.30000000000001,,35.6,,35.4,
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,91.90000000000001,87.60000000000001,67.8,31.3,67.60000000000001,31.2
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,91.5,,30.7,,30.5,
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,91.80000000000001,,39,,38.8,
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,93.10000000000001,92.40000000000001,69,42,68.90000000000001,41.8
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,94.5,,31.2,,30.9,
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,94.60000000000001,,39.40000000000001,,39.1,
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,94.60000000000001,90.2,72.40000000000001,39.2,72.3,39.1
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,95.5,,28.6,,28.5,
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,95.7,,43.3,,43.1,
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,96,94.10000000000001,70.10000000000001,44.2,69.90000000000001,44.1
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,77.5,,17.4,,17.2,
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,80,,26.9,,26.7,
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,90.40000000000001,89.80000000000001,65.3,53.40000000000001,65,53.3
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,72.3,,23.5,,23.2,
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,75.10000000000001,,40.1,,39.90000000000001,
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,81.30000000000001,79.40000000000001,77.60000000000001,59.3,77.40000000000001,59.1
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,89.90000000000001,,20,,19.8,
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,89.60000000000001,,58.2,,58,
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,89.5,93.90000000000001,83.60000000000001,76.3,83.40000000000001,76.2
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,93.5,,24.4,,24.3,
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,93.7,,38.7,,38.6,
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,93.90000000000001,93.5,51.1,34.3,51,34.3
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,88.60000000000001,,14.2,,14,
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,88.90000000000001,,28.7,,28.5,
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,89.2,89.40000000000001,42.8,34.5,42.6,34.3
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,56.3,,21.6,,21.3,
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,57.6,,35.4,,35,
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,60.8,64.60000000000001,68.3,50.3,67.90000000000001,49.90000000000001
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,86.5,,27.7,,27.5,
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,89.10000000000001,,49.40000000000001,,49.2,
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,91.80000000000001,92.40000000000001,72.3,60,72.2,59.90000000000001
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,93.7,,32.8,,32.7,
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,93.10000000000001,,46.5,,46.3,
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,92.5,87.30000000000001,61,42.5,60.8,42.2
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,79.7,,82.60000000000001,,81.90000000000001,
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,71.7,,86.80000000000001,,86.10000000000001,
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,70,88.80000000000001,87.7,81.60000000000001,87.10000000000001,81.10000000000001
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,67.10000000000001,,10.5,,10.3,
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,69.2,,18.7,,18.5,
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,79.40000000000001,74.8,58.3,41.1,57.90000000000001,40.90000000000001
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,83.2,,18.8,,18.3,
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,85,,32.4,,32,
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,90.90000000000001,91.7,76.90000000000001,60.7,76.60000000000001,60.40000000000001
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,88.7,,32.9,,32.6,
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,93.80000000000001,,66.10000000000001,,65.8,
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,95.40000000000001,90.90000000000001,77.2,46.7,77,46.40000000000001
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,85.90000000000001,,30.5,,30.2,
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,90.90000000000001,,56.6,,56.3,
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,94.30000000000001,85.90000000000001,74.40000000000001,39.8,74.10000000000001,39.6
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,97.7,,81.80000000000001,,81.7,
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,97.7,97.10000000000001,81.80000000000001,72.90000000000001,81.7,72.90000000000001
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,98.30000000000001,,35.6,,35.4,
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,99,,68.10000000000001,,68.10000000000001,
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,99.30000000000001,99.40000000000001,82.10000000000001,63.3,82.10000000000001,63.2
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,24,,97.7,,97.7,
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,24,77.10000000000001,97.7,79.60000000000001,97.7,79.60000000000001
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,96.10000000000001,,47.5,,47.5,
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,96.80000000000001,,60.5,,60.5,
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,97.5,97.10000000000001,74.3,47.6,74.3,47.5
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,70.8,,80.90000000000001,,80.5,
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,70.8,,80.90000000000001,,80.5,
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,70,,47.40000000000001,,41.3,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,70.60000000000001,,47.6,,41.7,
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,92.7,,56,,55.2,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,70.5,,64.60000000000001,,62.1,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,85.40000000000001,,78.2,,77.10000000000001,
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,95.80000000000001,94.5,87.7,65.90000000000001,87.60000000000001,65.8
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,96.90000000000001,,49,,48.7,
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,96.90000000000001,,58.40000000000001,,58.1,
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,97,98.5,82.40000000000001,82.30000000000001,82.2,82.10000000000001
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,94.90000000000001,,77,,76.40000000000001,
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,96,,82.90000000000001,,82.5,
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,98,98.2,93.7,88.40000000000001,93.60000000000001,88.2
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,95.5,,75.60000000000001,,74.7,
