id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_man_t,lp_inf_man_1,lp_inf_man_2,lp_inf_man_3,lp_inf_man_4,lp_inf_man_5,lp_inf_man_6,lp_inf_man_7,lp_inf_man_8,lp_inf_man_9,lp_inf_man_10,lp_inf_man_11,lp_inf_man_12,lp_inf_man_13,kl_inf_man_t,kl_inf_man_1,kl_inf_man_2,kl_inf_man_3,kl_inf_man_4,kl_inf_man_5,kl_inf_man_6,kl_inf_man_7,kl_inf_man_8,kl_inf_man_9,kl_inf_man_10,kl_inf_man_11,kl_inf_man_12,kl_inf_man_13
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,684.7000000000001,782.5,69.10000000000001,724.2000000000001,203.8,,160.7,170.9,236.7,,,214.3,,2484.5,3933,8566.300000000001,2208.8,5249.6,10429,,1157,1889.3,2026.5,,,21212.6,,4484.2
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,100.4,137.4,76.10000000000001,271.4,,,,94.80000000000001,54.90000000000001,,,178.6,,118.4,2035.9,2750,1502.9,3496.1,,,,808.9000000000001,3221.9,,,3946.1,,2650
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,236.3,286.9,72.5,375.7000000000001,150.5,,,343.7000000000001,429.3,,,178.6,348.2000000000001,260.2,3188.2,3331.2,2831.2,3252.7,4449.6,,,2778,4092.8,,,3946.1,1178.5,3828.5
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,331.6,488.3,66.2,376.7000000000001,150.5,,,358.8,448.7000000000001,,,,348.2000000000001,394.5,3996.4,4113.400000000001,5199.700000000001,3250.3,4449.6,,,2897.9,4137.900000000001,,,,1178.5,4943.8
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,156.3,163.6,87.7,175.8,,,,104.8,674.9000000000001,,,,,950.6,1658.8,2020.7,1883.5,1864.8,,,,432.2000000000001,3899.7,,,,,4646.3
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,220.7,213.4,123.1,120.4,257.1,,,115.6,954.1,,,1899.2,,693.9000000000001,2459.8,3351,1960.9,3009.4,4516.8,,,543.7000000000001,3486.3,,,6365.700000000001,,3215.1
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,300.5,350.1,146.4,99.80000000000001,257.1,,,520.7000000000001,969.9000000000001,,,1899.2,,564.1,3452.9,7002.8,2011.6,3435.2,4516.8,,,4756.8,3462.8,,,6365.700000000001,,2491.7
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,136.6,143.1,90.80000000000001,242.8,,,,130.7,190.5,,,,,239.1,1856.9,2800.3,1550.7,2624.8,,,,465.3,1662.4,,,,,2208.8
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,138,146.1,86.80000000000001,218.9,186,,,121.6,221.9,,,,,265.5,2199.1,2776.2,2145.4,7772.5,3583.7,,,470.4,1933.6,,,,,2373.9
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,142.3,164.1,76.3,150,186,,,112,426.9,,,,,430.2000000000001,3301.4,2634.2,3735.2,22562.4,3583.7,,,475.8,3704.1,,,,,3403.6
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,257.1,94.40000000000001,76.90000000000001,54.90000000000001,,,,73.7,1127,,,,1718.4,2656.7,1828.9,1728.8,1083.1,3701.3,,,,1485.1,4471.900000000001,,,,9642.1,6680.8
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,247.8,147.3,106.8,52.2,353.5,,,73.7,834.1,,,,1718.4,1292.3,2845.3,2371.7,2692.5,3096.6,5185.3,,,1485.1,4466.900000000001,,,,9642.1,4569.1
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,239.8,271.3,125.1,42.90000000000001,353.5,,,,755.3000000000001,,,,,572,3734.3,3878.1,3673.8,1028.5,5185.3,,,,4465.5,,,,,3454.3
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,159.6,94.40000000000001,94.10000000000001,90.80000000000001,0,0,107.1,97,499.1,0,0,0,572.8000000000001,1001.3,1571.5,1357.3,2155.6,1741.3,0,0,999.9000000000001,887,2208.2,0,0,0,3214,4460.400000000001
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,215.3,128.1,92.7,207,233.3,0,160.7,100.8,393,0,0,71.40000000000001,572.8000000000001,1012.9,2266.5,1722.8,2526.6,2358.9,5826.1,0,1385.6,1039.9,2274.7,0,0,7070.900000000001,3214,4444.900000000001
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,400.4,449.6,94.30000000000001,565.5,233.3,0,53.6,95.90000000000001,362.8,0,0,71.40000000000001,0,1075.9,3592.1,4888.8,2800.8,4105.900000000001,5826.1,0,385.7000000000001,738.7000000000001,2833.6,0,0,7070.900000000001,0,3758.9
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,387.3,1257.9,120.8,598,226.1,899.9000000000001,432.1,528.2000000000001,171,,,126.8,,145.7,4911.900000000001,5817.1,3794.8,8887.5,2892.6,6428,8302.9,6128.900000000001,6076.1,,,5559.3,,3347.6
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,277.7,858.6,110.8,598,226.1,899.9000000000001,432.1,528.2000000000001,164,,,126.8,,214.8,5779.5,7282.6,5185.8,8887.5,2892.6,6428,8302.9,6128.900000000001,5732.1,,,5559.3,,5685.8
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,160.8,171.2,105.3,,,,,,140.9,,,,,263.4,6705.5,9805.5,5950.8,,,,,,4598.3,,,,,7329.200000000001
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,109.5,98.5,84.2,,,,,88.10000000000001,43.90000000000001,,107.1,291,,68.10000000000001,1427.9,1799.8,1038,,,,,5527.5,525,,1086.3,2464.1,,808.4000000000001
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,219.3,118.4,88.7,,,,,88.10000000000001,87.10000000000001,,107.1,291,,485.7000000000001,2435.2,2608.7,1555.4,,,,,5527.5,1833.6,,1086.3,2464.1,,3546.4
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,325.9,156,93.60000000000001,,,,,,99.10000000000001,,,,,675,3413.7,4133.3,2111.3,,,,,,2196.8,,,,,4787.2
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,169.8,138.4,53.1,180.7,,,,1670.8,86.30000000000001,,,,,152.8,1215.8,2337.2,840.7000000000001,1413.7,,,,2514.3,2431.2,,,,,1035.3
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,253.1,181.4,55.5,180.7,,,,1545.2,86.30000000000001,,128.6,,,963.4000000000001,1815.9,2567.2,1077.7,1413.7,,,,2481.3,2431.2,,2271.2,,,3738
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,440.8,213.9,71.5,,,,,422.6,,,128.6,,,1213.1,3167.8,2741,2598,,,,,2186.6,,,2271.2,,,4570.6
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,86.7,119.7,57.1,109.2,,,,0,80.90000000000001,,,,,305.1,1724.5,2396,1342.1,1237,,,,1796.6,792.8000000000001,,,,,970.2000000000001
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,91.40000000000001,125,61.40000000000001,114.7,349.5,,,0,80.90000000000001,,,,,305.1,2234.4,2599,2009.9,1738.8,9411.200000000001,,,1796.6,792.8000000000001,,,,,970.2000000000001
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,101.5,149.3,66.40000000000001,136.2,349.5,,,,,,,,,,3286,3525.4,2801.5,3095.2,9411.200000000001,,,,,,,,,
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,66.5,139,35.5,32.1,,,,,73.3,,217.5,,,168.3,707.6,1195.2,540.9,1146.8,,,,,549.9,,1890.9,,,443.2000000000001
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,73.5,158.1,44.5,47.8,,,,61.8,73.3,,217.5,,,168.3,959.7000000000001,1450.8,787.1,2191.8,,,,1359.4,549.9,,1890.9,,,443.2000000000001
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,93,229,65.3,79.7,,,,61.8,,,,,,,1671.1,2403.2,1350.2,4316.400000000001,,,,1359.4,,,,,,
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,34.9,34.1,28.8,78.90000000000001,,,,284.8,,,210.6,,,85.80000000000001,970.3000000000001,968.6,957.6,1681.3,,,,320.7000000000001,,,2062.3,,,499.8
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,99.30000000000001,127.6,35.9,270.2,,,,284.8,116.3,,231.4,,,91.80000000000001,1371.8,1404.2,1179.7,2038.8,,,,320.7000000000001,2308.9,,1630.6,,,2071.4
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,261.8,413.1,60.2,329.6,,,,,116.3,,255.7,,,94.7,2385.3,2734.9,1944,2149.8,,,,,2308.9,,1123.5,,,2813.2
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,36.6,24.7,51,89.60000000000001,,,,291.6,149.8,,242.1,,,69.5,924.8000000000001,445.7000000000001,2040.4,696.7000000000001,,,,2339.3,6528.900000000001,,4135.400000000001,,,1966.2
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,43.1,27.9,53,97.2,,,,291.6,147.4,,277.2,59.40000000000001,,71,1064.4,597.7000000000001,1997.5,896.2000000000001,,,,2339.3,6533.1,,2575.7,783.4000000000001,,1952.7
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,77.30000000000001,50.90000000000001,60.6,120.5,,,,,139.3,,281,59.40000000000001,,93.40000000000001,1808.4,1676.3,1838.3,1511,,,,,6548,,2405.9,783.4000000000001,,1758.5
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,127.5,669.4000000000001,54.40000000000001,71.60000000000001,,,,48.40000000000001,18.7,,,,,159.4,829,1816.3,686.3000000000001,1211.1,,,,407.6,419,,,,,675.4000000000001
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,175.2,710.6,123.3,71,560.1,,199,53.8,44.2,,511.1,426.7000000000001,91.80000000000001,150.3,2074,3930.8,1990.1,1207.4,6899.8,,4465.400000000001,541.4,761.1,,3799.1,3672.3,1639.1,3662.7
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,228,759.6,146.1,62.2,560.1,,199,87.30000000000001,153.2,,511.1,426.7000000000001,91.80000000000001,145.7,3455.9,6442.8,2421.8,1152,6899.8,,4465.400000000001,1362.8,2221.2,,3799.1,3672.3,1639.1,5179.8
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,214.7,660.5,68.60000000000001,68.3,,,,171.5,55.1,,261.4,,,113.7,2212.2,1435.2,1015,938.8000000000001,,,,641.7000000000001,813.2000000000001,,8977.800000000001,,,2342.2
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,187.7,608.8000000000001,80.60000000000001,68.3,346,,,171.5,55.1,,261.4,,,124.5,2900.5,2789.8,2175.6,938.8000000000001,6706.6,,,641.7000000000001,813.2000000000001,,8977.800000000001,,,3368.4
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,142.7,458.3,91.90000000000001,,346,,,,,,,,,148,4045.2,6736.8,3257.5,,6706.6,,,,,,,,,5603.6
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,122.5,264.3,58.7,107.8,61,,,173.4,95.10000000000001,,,64.3,,64.2,1939,2304.8,1994,1362,3177,,,2144,1665.2,,,1703.4,,1829.1
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,146.1,593.6,64.90000000000001,82.60000000000001,213.4,,,123.7,291.3,12.9,,202,,166.5,2409.4,5156.6,1595.3,2242.3,8182.8,,,1095.3,2451.7,433.4,,1687.5,,3796.5
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,149.4,818.4000000000001,65.60000000000001,79.7,227.9,,,120.7,323.8,12.9,,433.9,,177.2,2475.4,7103.700000000001,1552.9,2344.5,8659.1,,,1031.1,2582,433.4,,1660.6,,4002.1
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,85.2,128.2,64.3,194.2,,,,403.4,115.5,,652.1,1045.6,,127.9,2225.1,3644.4,1768.7,27131.7,,,,5608,4865.5,,11570.5,11956.2,,3067.9
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,250.7,400.2000000000001,102.8,650.7000000000001,,1040.9,1082.1,403.4,383.8,,652.1,1909.3,,199.6,6454.400000000001,8447.9,3532.8,13412,,19378.4,18700.3,5608,9839.1,,11570.5,22771.4,,7367.8
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,349.1,484.3,160.5,651.7000000000001,,1040.9,1082.1,,391.7000000000001,,,2014.1,,220.1,8970.5,9931.900000000002,6181.3,13381.1,,19378.4,18700.3,,9984.900000000002,,,24083.8,,8597.300000000001
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,242.8,248,131.7,,129.8,,,307.8,240.5,,467.1,,,489.6,1790.4,1512.5,1490.9,,2080.5,,,2071.2,1620.4,,2712.6,,,2872.5
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,259.6,429.1,98.90000000000001,501.8,129.8,,,171,235.5,,467.1,,421.4,362.5,3954.5,3482.9,2195.7,8492.5,2080.5,,,1414.2,2850.6,,2712.6,,7285.1,6451.400000000001
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,270,601.3000000000001,72,501.8,,,,82.40000000000001,225.1,,,,421.4,326,5291.1,5356.6,2774.8,8492.5,,,,988.7000000000001,5390.6,,,,7285.1,7478.1
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,81.30000000000001,125.7,63.1,,,,,,67,,,,,132.6,1205.2,963.8000000000001,1345.7,,,,,,1201,,,,,770.6
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,141.2,201.6,76.60000000000001,358.8,163.8,,,52,190.5,,93.2,,,146.9,2186.1,1989.9,1584.6,1014,2127.6,,,1122.5,2612.8,,1184.9,,,4671.7
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,183.9,263.9,103.7,358.8,163.8,,,52,329.9,,93.2,,,147.6,2886.9,2833.4,2061.4,1014,2127.6,,,1122.5,4205.6,,1184.9,,,4868.900000000001
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,83.90000000000001,130.8,69.7,71.2,,,,130,101.5,,,,,73.40000000000001,2127.3,2629.5,1108.4,2457.5,,,,609.6,1090,,,,,2306.7
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,100.9,157,90.7,106.4,,,,118.2,181.3,,,,,74.90000000000001,1879,2554.9,1067.1,1372.2,,,,584.6,930.9000000000001,,,,,2260.8
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,162.2,361.3,118.6,132,,,,42.6,190.6,,,,,112.7,985.9000000000001,1972.8,1012.1,581.7000000000001,,,,424,912.5,,,,,1134.6
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,304,226.8,75.40000000000001,472.9,,,,362.7000000000001,427.4,,,,,123,3016.2,3341.1,1356.3,3082.7,,,,1133.3,5564.400000000001,,,,,2199.8
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,292.9,231.8,82.60000000000001,462.5,48.2,,,189.5,216.4,,,,,390.8,2940.1,2874.5,2345.9,3433,2962.3,,,711.2000000000001,3647.4,,,,,3157.3
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,283.3,237.8,87.10000000000001,163,48.2,,,61.1,165.4,,,,,411.8,2874.7,2316.3,2977.5,13484,2962.3,,,397.9,3183.7,,,,,3232.1
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,159.7,249.1,84.90000000000001,34.6,,,,17.3,70.5,,,,,145.8,1711.3,2060.7,1516.8,327.2000000000001,,,,887.3000000000001,1442.3,,,,,1428.3
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,113,217.9,80.80000000000001,99.40000000000001,211.8,,,109.4,72.3,,196.1,478,316,108.6,1476.9,1910.2,1528.6,1942.5,4348.6,,,1683,350.6,,4030.8,9353.6,4328.2,1818.4
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,103,195.9,80,109.6,211.8,,,121.4,72.40000000000001,,196.1,478,316,105.5,1422.7,1763.6,1530.8,2194.3,4348.6,,,1786.9,245.6,,4030.8,9353.6,4328.2,1850.8
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,35.1,197.4,63.7,54.6,246.4,,,31,45.7,,,,,50.7,1178.8,1651,1509,249.6,2357,,,1207.4,198.6,,,,,312.5
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,143,276,94.5,76.90000000000001,511.7000000000001,,,63.40000000000001,45.7,,,,,630,1191.4,1536.2,1005.1,1488.3,2608.3,,,1115.6,198.6,,,,,1502.8
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,235.1,285,97.60000000000001,77.7,516.4,,,115.6,,,,,,777.2000000000001,1202.2,1523,954.3000000000001,1533.4,2612.7,,,967.6,,,,,,1805
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,91.80000000000001,149.8,62.5,80.2,,,,39.1,,,,,,44.7,1341.6,2866,872.6,635,,,,604.2000000000001,,,,,,156.9
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,102.9,158.2,84.5,87.10000000000001,,,,39.1,214.9,,,,,54.7,1688.2,2824.7,1873.6,724.4000000000001,,,,604.2000000000001,3475.9,,,,,311.7000000000001
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,116.3,171.6,89.80000000000001,106.8,,,,,214.9,,,,,85.2,2106.1,2758.4,2113.6,977.4000000000001,,,,,3475.9,,,,,783.3000000000001
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,101.5,137.4,60.6,48.8,,,109.9,199.2,,,,,,389.3,1006.9,1377.7,593.8000000000001,977,,,2132.2,938.7000000000001,,,,,,946.4000000000001
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,116.2,151.8,65.3,97.30000000000001,,,109.9,132.6,246,,,,,135.7,1653.9,2057.2,756.9000000000001,1522.7,,,2132.2,657.9000000000001,2687,,,,,4569.1
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,134,190,72.8,119.8,,,,109.6,246,,,,,107.3,2438.5,3859.9,1014,1775.9,,,,561.1,2687,,,,,4975.1
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,50.90000000000001,133.7,43.7,103.3,,,97.30000000000001,,89.40000000000001,,,,,132.6,600.2000000000001,2954.6,473.4,327.2000000000001,,,742.8000000000001,,1564.4,,,,,1484.8
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,86.60000000000001,946.9000000000001,41.5,84.80000000000001,192.8,,97.30000000000001,182.1,998.6,,,,,93,773.6,4967.6,559.9,364.6,5292.400000000001,,742.8000000000001,4771.8,10897.5,,,,,373.1
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,114.7,1770,39.5,77.10000000000001,192.8,,,182.1,1767.9,,,,,87.80000000000001,910.3000000000001,7004.900000000001,635,380.1,5292.400000000001,,,4771.8,18795.7,,,,,227.8
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,32,134.4,21.4,88.60000000000001,,,200.9,362.1,103,,,,,74.3,406.8,1375.5,315.1,499.6,,,271.9,2802.7,1495.8,,,,,2061.1
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,35.6,138.6,24.7,91.7,128.6,,200.9,362.1,83.80000000000001,,,,,94.5,460.4,1485.7,333.6,338.1,2731.9,,271.9,2802.7,1379,,,,,2752.2
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,51.7,205.7,40.8,96.40000000000001,128.6,,,,71.40000000000001,,,,,98.60000000000001,706.2000000000001,3253.5,424.9,85.7,2731.9,,,,1303.5,,,,,2892.5
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,41.2,84.30000000000001,34.3,89.5,,,,,210.2,,,,,,391.2000000000001,1185.7,312.6,181.7,,,,,1166,,,,,
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,46,94.80000000000001,36.4,88.2,,,,32.6,134.8,,,,,99.40000000000001,733.9000000000001,2819.4,491,367.3,,,,938.9000000000001,1567,,,,,1001.1
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,58.1,116,42.7,85.10000000000001,,,,32.6,106.5,,,,,99.40000000000001,1602.1,6117,1018.3,826.8000000000001,,,,938.9000000000001,1717.4,,,,,1001.1
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,67.2,70.8,51.8,49,,,,18.3,81.40000000000001,,347.1,,,108.2,869.5,1014.8,728.6,1077.5,,,,445.9,1118.5,,994.2000000000001,,,764.9000000000001
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,80,85.7,51.7,55.40000000000001,120.9,,,18.3,302.3,,347.1,,,180.1,901.2000000000001,1059,738,817.7000000000001,1875.1,,,445.9,2090,,994.2000000000001,,,778.2000000000001
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,136.4,324.2000000000001,51.3,69.10000000000001,120.9,,,,390.1,,,,,297.5,1041.9,1767.3,773.9000000000001,261.4,1875.1,,,,2476.6,,,,,799.9000000000001
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,89.30000000000001,198.2,38.40000000000001,299.7,,,,257.1,85.7,,,,,56.5,873,2126,372.8,1116.3,,,,20759.9,964.2000000000001,,,,,2601.9
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,84.2,188.3,45.2,228.6,,,,257.1,128.2,,,,,90.80000000000001,1005.4,2095.3,653.6,909.6,,,,20759.9,3596.1,,,,,2071.4
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,71.5,114.7,60.7,73.5,,,,,185.2,,,,,146.6,1338,1867.6,1295.8,459,,,,,7127.3,,,,,1206.4
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,28.8,109.8,12.7,,,,,28.9,111.4,,,,,29.2,504.5,1538.9,306.2,,,,,280.7,1092.8,,,,,501.1
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,32.8,109.7,16,0,137.1,,,51,116,,,,,36.5,555.6,1439.6,368.5,5249.6,3380.1,,,340.6,1162,,,,,534.9
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,82.10000000000001,109.3,65.90000000000001,0,137.1,,,128.6,163.1,,,,,112.3,1190.7,538.2000000000001,1303.2,5249.6,3380.1,,,550.7000000000001,1867.5,,,,,886.9000000000001
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,126.7,325.4,61.8,57.3,,,1300.9,1084.7,,,,,,70.7,1051.6,1348.9,956.9000000000001,438.2000000000001,,,5007,2066.7,,,,,,1219.7
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,96.7,247.9,48.5,67.40000000000001,60.6,,204.2,856.5,226.5,,67.5,,471.4,77.90000000000001,936.1,1255.2,772.5,469.9,1927,,1446.9,1901.3,2263.3,,1676.6,,4158.900000000001,1355
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,55.5,106.1,30.3,305.3,60.6,,6.4,41.40000000000001,226.5,,67.5,,471.4,83.7,787.7000000000001,1083.7,543.5,1218.7,1927,,162.6,1310.6,2263.3,,1676.6,,4158.900000000001,1464.8
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,77.5,257.9,43.5,128.5,,,860.7000000000001,239.7,170.3,,107.1,,,161.2,1424.3,3640.1,1040.6,1468.8,,,16080.2,2691,6244.8,,2288.4,,,1933.1
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,127,323.1,62.3,160.8,199.5,,860.7000000000001,189.4,267.7,,216,245.5,155.1,151.3,3052.2,3065.9,1952.2,2353.8,8448.9,,16080.2,2307.8,2922.2,,5276,12217.7,5278,3563.4
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,153.9,364.7000000000001,81.2,166.9,199.5,,,179.8,273.1,,290.3,245.5,155.1,149.6,3930.6,2726.1,2866.6,2520,8448.9,,,2234.4,2737.8,,7316.700000000001,12217.7,5278,3845.5
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,113,122.3,70.10000000000001,52.2,,103,,155.1,,,,,,302.5,972.2000000000001,1499.6,844.6,380.3,,283.9,,515.8000000000001,,,,,,1124.8
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,110.1,106,76.10000000000001,60.90000000000001,,103,,275.9,,,185.6,,,207.5,1536.3,1591.1,1888.2,764.4000000000001,,283.9,,969.7000000000001,,,3514,,,1563.7
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,105.7,84.10000000000001,82.80000000000001,129.8,,,,700.6,,,185.6,,,121.8,2381.7,1713.5,3064.7,3803.4,,,,2566.1,,,3514,,,1959.8
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,21.3,21.9,18.9,42.90000000000001,,,,40.2,207.8,,,,,47.2,331.3,377.7000000000001,251.9,96.60000000000001,,,,766.3000000000001,954.2000000000001,,,,,448.3
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,30.7,29.3,26.1,53.6,,,,159.1,156.6,,,,,126,489,510.5,336.8,935.8000000000001,,,,2628.1,1052.2,,,,,2340.9
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,109.8,166.6,65.10000000000001,96.40000000000001,,,,162.8,96.10000000000001,,,,,191.5,1817.7,3005.2,797.1,4298.2,,,,2686.8,1167.8,,,,,3914.5
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,27.6,28.2,17.5,26.9,,,,151.2,437.9,,,,,133.4,158.8,149.2,196.4,103.5,,,,499.4,4521.1,,,,,2005
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,27.9,26.4,22,26.9,48,,55.8,76.40000000000001,149.3,,,,,193.4,241,213.3,265.1,103.5,2775.9,,666.1,345.3,3747,,,,,2391.2
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,29.1,20.5,66.40000000000001,,48,,55.8,35.4,133.2,,,,,295.1,544,425.9,937.8000000000001,,2775.9,,666.1,260.9,3703.8,,,,,3046.4
