id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,est_sh_6,est_sh_7,est_sh_8,est_sh_9,est_sh_11,own_fen,own_men,size
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,48.1,13,.8,3.8,34.2,13,87,2
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,61.6,11.6,.7000000000000001,1.9,24.2,5,95,2
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,59.5,12.4,3.3,8.700000000000001,16.1,6,94,2
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,57.7,13,5.5,14.6,9.1,7,93,2
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,75.90000000000001,3,.8,3,17.2,17,83,2
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,67,8.6,1.4,3.6,19.5,18,82,2
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,56.40000000000001,15.1,2.1,4.2,22.2,20,80,2
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,66.8,,1,,32.2,3,97,1
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,67.8,.3,1,.3,30.7,4,96,1
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,76,2.5,1.2,2.6,17.8,14,86,2
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,60.90000000000001,8.6,,1.1,29.4,6,94,2
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,68.5,5.600000000000001,.5,3.5,21.9,4,96,2
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,75.2,2.9,.9,5.7,15.3,3,97,2
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,73.90000000000001,.2,,3.9,21.9,2,98,2
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,73.7,.6000000000000001,,4.100000000000001,21.6,2,98,2
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,70.2,7,,7,15.8,8,92,3
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,78.7,.7000000000000001,5.7,1.3,13.6,18,82,2
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,72.7,6.9,4.7,2.2,13.5,19,81,2
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,54.6,25.6,1.6,4.9,13.4,20,80,2
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,73.90000000000001,.7000000000000001,,,25.4,6,94,2
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,73.90000000000001,.7000000000000001,,,25.4,6,94,2
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,,,,,,,,
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,67.10000000000001,9.4,,2.9,20.7,13,87,2
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,72.40000000000001,7.7,,3,17,15,85,2
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,80.7,5,,3.2,11.1,19,81,2
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,71.3,6,,.6000000000000001,22.1,9,91,2
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,71.3,6,,.6000000000000001,22.1,9,91,2
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,,,,,,,,
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,79.10000000000001,1.5,1.8,.1,17.5,8,92,2
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,69.7,12.5,1.6,2.9,13.4,9,91,2
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,64.5,18.5,1.5,4.4,11.2,9,91,2
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,75.2,3.5,.7000000000000001,1.9,18.7,0,100,1
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,63.2,5.9,6.2,2.1,22.5,8,92,2
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,53.8,7.800000000000001,10.5,2.3,25.6,14,86,2
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,53.40000000000001,11,5.300000000000001,2.1,28.2,4,96,2
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,58.1,11.7,3.7,4.5,22,5,95,2
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,63,12.5,2,7.100000000000001,15.5,6,94,2
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,73.60000000000001,1.8,,.6000000000000001,24,6,94,1
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,58.1,14.9,3.8,3.9,19.3,8,92,1
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,53.5,18.8,4.9,4.9,17.9,8,92,1
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,66,2.8,2.3,4.100000000000001,24.9,4,96,2
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,63.90000000000001,4.2,1.7,3.1,27.1,5,95,2
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,62.3,5.300000000000001,1.2,2.4,28.8,6,94,2
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,62.8,,,5.100000000000001,32.1,4,96,1
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,65.60000000000001,6.5,.2,3.7,24.1,3,97,1
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,69.10000000000001,14.6,.4,1.9,14.1,1,99,2
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,57.2,1.2,5.2,.2,36.1,2,98,2
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,59.2,1.8,3.6,4.2,31.2,2,98,2
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,61.40000000000001,2.3,1.9,8.4,26,2,98,2
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,60,1.7,2.6,.9,34.8,1,99,2
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,63.3,3.7,1.6,2.5,28.9,2,98,2
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,67.60000000000001,6.100000000000001,.3,4.600000000000001,21.4,3,97,1
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,70.90000000000001,,.9,.6000000000000001,27.6,10,90,1
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,68,1,.6000000000000001,5.800000000000001,24.6,8,92,1
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,62.3,2.9,,16.2,18.6,4,96,1
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,66.60000000000001,1.9,,,31.5,16,84,2
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,65.5,2.4,.7000000000000001,6.300000000000001,25.1,14,86,2
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,64.5,2.9,1.3,12.1,19.3,12,88,2
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,73.60000000000001,.5,,1,24.9,16,84,1
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,67.5,3,.6000000000000001,3.1,25.9,13,87,1
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,54.7,8.1,1.8,7.300000000000001,28.1,8,92,2
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,54.6,17.6,2.5,1.4,24,8,92,1
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,57.1,14.4,1.6,2.7,24.1,6,94,1
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,61.8,8.6,,5.2,24.4,2,98,2
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,57.40000000000001,8.9,.6000000000000001,3.1,30,6,94,2
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,62.8,7.5,.4,4.100000000000001,25.2,5,95,2
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,73.40000000000001,4.9,,6.100000000000001,15.7,2,98,2
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,65.3,,3.7,1.2,29.7,13,87,2
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,70.60000000000001,.5,1.8,2.1,24.9,9,91,2
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,75.40000000000001,1,,3,20.6,6,94,2
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,58.5,10.1,,,31.4,1,99,1
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,57.90000000000001,16.4,,.9,24.8,2,98,1
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,57.6,19.6,,1.4,21.5,2,98,1
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,62.7,11.5,,.8,24.9,2,98,2
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,64.3,8.1,,2.3,25.3,3,97,2
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,66,4.5,,3.7,25.7,4,96,2
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,74,2.1,,1.9,22,0,100,2
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,65.2,4.3,1.2,4.2,25,3,97,3
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,57.90000000000001,6.100000000000001,2.3,6.2,27.5,6,94,3
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,68.8,5.7,.6000000000000001,4.9,20,1,99,1
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,61.8,16.4,.7000000000000001,4.4,16.7,7,93,1
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,54.1,28.4,.8,3.8,13,12,88,1
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,49.7,3.3,.6000000000000001,3.6,42.8,6,94,1
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,59.90000000000001,3.7,.4,3.8,32.2,10,90,2
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,71.2,4.2,.1,4.100000000000001,20.4,13,87,2
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,68.7,1.1,1.8,1.4,27.1,2,98,1
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,68.90000000000001,4.3,1.3,4.5,21,3,97,1
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,69.10000000000001,7,.9,7.100000000000001,15.9,4,96,2
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,71.40000000000001,.2,,,28.3,2,98,2
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,73.10000000000001,1.5,.3,.8,24.3,2,98,3
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,75.10000000000001,3,.6000000000000001,1.8,19.4,3,97,3
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,74.40000000000001,6.5,,1.9,17.2,8,92,2
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,59.6,7.100000000000001,.1,5.600000000000001,27.6,13,87,2
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,57.1,7.2,.1,6.2,29.4,14,86,2
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),79,3.9,1.2,2.2,13.7,2,98,2
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),75.10000000000001,3.1,.7000000000000001,2.5,18.7,2,98,2
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),70,1.9,,2.8,25.2,2,98,3
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,76,9.200000000000001,3.2,.2,11.4,11,89,2
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,72.7,7.9,2.1,1.6,15.7,10,90,2
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,66.10000000000001,5.100000000000001,,4.5,24.3,7,93,2
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,65.7,2.7,10.2,.8,20.6,27,73,2
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,65.2,4.100000000000001,5.5,3.9,21.2,14,86,2
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,64.8,5.5,1,6.800000000000001,21.8,1,99,2
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,63.6,20.6,,2.4,13.4,5,95,1
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,66.8,15,.2,2.4,15.6,5,95,1
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,73.2,4,.5,2.4,19.9,6,94,2
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,68.60000000000001,11.5,,1.1,18.9,7,93,2
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,64.2,9.600000000000001,.4,6,19.8,9,91,2
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,64.10000000000001,9.5,.4,6.100000000000001,19.9,9,91,2
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,86.30000000000001,,,1.1,12.6,19,81,2
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,76.7,.9,.1,2.4,19.9,9,91,2
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,69.10000000000001,1.6,.1,3.5,25.6,1,99,2
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,87.40000000000001,.3,,.2,12.1,7,93,1
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,85.60000000000001,.5,,.6000000000000001,13.3,7,93,2
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,82.30000000000001,.9,,1.5,15.3,8,92,2
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,64.3,9.700000000000001,,2.4,23.6,1,99,2
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,63.90000000000001,9.9,.8,5.2,20.2,4,96,2
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,63.40000000000001,10.2,1.6,8.300000000000001,16.5,7,93,1
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,70.2,.6000000000000001,.7000000000000001,.6000000000000001,27.9,7,93,1
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,64.2,4.3,.3,5.800000000000001,25.4,6,94,2
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,59,7.5,,10.2,23.3,6,94,2
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,60.7,.7000000000000001,,5.300000000000001,33.3,4,96,2
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,64.7,18.7,.5,2.5,13.5,6,94,2
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,66.2,25.4,.7000000000000001,1.5,6.300000000000001,7,93,2
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,72.8,8.6,.2,2.1,16.2,6,94,1
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,67.40000000000001,6.2,.7000000000000001,3.1,22.6,10,90,2
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,59.40000000000001,2.7,1.4,4.4,32,16,84,2
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,65.8,2.5,4.800000000000001,2.9,24.1,8,92,2
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,65.3,7.9,1.7,5.600000000000001,19.5,6,94,2
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,65.2,9.700000000000001,.7000000000000001,6.5,18,6,94,2
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,54.2,10.7,,5.800000000000001,29.3,0,100,2
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,57.6,11.6,1.2,5.300000000000001,24.3,1,99,2
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,63,13,3,4.5,16.6,3,97,2
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,65,1.3,,4.800000000000001,28.8,17,83,1
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,64.8,1.6,,4.800000000000001,28.9,16,84,1
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,62,4.4,,4.2,29.3,6,94,2
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,74.3,3.8,,6.4,15.6,4,96,2
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,68,8.700000000000001,.7000000000000001,5.800000000000001,16.8,6,94,2
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,52.40000000000001,20.9,2.3,4.5,20,10,90,2
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,63.2,4.100000000000001,1.3,2.6,28.8,1,99,1
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,68.10000000000001,5.2,.6000000000000001,3.3,22.8,3,97,2
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,71.3,5.9,.1,3.8,18.8,5,95,2
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,68.2,15.3,,1,15.5,6,94,2
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,67.2,15.1,,2.7,15,5,95,2
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,65.40000000000001,14.5,,6.100000000000001,14,2,98,2
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,61.8,.4,.1,6.800000000000001,30.9,2,98,2
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,59.5,1.4,.8,8.5,29.9,4,96,2
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,53.2,4.2,2.5,13.1,27.1,9,91,2
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,63.5,1.3,,2.5,32.8,2,98,2
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,60,5.7,,5.300000000000001,28.9,4,96,2
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,58.6,7.7,,6.600000000000001,27.2,6,94,2
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,62.7,,1.4,.5,35.4,1,99,2
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,63.5,6,1.1,1.4,28.1,2,98,2
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,64.7,14.7,.6000000000000001,2.7,17.3,4,96,2
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,74.3,.4,1.6,.6000000000000001,23.2,13,87,2
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,67.8,2.4,1.4,4.7,23.8,9,91,2
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,60.5,4.7,1.1,9.1,24.6,5,95,2
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,73.2,1.2,2.1,.9,22.7,8,92,2
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,66.5,1.4,.9,2.3,28.9,9,91,2
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,61.6,1.5,,3.3,33.5,10,90,2
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,72.2,,.5,2.5,24.9,1,99,2
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,75.2,.5,.5,4.7,19,1,99,2
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,79.90000000000001,1.4,.6000000000000001,8.1,9.9,2,98,2
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,72.2,,.5,2.5,24.9,1,99,2
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,75.2,.5,.5,4.7,19,1,99,2
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,79.90000000000001,1.4,.6000000000000001,8.1,9.9,2,98,2
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,82.30000000000001,2,,.8,14.9,18,82,2
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,81.7,1.4,,1.3,15.6,13,87,2
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,80.7,.4,,2.1,16.8,5,95,1
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,82.30000000000001,2,,.8,14.9,18,82,2
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,81.7,1.4,,1.3,15.6,13,87,2
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,80.7,.4,,2.1,16.8,5,95,1
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),63.2,1.3,1.9,.9,32.8,3,97,2
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),60.7,7.300000000000001,2.3,3.6,26.1,4,96,2
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),57.7,14.7,2.9,6.800000000000001,17.9,5,95,2
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,79.40000000000001,1.7,.1,1,17.8,0,100,2
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,67.3,16.3,.7000000000000001,1.8,13.9,4,96,2
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,55.40000000000001,30.6,1.3,2.6,10.1,8,92,2
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,56.8,22.9,3.4,1.3,15.6,4,96,2
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,66.2,14.5,1.8,4.100000000000001,13.3,8,92,2
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,76.60000000000001,5.300000000000001,.2,7.2,10.7,12,88,2
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,71.10000000000001,8.6,.6000000000000001,6.300000000000001,13.4,0,100,2
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,69.40000000000001,9.5,.4,6.2,14.4,2,98,2
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,66.8,11,.1,6,16.1,5,95,2
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,55.2,30.8,4.800000000000001,1.7,7.4,23,77,1
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,51.90000000000001,23,3.9,1.8,19.4,15,85,1
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,48,14.1,2.8,2,33.1,5,95,1
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,52.40000000000001,9.200000000000001,4.3,.2,34,12,88,1
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,58.5,8.5,2.9,5.300000000000001,24.8,8,92,2
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,66.3,7.600000000000001,1.2,11.8,13.1,2,98,2
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,62,18.1,,3.2,16.7,6,94,1
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,66.8,15.3,.1,2.8,14.9,5,95,2
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,82.60000000000001,6.300000000000001,.5,1.7,8.9,2,98,2
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,64.90000000000001,17.6,,4.600000000000001,12.8,10,90,1
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,57.5,13.9,1.2,7.2,20.2,10,90,2
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,50.7,10.5,2.3,9.600000000000001,26.9,10,90,2
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,74.7,14.1,.3,.3,10.6,1,99,2
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,53,27.9,.6000000000000001,2.1,16.4,12,88,2
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,51.40000000000001,28.9,.6000000000000001,2.3,16.9,13,87,2
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,64.7,14.3,,3.7,17.3,3,97,1
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,63.8,9.5,.2,3.1,23.3,2,98,1
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,63,5.4,.4,2.6,28.6,2,98,2
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,52.5,21.6,,2.4,23.5,1,99,2
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,63.7,11.9,.1,2.4,21.8,8,92,2
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,67.90000000000001,8.300000000000001,.1,2.4,21.2,10,90,2
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,50.90000000000001,27,,.6000000000000001,21.4,6,94,1
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,60.7,18.6,,1.4,19.3,6,94,2
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,66.8,13.3,,1.9,18,6,94,2
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,53.8,29.7,,2.5,14,9,91,1
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,55.3,25.8,,2.8,16.1,11,89,2
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,56.8,21.7,,3.1,18.4,13,87,2
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,56.1,19.7,,,24.2,3,97,1
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,66.40000000000001,11.7,.6000000000000001,1.4,19.9,6,94,2
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,75.10000000000001,4.9,1,2.7,16.2,8,92,2
