id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,14.775127,19.386198,24.505058,30.008064,33.414169,31.730717,29.920187,29.64101,29.8708,27.587442,22.01792,17.513435,15.08416,18.417793,24.13217,29.437756,33.455029,34.052212,30.185352,28.76825,28.485273,26.597977,21.444128,16.69236,.97754139,1.1272323,.91853571,1.0343658,1.1707735,1.6245586,1.1336502,.72710782,.81766641,.67512745,.68603617,.66540158,.28935114,-.18486388,-.14855531,.57335979,.19394113,-.10152922,-.0067372536,-.15190502,.16675968,.17594749,.10834352,-.12852934,4.1563888,3.2517085,2.7244229,14.584747,41.151169,131.8441,381.03824,196.28804,19.553747,9.0229397,.019448064,0,7.7129111,7.7868867,3.1126437,8.8441629,13.679475,59.071934,256.59235,258.23303,111.27904,13.913789,7.695179,3.8384817,10.327762,6.5904994,2.9748671,7.3307414,11.183359,39.888641,105.84255,87.958481,66.782654,13.848474,12.037356,6.4025788,-.29055175,-.90757149,1.2609046,-2.322845,.36345059,-5.306725,-7.1757698,24.693775,-2.8760734,-3.1945021,-.86022788,.60677409
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,15.420935,19.924675,24.913227,30.292112,33.576126,31.883907,29.672047,29.400263,29.913059,27.849068,22.398516,17.994848,15.746963,18.955122,24.634926,29.813038,33.801304,34.133781,30.132095,28.772188,28.635019,26.982233,21.940752,17.2988,.90155625,1.047594,.84621304,.9749279,1.0720552,1.5371324,.99148399,.65138525,.72286904,.66693032,.62096483,.6245237,.15035357,-.23478007,-.18618494,.47826642,.10248324,-.12297192,.011915149,-.20083156,.11396567,.097833171,.011399413,-.23416424,2.3327584,2.2466524,2.6169941,12.373844,38.08984,162.32878,521.6153,180.7854,13.509222,10.512428,.014766926,0,7.5697145,7.804369,2.3423445,7.7030106,11.982781,62.522526,283.49719,245.40733,104.14664,13.66711,8.4192905,3.3803988,11.259575,6.9523692,2.5091906,7.2184758,10.413242,46.616169,118.54808,106.96545,60.447784,13.434197,13.578492,5.7813048,-.92204201,-.93092161,1.3410956,-1.8604299,2.1259873,-.82202619,-27.689392,25.65485,1.1084236,-3.2613022,-.071401916,.53347081
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,14.600081,18.963217,24.084322,29.619555,32.909203,31.544243,29.899059,29.541252,29.798889,27.474062,21.806307,17.293139,14.962305,18.118387,23.740147,29.031811,33.064079,33.793552,30.208202,28.81604,28.504938,26.429123,21.233509,16.581682,.91178799,1.0594317,.8806569,.98092139,1.1493065,1.5879937,1.0173839,.70748276,.75938118,.73079252,.68736327,.7102322,.24439256,-.21970338,-.1215248,.54200006,.10496312,-.082163066,.0082650231,-.17119405,.13710123,.215129,.14779593,-.15987328,3.3595755,3.9648077,2.9903772,19.457426,47.48576,135.90451,391.46625,177.60397,18.692572,8.8994532,0,0,7.4671855,7.5274601,3.0054479,8.7818661,13.58859,58.75964,217.56886,225.3316,102.43328,13.296691,6.3100715,2.7530677,10.583632,6.5900345,3.1896842,8.6856461,12.83543,42.196056,93.470154,104.91863,64.904297,14.400184,9.0044069,5.4147482,-.36991677,.96565646,2.180613,-.7145049,3.1844916,-4.1585965,15.541859,21.040739,-3.4252398,-3.0900843,-.30686432,2.6057775
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,14.535326,18.659365,23.664093,29.153818,32.476662,31.147909,29.16258,28.919607,29.40559,27.201735,21.461147,17.152534,14.855753,17.837555,23.29048,28.617559,32.697739,33.194065,29.851225,28.455425,28.357824,26.12781,20.857723,16.505684,.80981171,.95070958,.90614146,.96798712,1.0790021,1.444905,.88637096,.69263607,.6865465,.86328954,.69015455,.79455864,.063844614,-.33328626,-.12519704,.39766407,-.081269115,-.07363072,-.0035377657,-.15425228,.034486115,.12686002,.10223278,-.36298242,2.1749129,3.7620926,2.218122,19.979418,54.533878,135.6624,335.39392,130.66966,14.276081,9.8033619,0,0,7.1815219,7.8309908,2.4327898,8.3782911,13.170487,57.926754,196.11095,180.93326,81.780746,11.697323,4.9033632,1.8282707,10.38308,7.6794,3.0108304,10.551484,15.48782,47.41029,82.170815,105.01018,61.443161,13.002429,7.3087325,4.076755,-.77107298,1.6129993,2.9345524,-.49222106,6.4634075,-2.3522072,25.169937,20.139059,.402978,-2.7763665,.50172961,2.6407015
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,13.938119,18.03113,23.158443,28.774462,32.415474,31.326643,29.406654,29.173037,29.463924,27.24696,21.149565,16.635328,14.405398,17.396345,22.708546,28.457821,32.799595,33.270954,30.317064,28.95392,28.76519,26.029869,20.508703,16.046167,.66662985,.87606764,1.024043,1.0687362,1.0294256,1.3337414,.81229532,.65161484,.626436,1.0113065,.74972814,.95451838,-.16787289,-.50599474,-.12346715,.11966994,-.46472788,-.055046733,-.13453215,-.1879219,-.15075569,.05441682,-.049219709,-.53614789,2.1213696,4.6955137,1.411101,22.738188,60.943901,93.485588,175.76759,99.700531,13.918468,6.242907,0,0,7.2319798,10.096364,2.9060104,10.771914,15.906082,49.522442,163.48901,133.66917,56.957031,7.0927587,4.3614254,2.0665226,7.6787276,7.8746886,2.8750446,10.35123,16.959398,38.758965,76.750343,69.381607,40.166565,6.1191292,5.5793204,4.4783268,-.95362377,-.49040514,2.9532595,-2.7282784,5.229763,-5.7489357,22.406292,23.929661,6.8761663,-1.5575182,.78396851,2.2857759
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,15.133272,19.303471,24.416367,30.032705,33.604633,32.245392,29.411655,29.266422,30.035332,28.248747,22.11904,17.719513,15.491444,18.517221,23.980167,29.668282,33.877357,33.891541,30.840582,29.495077,29.49748,27.11549,21.431837,17.190367,.68323672,.85762775,1.0480802,1.0573244,1.0949668,1.3726276,.84399724,.81134272,.83088219,1.1606293,.82414329,.96338868,-.40950426,-.61921787,-.23409566,.060960744,-.45435712,-.093375936,-.0036811924,-.10582238,-.14021404,-.13363391,-.19415359,-.89114088,.27548948,1.662583,.81278229,18.368076,50.63612,95.602188,189.2247,70.176331,9.2947788,9.8329115,0,0,4.6959829,6.7769189,1.7886809,10.345219,13.577799,51.001396,165.10548,114.10705,47.500069,8.9815683,2.3356094,1.7319006,5.8526835,6.150938,2.1192641,9.7743921,14.993621,46.745907,70.244682,64.227028,39.98119,6.5924158,3.784935,3.1396353,-.4470011,-.48667437,3.5312896,-3.2886906,5.9501495,-7.8195615,-.84979951,18.560787,8.3417072,-2.6252506,2.0073824,.94007701
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,16.052673,20.107813,25.112417,30.386805,33.882481,32.725319,29.416862,29.330811,30.094706,28.7715,23.037283,18.771437,16.319296,19.224525,24.649122,30.000172,33.946346,34.036163,31.239019,29.884356,29.769396,27.678486,22.318317,18.17753,.66911924,.88945889,1.102805,1.1169766,1.1285098,1.4637808,.85946977,.94375843,.97459173,1.2283068,.92762882,.96253812,-.58558255,-.69208395,-.3072924,-.032055553,-.48939413,-.13003315,.12156114,-.0013299724,-.12662002,-.25760511,-.3170782,-1.0977529,0,.6276316,.20232646,14.82095,33.481564,73.172935,120.26274,64.182404,11.419947,8.6697989,0,0,3.6286259,7.0530062,1.9184549,9.7990446,10.994367,44.407249,120.92062,88.344704,33.102997,7.8055887,1.5345337,.47545496,3.5450797,7.4499044,3.1651127,10.484738,12.179918,44.73666,63.694904,61.915958,33.924709,6.2667699,3.0523007,1.0545419,-.96338654,-2.4212241,4.2373581,-4.267612,4.6200461,-11.168999,-9.592351,14.434321,12.391132,-2.5700569,1.3668691,.42241746
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,14.83906,18.718292,23.962206,29.306986,33.859707,33.371784,30.660168,30.415661,30.092606,27.887325,22.203903,17.876444,15.052785,18.058397,23.369545,28.934443,33.327267,34.217194,31.98926,30.674841,29.888836,26.887045,21.511738,16.890024,.47035757,.87000763,1.0847207,1.2441602,.98147768,1.146449,.64354837,.78070265,.76779091,1.0463187,.82706505,.90222108,-.35870758,-.58445185,-.11589048,.07261914,-.4255009,-.11049883,.22772034,.13649066,-.063241944,-.12541887,-.32811365,-.87856609,0,.94299752,.014886213,9.9043083,9.6925898,64.758446,62.916931,13.471473,2.0727994,1.3393883,0,.00021107761,3.4638107,6.3827939,2.6114857,5.3253112,6.0083938,23.937571,58.789764,43.899117,18.539518,3.9453576,.63358599,.51789135,3.4392018,5.461535,4.3094411,4.2473731,6.2512536,27.20751,40.944187,41.482204,18.516693,4.6712685,1.3655908,.80805022,-1.5845841,-1.9222875,1.720522,-2.2363575,1.4279995,-4.5598311,1.7363548,11.860415,6.2940092,-1.9465184,.94498891,.34179601
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,16.28216,19.98192,25.131241,29.851891,32.827774,32.054256,28.725298,28.603537,29.42207,28.520653,23.523283,19.057541,16.514252,19.283827,24.583143,29.428696,32.936874,33.087181,30.422119,29.087032,29.058348,27.381222,22.53231,18.365084,.60441589,.81576616,1.0144926,1.0741181,.85847741,1.1595244,.75362003,.84107268,.89244479,1.1024255,.82371432,.84226525,-.32039914,-.34252325,-.11107139,.23750187,-.14629041,-.047493387,.20612447,.052937105,-.0039229561,-.025584675,-.14320098,-.79544437,0,.076352045,0,7.4163723,13.285857,88.71991,105.98908,47.407131,6.6417418,6.7054067,0,0,2.3229156,4.6946859,1.6547827,3.0365219,5.1227274,37.487026,97.565514,68.289093,32.313137,9.8567848,2.3870149,.21596445,2.5271802,5.7412038,3.3028524,3.1259224,5.861536,40.340424,53.932034,49.273327,29.941673,11.524959,5.3585849,.53711325,-1.1019335,-1.7859443,2.8349328,-1.3381687,3.3622172,-7.7453871,-4.1572776,24.209068,8.3594637,-4.3827014,1.4424335,.40829217
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,17.467216,20.866425,26.028893,30.595917,33.128273,31.463783,28.183598,28.213285,29.536013,29.016272,24.221186,20.017611,17.767263,20.314497,25.644058,30.273399,33.338249,32.94595,29.885706,28.674482,28.924255,27.95731,23.455362,19.560003,.68274117,.87544638,1.0104448,.9847393,.82941341,1.3008029,.78478563,.81104726,.85285127,1.0387988,.70658624,.76272976,-.28766355,-.25267094,-.22021094,.10311114,-.27228686,-.17107153,.12661222,-.19645181,-.15662798,-.1699758,-.087720618,-.65238523,0,0,.008508889,5.6161079,26.990709,101.45228,171.63766,93.440979,11.37309,16.552416,0,0,2.2715197,2.3822412,1.1030375,1.9461011,6.8777742,49.308632,169.78206,110.83849,55.431568,15.411315,2.8737304,.3161515,2.5059724,3.0759966,2.2118955,2.0531397,8.2159815,43.920345,68.049202,76.704124,53.734295,15.6858,6.0347981,.68515557,-.85537678,-.37787059,4.777153,-1.1438489,3.4402153,-9.1807451,-23.432562,30.951525,8.8791265,-6.5539618,3.1136935,.57775629
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,17.157614,20.338326,25.372955,29.809805,32.096466,29.620239,26.439116,26.620146,28.297907,27.908918,23.295158,19.496561,17.45826,19.820238,25.073202,29.527765,32.342995,31.395002,28.14205,27.085997,27.525551,26.958107,22.729837,19.186926,.73841447,.9366557,1.0181649,.94426948,.84348482,1.4154831,.81611091,.82398725,.85577625,1.04335,.65934581,.74399507,-.3015857,-.25843999,-.2968747,-.013036342,-.36127138,-.26543459,.075992957,-.34336153,-.25185102,-.26713005,-.076044478,-.59274799,0,0,.15139587,9.1545372,36.956001,117.62758,228.98917,144.34869,17.785234,23.649857,0,0,3.3752668,1.6848539,1.0050023,3.0429654,8.0648375,65.591278,234.93974,157.02339,85.055237,17.201988,2.9042504,.51767749,4.4580321,2.1690102,1.7342722,3.2361884,10.74873,50.320179,77.264854,106.38914,85.451424,16.396744,5.6162486,1.0475084,-1.3559977,.026718192,6.9391308,-1.6763426,2.8917835,-13.072532,-44.813461,33.996212,9.3092527,-6.7070971,3.927386,1.1307504
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,16.839718,20.715775,25.429237,30.438557,33.074341,31.114178,27.528137,27.550051,29.068705,28.221781,23.082418,19.270948,17.071068,19.758293,25.091009,30.002132,33.411751,32.675823,29.339451,28.030813,28.441395,27.304962,22.502323,18.818642,.77382362,.88736248,.96022016,1.0368161,1.0343518,1.4219,.88867354,.93180639,.95593125,1.0989622,.74664646,.81169283,-.46779263,-.50658911,-.30263489,.045315698,-.36662593,-.19122636,.11681987,-.15621716,-.13521235,-.2641331,-.1895974,-.9178955,0,.065039381,1.0224657,8.5155706,29.159945,111.5324,256.40393,118.86603,17.548445,19.714756,0,0,3.1753962,4.2771873,1.305505,4.6028199,8.5955048,66.435181,194.98453,148.79958,60.335983,13.839705,3.7877984,.59383607,3.9618101,4.8954353,1.8418859,5.2689924,9.2698679,52.889214,79.249672,98.61615,54.729424,10.68628,6.24259,1.0935405,-.96133679,-1.1476122,4.9630146,-1.6137486,3.266155,-16.535421,-36.209908,10.848959,14.873749,-4.2313342,1.5548339,.47133946
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,15.563964,19.726358,24.519167,30.020248,33.183174,31.293413,28.20805,28.13822,29.283489,27.591366,21.998177,17.943665,15.809049,18.756363,24.195177,29.510393,33.460011,33.074867,29.466576,28.152822,28.398985,26.668051,21.423737,17.407078,.78441584,.86858022,.89028943,.95966911,1.0289396,1.3540704,.84050632,.74253356,.77018917,.96783906,.67488647,.77072662,-.21829729,-.44564539,-.23484227,.24687885,-.16830307,-.1361203,.074754901,-.12735792,-.019238809,-.1016769,-.092851825,-.71025789,.10486446,.68733174,2.0660474,10.433698,40.076984,151.19089,384.40787,98.97728,8.9566565,13.164405,0,0,4.7184973,5.2553592,1.9247468,5.694315,11.030441,68.637177,231.4025,170.28206,75.085564,11.23535,5.0368843,2.6315291,7.1455436,4.6673255,2.6629224,6.3418407,11.803443,54.122887,88.603951,93.612801,55.305546,8.7934542,7.559895,5.033093,-.78753763,-.524001,3.3964722,-1.1459954,5.4885254,-9.9659719,-30.001783,9.8174515,7.8024554,-2.8253443,.9478724,.38443288
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,15.743621,20.091639,24.945078,30.301613,33.538574,31.650312,28.991215,28.79039,29.659973,27.876078,22.40099,18.28945,16.033312,19.10354,24.632097,29.839325,33.808811,33.728119,29.852192,28.517628,28.594563,27.009113,21.959152,17.681063,.8303138,.95124865,.83836412,.9346379,1.0196638,1.4049351,.88380897,.63566583,.68997997,.7817806,.60249501,.65979469,-.030079599,-.33206448,-.21632311,.36038345,-.038565338,-.13727167,.03131998,-.17280649,.053573575,-.0069029657,-.065112054,-.47370082,.62687182,1.1567056,2.5967245,10.952438,37.411354,171.64874,511.50479,131.84499,8.3485374,12.999494,0,0,5.2789292,6.1761131,2.0839396,6.3616238,9.814702,64.024704,267.21481,206.95966,93.008568,12.713463,7.6262436,2.7716215,8.680378,5.5807767,2.9465201,7.706697,10.766787,50.614433,107.5035,111.98674,59.738419,11.795488,11.149949,5.3853226,-.91916388,-.44132671,2.2352054,-1.096308,4.8212428,-1.2712048,-32.418316,16.214981,4.4512033,-2.3934221,-.081736907,.63031656
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,16.509125,20.996838,25.658075,30.985098,34.031345,31.812519,28.809092,28.635038,29.669922,28.170898,22.974098,19.052568,16.800949,19.884609,25.40943,30.638439,34.416706,33.983791,29.710489,28.44095,28.604998,27.501089,22.63483,18.407801,.82802826,.96541876,.79691666,.93131196,.92007196,1.3865788,.84429938,.57389975,.6553297,.68544596,.56461954,.57575941,-.11092567,-.3245073,-.26645282,.276407,-.068909936,-.19315821,.017188545,-.23622341,.011185697,-.1070421,-.18707359,-.48315394,.40029103,.33251315,3.1954072,6.6446886,25.342661,193.57651,633.88251,146.81606,4.4781618,15.854997,.01108768,0,7.236052,5.2571077,2.3616683,5.3154407,7.4648461,67.698242,324.77905,238.0954,98.392357,12.924875,12.542953,2.8515713,12.039509,5.3397436,3.8815193,6.4950576,7.4806433,55.799656,135.08522,123.26149,60.757076,14.494123,21.902044,5.9016194,-1.7807013,-1.5214237,1.720692,-1.64413,2.8338513,-1.2714421,-82.301941,13.081385,10.939624,-.7555669,-2.5491073,-.55455464
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,16.285734,20.391335,24.99209,30.089218,32.810268,30.535561,27.150343,27.157257,28.604477,27.441183,22.352844,18.687614,16.528402,19.283485,24.703495,29.732323,33.220833,32.391773,28.565758,27.3321,27.755863,26.712748,21.921616,18.163471,.78434706,.87370378,.83795345,.96836364,.94786221,1.3172908,.82295597,.71492314,.77243865,.88415295,.6132772,.67363518,-.35347253,-.45025215,-.30354735,.13032572,-.23503596,-.20355116,.063272946,-.19115631,-.067759022,-.23077066,-.25114396,-.79311818,0,.042316709,2.9075394,5.6441083,29.099834,170.98232,451.91513,132.37688,10.911821,16.528191,0,0,4.6503263,3.8408396,2.2927213,4.105752,8.9193659,74.878853,263.01514,195.36136,80.913094,12.133911,9.8123846,2.6159184,6.7925014,3.7881303,3.5653002,5.1337581,8.645546,51.799755,104.14257,104.77233,55.09483,9.9470358,16.321823,5.2884645,-1.3455868,-1.2787844,3.3583615,-1.2446271,3.7557716,-10.783502,-69.660248,10.240084,14.790314,-2.772953,.49911064,.04867797
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,16.358328,20.162733,24.551477,29.377077,31.71158,29.318573,25.681894,25.806145,27.571058,26.90457,22.153996,18.724686,16.593832,19.077339,24.285488,29.055567,32.157085,31.018515,27.475744,26.29163,26.886774,26.143145,21.696184,18.247545,.78219211,.88173658,.88924521,1.0267437,.97410131,1.3596102,.87335312,.86377901,.90894306,.98051643,.66539729,.71175057,-.52069819,-.51577854,-.33417839,-.0070121279,-.3740609,-.22677226,.090278342,-.19957486,-.14868018,-.33677819,-.31491396,-.92562562,0,.0010203582,2.3046041,5.9344325,28.601837,149.00557,324.57245,131.79176,14.838823,20.545517,0,0,3.7572794,3.2951655,1.9351714,3.7449925,8.5988312,75.32859,228.19376,166.62724,74.970978,14.451619,7.7674756,1.0836343,4.88201,3.4829791,2.5921156,4.4300189,8.7407179,51.064602,81.329163,95.929291,58.631561,10.958285,11.882644,2.0220265,-1.3709123,-.81125915,5.8120775,-1.1688648,3.4221985,-14.315778,-55.42794,16.698904,13.398626,-4.5708771,2.6480269,.4630571
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,18.762024,22.099163,26.754656,30.981695,32.984024,29.956696,26.761635,27.059307,28.827175,28.326996,24.024916,20.754971,19.078501,21.340679,26.64115,30.944918,33.493046,32.056919,28.325766,27.468983,27.935715,27.751362,23.823088,20.422205,.78764838,.94173235,.8431446,.89681768,.76013607,1.3262515,.80475181,.61528862,.69649053,.87360388,.57569516,.53832245,-.3354795,-.23891777,-.38245121,-.087496065,-.35623059,-.36123413,-.0058272257,-.4970713,-.29089642,-.42122546,-.32335794,-.52833587,.079549998,0,.96881592,4.3710189,27.805532,263.64032,411.59824,180.47021,.66417229,29.835552,0,0,1.8721235,.2890467,.63263899,1.6842902,5.8713365,102.85242,358.92517,211.76527,129.90204,20.342436,10.045593,1.7663786,2.9635868,.40696555,1.0812343,2.0641713,8.2220945,71.288963,95.938164,94.656181,111.00191,21.91613,15.668365,3.8033898,-1.149766,.107554,1.99698,-.24528058,1.8729713,-2.5976844,-93.505341,72.34082,-6.7577319,-4.7753215,6.1082821,2.2844098
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,18.873287,22.355072,26.798664,31.038582,32.974991,29.83654,26.629517,26.950266,28.650265,28.076065,23.903112,20.883471,19.179768,21.392179,26.707315,31.057268,33.583256,32.027031,28.18701,27.359947,27.732182,27.645447,23.811487,20.440443,.81425202,.93803751,.78323889,.92711765,.78908545,1.3148731,.82668602,.57813597,.68568546,.81335747,.58558178,.49608913,-.4013975,-.2827231,-.40296444,-.11081718,-.35126364,-.38031441,-.020438701,-.48695403,-.26542419,-.47755939,-.46349996,-.59382635,.46619624,0,1.0809555,2.8053379,18.291491,284.80515,360.2572,174.3719,2.5165265,34.305626,0,0,1.7008928,.84035575,.72514451,1.4354445,4.7785826,121.5383,351.28101,230.75813,145.44473,23.346607,8.0362873,2.013366,2.4575186,1.2773054,1.0283488,1.8021075,4.9189811,72.207703,93.182861,97.984703,110.32449,23.302975,11.935887,4.0889544,-.88729906,.32394201,1.1759993,.2026604,1.3461683,-10.938654,-81.624023,83.491386,-2.5652647,-3.6422918,6.6940651,2.6706834
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,17.003468,21.012655,25.425686,30.18614,32.555824,29.94627,26.437717,26.574728,28.152412,27.31296,22.719509,19.334097,17.231926,19.811424,25.201738,29.983025,33.094006,31.901882,27.966221,26.854832,27.330418,26.76646,22.428665,18.812788,.7980786,.90101749,.79877985,.98656219,.8939057,1.3029346,.83364666,.68670577,.77033275,.81228268,.58951932,.59288931,-.43661937,-.45063415,-.35893691,.034719497,-.27878919,-.26529986,.043694656,-.26782343,-.11986747,-.33979309,-.4005703,-.81356406,.132223,0,3.2725084,2.9109042,24.513548,221.44028,494.75653,153.7697,5.5906525,24.28084,0,0,5.0075436,3.4475441,2.1955147,2.4995463,7.3699479,85.943321,300.40161,218.52348,103.72792,17.031622,15.622571,2.9817643,7.678112,3.7444165,3.6905432,3.1475341,7.5891032,62.454525,103.9821,107.60031,68.581062,15.810802,27.408697,6.3585238,-1.8464556,-.79206407,3.6249101,-.69674546,3.0412648,-6.4214249,-85.443733,25.697411,10.480313,-3.0078869,-.37775254,.13807923
3_8_127_0,2001,Total,3,India,8,Rajasthan,127,Kota,16.770145,21.24225,25.83128,30.987942,33.956444,31.522526,28.517927,28.383963,29.432514,27.961458,23.024317,19.167231,17.036806,20.091093,25.651545,30.748568,34.413609,33.789288,29.360445,28.145662,28.307135,27.409018,22.774349,18.51162,.83851892,.99227804,.77626252,.93247002,.88526374,1.418119,.8397631,.52460051,.62847412,.61041808,.55775201,.51533693,-.11592572,-.30569771,-.28701052,.25170991,-.058276556,-.22716306,-.01141075,-.28504446,-.0020407375,-.14551947,-.25819677,-.44241843,1.1414261,.18521167,3.2707102,4.7498512,19.313463,210.26717,643.05389,151.7189,2.8854744,18.951876,.15366514,0,9.5695143,4.939476,2.5143459,4.7056756,6.2808967,72.42804,344.96475,255.2831,109.24418,14.977071,14.045806,3.7811229,15.691198,5.4513311,3.9436417,5.4511118,5.6158113,61.103577,135.04135,122.85706,70.190117,18.094261,24.903135,7.8957629,-2.4339588,-1.511098,1.2847031,-1.620816,1.6012081,-1.1893585,-93.823532,18.620342,11.45392,.36768958,-3.4559131,-.91368759
3_8_128_0,2001,Total,3,India,8,Rajasthan,128,Baran,16.470736,21.056517,25.800028,30.785727,33.954899,31.333492,28.412781,28.358431,29.178986,27.757645,22.867468,19.028074,16.689964,19.856976,25.509745,30.537374,34.216518,33.673626,29.182156,27.871059,27.968628,27.109634,22.507162,18.169495,.87545407,1.0650921,.85875463,.97114307,.88650477,1.473766,.97306365,.5210622,.63226157,.61813158,.57802892,.537624,-.018060975,-.26815516,-.28304967,.30408329,.011319063,-.24931096,-.063223802,-.26458827,.015146373,-.14262208,-.25429222,-.39611802,2.9881673,.43665558,3.7411816,4.6642976,22.204823,215.35307,602.40466,158.5755,5.9703665,16.698252,.77203804,0,10.481875,5.9239221,3.8087449,5.8120713,7.3077826,73.050209,358.13007,270.26233,127.41973,14.923915,16.358347,4.3684874,16.194416,6.6982284,4.7252145,5.6496568,6.2698331,60.87714,129.75146,105.98275,87.29113,15.372636,25.623976,8.4613914,-1.5094333,-1.430033,.77351099,-2.4972107,.20805471,.92666686,-82.233292,24.302811,4.8592987,-.03479762,-4.3475132,-.76357758
3_8_129_0,2001,Total,3,India,8,Rajasthan,129,Jhalawar,17.245811,21.549807,25.916853,30.603292,33.289639,30.405228,27.279819,27.297489,28.476973,27.251595,22.850109,19.521902,17.476875,20.249767,25.761353,30.546995,33.872002,32.743488,28.331739,27.206427,27.393963,26.874403,22.724575,18.798992,.85115546,1.0053077,.76955622,.95254898,.81786305,1.3961153,.85187852,.47022101,.60087967,.59899831,.59191209,.49140313,-.23478276,-.31849399,-.34217289,.13116598,-.11932175,-.30346274,-.051141378,-.35230765,-.073614664,-.29377139,-.44073001,-.52945,2.9333253,.01804314,3.3509896,2.5208645,14.809611,232.02742,486.96957,137.76205,3.0667744,21.499878,.47822681,0,9.6347618,4.1094155,2.8024166,3.6034892,5.305346,88.164238,315.20023,255.25391,127.76723,15.634151,16.666664,4.3630762,14.781919,5.285552,3.8977876,3.8609135,3.8874812,64.47998,100.89669,107.41983,85.476349,15.389668,26.71784,8.9715948,-2.4881012,-.72511786,.98698854,-1.0565408,.74454963,-6.737659,-78.982819,37.557209,10.329716,1.7984114,-1.9274422,.25396338
