id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_lit,pop_lit,dens_lit
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,2233,1001,448
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,209,222,1063
3_6_74_0,2001,Rural,3,India,6,Haryana,74,Karnal,1908,714,.37
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,2465,1285,521
3_6_74_0,2001,Urban,3,India,6,Haryana,74,Karnal,556,571,1026
3_6_75_0,2001,Rural,3,India,6,Haryana,75,Panipat,911,353,.39
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,1331,864,649
3_6_75_0,2001,Urban,3,India,6,Haryana,75,Panipat,420,511,1216
3_6_76_0,2001,Rural,3,India,6,Haryana,76,Sonipat,1668,412,.25
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,2109,859,408
3_6_76_0,2001,Urban,3,India,6,Haryana,76,Sonipat,440,447,1017
3_6_77_0,2001,Rural,3,India,6,Haryana,77,Jind,2552,791,.31
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,2739,1024,374
3_6_77_0,2001,Urban,3,India,6,Haryana,77,Jind,187,233,1249
3_6_78_0,2001,Rural,3,India,6,Haryana,78,Fatehabad,2381,827,.35
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,2565,1010,394
3_6_78_0,2001,Urban,3,India,6,Haryana,78,Fatehabad,184,183,995
3_6_79_0,2001,Rural,3,India,6,Haryana,79,Sirsa,4103,840,.2
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,4305,1102,256
3_6_79_0,2001,Urban,3,India,6,Haryana,79,Sirsa,202,262,1297
3_6_80_0,2001,Rural,3,India,6,Haryana,80,Hisar,3866,946,.24
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,4220,1403,332
3_6_80_0,2001,Urban,3,India,6,Haryana,80,Hisar,354,457,1290
3_6_81_0,2001,Rural,3,India,6,Haryana,81,Bhiwani,4424,1043,.24
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,4630,1284,277
3_6_81_0,2001,Urban,3,India,6,Haryana,81,Bhiwani,206,240,1166
3_6_82_0,2001,Rural,3,India,6,Haryana,82,Rohtak,1525,632,.41
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,1664,1000,601
3_6_82_0,2001,Urban,3,India,6,Haryana,82,Rohtak,139,368,2648
3_6_83_0,2001,Rural,3,India,6,Haryana,83,Jhajjar,1740,750,.43
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,1885,919,488
3_6_83_0,2001,Urban,3,India,6,Haryana,83,Jhajjar,145,169,1170
3_6_84_0,2001,Rural,3,India,6,Haryana,84,Mahendragarh,1837,953,.52
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,1930,1066,552
3_6_84_0,2001,Urban,3,India,6,Haryana,84,Mahendragarh,93,113,1217
3_6_85_0,2001,Rural,3,India,6,Haryana,85,Rewari,1342,568,.42
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,1516,762,503
3_6_85_0,2001,Urban,3,India,6,Haryana,85,Rewari,174,194,1114
3_6_86_0,2001,Rural,3,India,6,Haryana,86,Gurgaon,706,306,.43
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,1221,831,681
3_6_86_0,2001,Urban,3,India,6,Haryana,86,Gurgaon,515,525,1020
3_6_87_0,2001,Rural,3,India,6,Haryana,87,Mewat,1490,676,.45
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,1531,715,467
3_6_87_0,2001,Urban,3,India,6,Haryana,87,Mewat,40.90000000000001,38.8,948
3_6_88_0,2001,Rural,3,India,6,Haryana,88,Faridabad,372,128,.35
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,752,1292,1718
3_6_88_0,2001,Urban,3,India,6,Haryana,88,Faridabad,380,1164,3060
3_6_89_0,2001,Rural,3,India,6,Haryana,89,Palwal,1294,395,.31
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,1385,538,388
3_6_89_0,2001,Urban,3,India,6,Haryana,89,Palwal,91.5,143,1558
3_7_90_0,2001,Rural,3,India,7,NCT Of Delhi,90,North West,13.2,19.1,1.4
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,458,2403,5242
3_7_90_0,2001,Urban,3,India,7,NCT Of Delhi,90,North West,445,2384,5354
3_7_91_0,2001,Rural,3,India,7,NCT Of Delhi,91,North,0,0,
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,62.1,870,14009
3_7_91_0,2001,Urban,3,India,7,NCT Of Delhi,91,North,62.1,870,14009
3_7_92_0,2001,Rural,3,India,7,NCT Of Delhi,92,North East,0,0,.09
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,54.6,417,7644
3_7_92_0,2001,Urban,3,India,7,NCT Of Delhi,92,North East,54.6,417,7644
3_7_93_0,2001,Rural,3,India,7,NCT Of Delhi,93,East,0,0,
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,70.8,725,10237
3_7_93_0,2001,Urban,3,India,7,NCT Of Delhi,93,East,70.8,725,10237
3_7_94_0,2001,Rural,3,India,7,NCT Of Delhi,94,New Delhi,0,0,
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,36,1057,29350
3_7_94_0,2001,Urban,3,India,7,NCT Of Delhi,94,New Delhi,36,1057,29350
3_7_95_0,2001,Rural,3,India,7,NCT Of Delhi,95,Central,0,0,
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,19.6,734,37443
3_7_95_0,2001,Urban,3,India,7,NCT Of Delhi,95,Central,19.6,734,37443
3_7_96_0,2001,Rural,3,India,7,NCT Of Delhi,96,West,0,0,
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,133,2050,15384
3_7_96_0,2001,Urban,3,India,7,NCT Of Delhi,96,West,133,2050,15384
3_7_97_0,2001,Rural,3,India,7,NCT Of Delhi,97,South West,14.8,5.300000000000001,.36
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,415,1689,4070
3_7_97_0,2001,Urban,3,India,7,NCT Of Delhi,97,South West,400,1683,4208
3_7_98_0,2001,Rural,3,India,7,NCT Of Delhi,98,South,4.800000000000001,2.2,.47
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,276,2732,9901
3_7_98_0,2001,Urban,3,India,7,NCT Of Delhi,98,South,271,2729,10068
3_8_100_0,2001,Rural,3,India,8,Rajasthan,100,Hanumangarh,9837,945,.1
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,10089,1300,129
3_8_100_0,2001,Urban,3,India,8,Rajasthan,100,Hanumangarh,252,355,1408
3_8_101_0,2001,Rural,3,India,8,Rajasthan,101,Bikaner,30381,938,.03
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,30684,1731,56.40000000000001
3_8_101_0,2001,Urban,3,India,8,Rajasthan,101,Bikaner,303,793,2613
3_8_102_0,2001,Rural,3,India,8,Rajasthan,102,Churu,13367,1077,.08
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,13614,1543,113
3_8_102_0,2001,Urban,3,India,8,Rajasthan,102,Churu,247,466,1887
3_8_103_0,2001,Rural,3,India,8,Rajasthan,103,Jhunjhunun,5531,1479,.27
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,5834,1911,328
3_8_103_0,2001,Urban,3,India,8,Rajasthan,103,Jhunjhunun,303,432,1427
3_8_104_0,2001,Rural,3,India,8,Rajasthan,104,Alwar,7990,2182,.27
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,8261,2602,315
3_8_104_0,2001,Urban,3,India,8,Rajasthan,104,Alwar,271,420,1550
3_8_105_0,2001,Rural,3,India,8,Rajasthan,105,Bharatpur,4962,1559,.31
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,5104,1863,365
3_8_105_0,2001,Urban,3,India,8,Rajasthan,105,Bharatpur,142,304,2133
3_8_106_0,2001,Rural,3,India,8,Rajasthan,106,Dhaulpur,2945,833,.28
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,2989,956,320
3_8_106_0,2001,Urban,3,India,8,Rajasthan,106,Dhaulpur,43.6,123,2814
3_8_107_0,2001,Rural,3,India,8,Rajasthan,107,Karauli,4964,863,.17
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,5024,1007,200
3_8_107_0,2001,Urban,3,India,8,Rajasthan,107,Karauli,60.5,144,2381
3_8_108_0,2001,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,4964,833,.17
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,5045,998,198
3_8_108_0,2001,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,80.7,165,2048
3_8_109_0,2001,Rural,3,India,8,Rajasthan,109,Dausa,3418,824,.24
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,3514,939,267
3_8_109_0,2001,Urban,3,India,8,Rajasthan,109,Dausa,96.30000000000001,116,1200
3_8_110_0,2001,Rural,3,India,8,Rajasthan,110,Jaipur,10308,2623,.25
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,11275,5062,449
3_8_110_0,2001,Urban,3,India,8,Rajasthan,110,Jaipur,966,2439,2524
3_8_111_0,2001,Rural,3,India,8,Rajasthan,111,Sikar,7473,1801,.24
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,7757,2235,288
3_8_111_0,2001,Urban,3,India,8,Rajasthan,111,Sikar,284,434,1531
3_8_112_0,2001,Rural,3,India,8,Rajasthan,112,Nagaur,17224,2215,.13
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,17520,2635,150
3_8_112_0,2001,Urban,3,India,8,Rajasthan,112,Nagaur,296,420,1420
3_8_113_0,2001,Rural,3,India,8,Rajasthan,113,Jodhpur,22302,1580,.07
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,22696,2671,118
3_8_113_0,2001,Urban,3,India,8,Rajasthan,113,Jodhpur,395,1091,2764
3_8_114_0,2001,Rural,3,India,8,Rajasthan,114,Jaisalmer,38074,398,.01
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,38139,470,12.3
3_8_114_0,2001,Urban,3,India,8,Rajasthan,114,Jaisalmer,65.7,71.8,1092
3_8_115_0,2001,Rural,3,India,8,Rajasthan,115,Barmer,28441,1681,.06
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,28529,1836,64.40000000000001
3_8_115_0,2001,Urban,3,India,8,Rajasthan,115,Barmer,88.7,156,1753
3_8_116_0,2001,Rural,3,India,8,Rajasthan,116,Jalor,10608,1411,.13
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,10682,1511,141
3_8_116_0,2001,Urban,3,India,8,Rajasthan,116,Jalor,73.7,100,1357
3_8_117_0,2001,Rural,3,India,8,Rajasthan,117,Sirohi,4940,625,.13
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,5080,780,154
3_8_117_0,2001,Urban,3,India,8,Rajasthan,117,Sirohi,140,155,1110
3_8_118_0,2001,Rural,3,India,8,Rajasthan,118,Pali,12277,1526,.12
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,12457,1786,143
3_8_118_0,2001,Urban,3,India,8,Rajasthan,118,Pali,180,260,1441
3_8_119_0,2001,Rural,3,India,8,Rajasthan,119,Ajmer,8155,1351,.17
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,8539,2125,249
3_8_119_0,2001,Urban,3,India,8,Rajasthan,119,Ajmer,385,774,2012
3_8_120_0,2001,Rural,3,India,8,Rajasthan,120,Tonk,7021,1026,.15
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,7118,1190,167
3_8_120_0,2001,Urban,3,India,8,Rajasthan,120,Tonk,96.90000000000001,164,1695
3_8_121_0,2001,Rural,3,India,8,Rajasthan,121,Bundi,5696,755,.13
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,5832,935,160
3_8_121_0,2001,Urban,3,India,8,Rajasthan,121,Bundi,137,180,1320
3_8_122_0,2001,Rural,3,India,8,Rajasthan,122,Bhilwara,10226,1711,.17
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,10337,1986,192
3_8_122_0,2001,Urban,3,India,8,Rajasthan,122,Bhilwara,111,275,2485
3_8_123_0,2001,Rural,3,India,8,Rajasthan,123,Rajsamand,4344,839,.19
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,4525,996,220
3_8_123_0,2001,Urban,3,India,8,Rajasthan,123,Rajsamand,181,157,871
3_8_124_0,2001,Rural,3,India,8,Rajasthan,124,Dungarpur,3703,928,.25
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,3738,1000,267
3_8_124_0,2001,Urban,3,India,8,Rajasthan,124,Dungarpur,35.3,71.5,2026
3_8_125_0,2001,Rural,3,India,8,Rajasthan,125,Banswara,4386,1564,.36
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,4434,1699,383
3_8_125_0,2001,Urban,3,India,8,Rajasthan,125,Banswara,47.90000000000001,136,2830
3_8_126_0,2001,Rural,3,India,8,Rajasthan,126,Chittaurgarh,7557,1023,.14
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,7745,1255,162
3_8_126_0,2001,Urban,3,India,8,Rajasthan,126,Chittaurgarh,187,232,1238
3_8_127_0,2001,Rural,3,India,8,Rajasthan,127,Kota,4692,595,.13
3_8_127_0,2001,Total,3,India,8,Rajasthan,127,Kota,5100,1640,322
3_8_127_0,2001,Urban,3,India,8,Rajasthan,127,Kota,409,1044,2555
3_8_128_0,2001,Rural,3,India,8,Rajasthan,128,Baran,6759,597,.09
3_8_128_0,2001,Total,3,India,8,Rajasthan,128,Baran,6846,680,99.40000000000001
3_8_128_0,2001,Urban,3,India,8,Rajasthan,128,Baran,86.2,83,964
3_8_129_0,2001,Rural,3,India,8,Rajasthan,129,Jhalawar,6251,1198,.19
3_8_129_0,2001,Total,3,India,8,Rajasthan,129,Jhalawar,6348,1334,210
3_8_129_0,2001,Urban,3,India,8,Rajasthan,129,Jhalawar,97.30000000000001,135,1389
3_8_130_0,2001,Rural,3,India,8,Rajasthan,130,Udaipur,11449,1696,.15
3_8_130_0,2001,Total,3,India,8,Rajasthan,130,Udaipur,11684,2166,185
3_8_130_0,2001,Urban,3,India,8,Rajasthan,130,Udaipur,234,470,2004
3_8_131_0,2001,Rural,3,India,8,Rajasthan,131,Pratapgarh,4456,672,.15
3_8_131_0,2001,Total,3,India,8,Rajasthan,131,Pratapgarh,4475,710,159
3_8_131_0,2001,Urban,3,India,8,Rajasthan,131,Pratapgarh,19.4,38.8,2003
3_8_99_0,2001,Rural,3,India,8,Rajasthan,99,Ganganagar,10006,1437,.14
3_8_99_0,2001,Total,3,India,8,Rajasthan,99,Ganganagar,10444,1933,185
3_8_99_0,2001,Urban,3,India,8,Rajasthan,99,Ganganagar,438,496,1133
3_9_132_0,2001,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,3503,1731,.49
3_9_132_0,2001,Total,3,India,9,Uttar Pradesh,132,Saharanpur,3619,2213,612
3_9_132_0,2001,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,116,482,4158
3_9_133_0,2001,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,3897,2865,.74
3_9_133_0,2001,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,4056,3361,829
3_9_133_0,2001,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,159,496,3118
3_9_134_0,2001,Rural,3,India,9,Uttar Pradesh,134,Bijnor,4521,3061,.6800000000000001
3_9_134_0,2001,Total,3,India,9,Uttar Pradesh,134,Bijnor,4593,3321,723
3_9_134_0,2001,Urban,3,India,9,Uttar Pradesh,134,Bijnor,71.3,260,3645
3_9_135_0,2001,Rural,3,India,9,Uttar Pradesh,135,Moradabad,3484,2629,.75
3_9_135_0,2001,Total,3,India,9,Uttar Pradesh,135,Moradabad,3679,3360,913
3_9_135_0,2001,Urban,3,India,9,Uttar Pradesh,135,Moradabad,195,731,3749
3_9_136_0,2001,Rural,3,India,9,Uttar Pradesh,136,Rampur,2352,1464,.62
3_9_136_0,2001,Total,3,India,9,Uttar Pradesh,136,Rampur,2418,1734,717
3_9_136_0,2001,Urban,3,India,9,Uttar Pradesh,136,Rampur,65.90000000000001,269,4083
3_9_137_0,2001,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,2137,1432,.67
3_9_137_0,2001,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,2176,1560,717
3_9_137_0,2001,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,39.1,128,3276
3_9_138_0,2001,Rural,3,India,9,Uttar Pradesh,138,Meerut,2237,1821,.8100000000000001
3_9_138_0,2001,Total,3,India,9,Uttar Pradesh,138,Meerut,2543,3281,1290
3_9_138_0,2001,Urban,3,India,9,Uttar Pradesh,138,Meerut,306,1460,4774
3_9_139_0,2001,Rural,3,India,9,Uttar Pradesh,139,Baghpat,1244,1047,.84
3_9_139_0,2001,Total,3,India,9,Uttar Pradesh,139,Baghpat,1297,1218,939
3_9_139_0,2001,Urban,3,India,9,Uttar Pradesh,139,Baghpat,53.1,171,3223
3_9_140_0,2001,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,1508,550,.36
3_9_140_0,2001,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,1993,1718,862
3_9_140_0,2001,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,485,1168,2410
3_9_141_0,2001,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,846,424,.5
3_9_141_0,2001,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,1217,806,663
3_9_141_0,2001,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,371,382,1032
3_9_142_0,2001,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,3540,2385,.67
3_9_142_0,2001,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,3686,2742,744
3_9_142_0,2001,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,145,357,2457
3_9_143_0,2001,Rural,3,India,9,Uttar Pradesh,143,Aligarh,3491,2053,.59
3_9_143_0,2001,Total,3,India,9,Uttar Pradesh,143,Aligarh,3655,2739,749
3_9_143_0,2001,Urban,3,India,9,Uttar Pradesh,143,Aligarh,164,686,4190
3_9_144_0,2001,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,1706,1214,.71
3_9_144_0,2001,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,1756,1358,773
3_9_144_0,2001,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,49.40000000000001,144,2918
3_9_145_0,2001,Rural,3,India,9,Uttar Pradesh,145,Mathura,3053,1708,.5600000000000001
3_9_145_0,2001,Total,3,India,9,Uttar Pradesh,145,Mathura,3351,2295,685
3_9_145_0,2001,Urban,3,India,9,Uttar Pradesh,145,Mathura,299,588,1967
3_9_146_0,2001,Rural,3,India,9,Uttar Pradesh,146,Agra,3691,1933,.52
3_9_146_0,2001,Total,3,India,9,Uttar Pradesh,146,Agra,3990,3230,809
3_9_146_0,2001,Urban,3,India,9,Uttar Pradesh,146,Agra,299,1296,4336
3_9_147_0,2001,Rural,3,India,9,Uttar Pradesh,147,Firozabad,2291,1876,.8200000000000001
3_9_147_0,2001,Total,3,India,9,Uttar Pradesh,147,Firozabad,2417,2360,976
3_9_147_0,2001,Urban,3,India,9,Uttar Pradesh,147,Firozabad,126,484,3837
3_9_148_0,2001,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,2651,1455,.55
3_9_148_0,2001,Total,3,India,9,Uttar Pradesh,148,Mainpuri,2691,1528,568
3_9_148_0,2001,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,39.6,73.40000000000001,1853
3_9_149_0,2001,Rural,3,India,9,Uttar Pradesh,149,Budaun,5141,3049,.59
3_9_149_0,2001,Total,3,India,9,Uttar Pradesh,149,Budaun,5194,3193,615
3_9_149_0,2001,Urban,3,India,9,Uttar Pradesh,149,Budaun,52.90000000000001,144,2725
3_9_150_0,2001,Rural,3,India,9,Uttar Pradesh,150,Bareilly,3952,2772,.7000000000000001
3_9_150_0,2001,Total,3,India,9,Uttar Pradesh,150,Bareilly,4133,3599,871
3_9_150_0,2001,Urban,3,India,9,Uttar Pradesh,150,Bareilly,181,827,4568
3_9_151_0,2001,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,3726,1392,.37
3_9_151_0,2001,Total,3,India,9,Uttar Pradesh,151,Pilibhit,3756,1471,392
3_9_151_0,2001,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,30.1,79.10000000000001,2627
3_9_152_0,2001,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,4249,2036,.48
3_9_152_0,2001,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,4336,2295,529
3_9_152_0,2001,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,86.40000000000001,259,2999
3_9_153_0,2001,Rural,3,India,9,Uttar Pradesh,153,Kheri,7573,2601,.34
3_9_153_0,2001,Total,3,India,9,Uttar Pradesh,153,Kheri,7626,2762,362
3_9_153_0,2001,Urban,3,India,9,Uttar Pradesh,153,Kheri,53,161,3037
3_9_154_0,2001,Rural,3,India,9,Uttar Pradesh,154,Sitapur,5710,3235,.5700000000000001
3_9_154_0,2001,Total,3,India,9,Uttar Pradesh,154,Sitapur,5759,3368,585
3_9_154_0,2001,Urban,3,India,9,Uttar Pradesh,154,Sitapur,48.6,132,2724
3_9_155_0,2001,Rural,3,India,9,Uttar Pradesh,155,Hardoi,5871,3151,.54
3_9_155_0,2001,Total,3,India,9,Uttar Pradesh,155,Hardoi,5951,3348,563
3_9_155_0,2001,Urban,3,India,9,Uttar Pradesh,155,Hardoi,80.7,197,2441
3_9_156_0,2001,Rural,3,India,9,Uttar Pradesh,156,Unnao,4456,2610,.59
3_9_156_0,2001,Total,3,India,9,Uttar Pradesh,156,Unnao,4558,2942,645
3_9_156_0,2001,Urban,3,India,9,Uttar Pradesh,156,Unnao,103,332,3234
3_9_157_0,2001,Rural,3,India,9,Uttar Pradesh,157,Lucknow,2112,1080,.51
3_9_157_0,2001,Total,3,India,9,Uttar Pradesh,157,Lucknow,2515,3573,1421
3_9_157_0,2001,Urban,3,India,9,Uttar Pradesh,157,Lucknow,402,2493,6198
3_9_158_0,2001,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,4485,2995,.67
3_9_158_0,2001,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,4584,3233,705
3_9_158_0,2001,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,99.10000000000001,238,2401
3_9_159_0,2001,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,2138,1246,.58
3_9_159_0,2001,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,2197,1474,671
3_9_159_0,2001,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,58.6,228,3892
3_9_160_0,2001,Rural,3,India,9,Uttar Pradesh,160,Kannauj,2080,1372,.66
3_9_160_0,2001,Total,3,India,9,Uttar Pradesh,160,Kannauj,2097,1409,672
3_9_160_0,2001,Urban,3,India,9,Uttar Pradesh,160,Kannauj,16.8,37.3,2224
3_9_161_0,2001,Rural,3,India,9,Uttar Pradesh,161,Etawah,2293,1479,.64
3_9_161_0,2001,Total,3,India,9,Uttar Pradesh,161,Etawah,2338,1599,684
3_9_161_0,2001,Urban,3,India,9,Uttar Pradesh,161,Etawah,45.1,121,2678
3_9_162_0,2001,Rural,3,India,9,Uttar Pradesh,162,Auraiya,1836,1208,.66
3_9_162_0,2001,Total,3,India,9,Uttar Pradesh,162,Auraiya,1981,1419,716
3_9_162_0,2001,Urban,3,India,9,Uttar Pradesh,162,Auraiya,146,211,1451
3_9_163_0,2001,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,3191,1513,.47
3_9_163_0,2001,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,3203,1526,477
3_9_163_0,2001,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,11.6,13,1119
3_9_164_0,2001,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,2699,1545,.5700000000000001
3_9_164_0,2001,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,2984,3770,1263
3_9_164_0,2001,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,285,2225,7798
3_9_165_0,2001,Rural,3,India,9,Uttar Pradesh,165,Jalaun,4535,1253,.28
3_9_165_0,2001,Total,3,India,9,Uttar Pradesh,165,Jalaun,4605,1450,315
3_9_165_0,2001,Urban,3,India,9,Uttar Pradesh,165,Jalaun,70.7,197,2787
3_9_166_0,2001,Rural,3,India,9,Uttar Pradesh,166,Jhansi,4790,1225,.26
3_9_166_0,2001,Total,3,India,9,Uttar Pradesh,166,Jhansi,4953,1687,341
3_9_166_0,2001,Urban,3,India,9,Uttar Pradesh,166,Jhansi,163,462,2833
3_9_167_0,2001,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,4904,881,.18
3_9_167_0,2001,Total,3,India,9,Uttar Pradesh,167,Lalitpur,4930,958,194
3_9_167_0,2001,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,25.7,76.2,2967
3_9_168_0,2001,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,4000,1062,.27
3_9_168_0,2001,Total,3,India,9,Uttar Pradesh,168,Hamirpur,4025,1102,274
3_9_168_0,2001,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,24.3,40.1,1650
3_9_169_0,2001,Rural,3,India,9,Uttar Pradesh,169,Mahoba,3060,715,.23
3_9_169_0,2001,Total,3,India,9,Uttar Pradesh,169,Mahoba,3079,771,251
3_9_169_0,2001,Urban,3,India,9,Uttar Pradesh,169,Mahoba,18.9,56.3,2983
3_9_170_0,2001,Rural,3,India,9,Uttar Pradesh,170,Banda,4271,1325,.31
3_9_170_0,2001,Total,3,India,9,Uttar Pradesh,170,Banda,4308,1447,336
3_9_170_0,2001,Urban,3,India,9,Uttar Pradesh,170,Banda,37.1,122,3287
3_9_171_0,2001,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,3212,774,.24
3_9_171_0,2001,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,3230,803,249
3_9_171_0,2001,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,18.6,28.5,1533
3_9_172_0,2001,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,4184,2395,.5700000000000001
3_9_172_0,2001,Total,3,India,9,Uttar Pradesh,172,Fatehpur,4211,2537,602
3_9_172_0,2001,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,27,142,5278
3_9_173_0,2001,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,3691,2810,.76
3_9_173_0,2001,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,3730,2914,781
3_9_173_0,2001,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,38.5,103,2681
3_9_174_0,2001,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,1791,1356,.76
3_9_174_0,2001,Total,3,India,9,Uttar Pradesh,174,Kaushambi,1796,1358,756
3_9_174_0,2001,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,4.4,2.2,486
