id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_snt2_t
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,75.60000000000001,14.4
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,85.40000000000001,47.8
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,50,3.6
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,57.1,10.3
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,77.30000000000001,29.4
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,50,3.6
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,57.1,10.3
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,77.30000000000001,29.4
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,70.90000000000001,13.1
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,73.60000000000001,23.2
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,82,54
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,70.90000000000001,13.1
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,73.60000000000001,23.2
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,82,54
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,75.90000000000001,14.5
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,77.7,25
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,84.40000000000001,64.60000000000001
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,75.90000000000001,14.5
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,77.7,25
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,84.40000000000001,64.60000000000001
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,81.80000000000001,13.4
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,82.80000000000001,16.8
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,94,55.40000000000001
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,77.7,20.6
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,78.60000000000001,21.7
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,92.30000000000001,40.1
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,79.30000000000001,46.90000000000001
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,79.30000000000001,46.90000000000001
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,79,17.7
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,80.30000000000001,20.7
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,91.90000000000001,47.7
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,87.80000000000001,22.2
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,88.40000000000001,26
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,95.80000000000001,68.7
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,82.7,30
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,83.10000000000001,32.2
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,88.60000000000001,59.6
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,81.60000000000001,21.9
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,81.90000000000001,23.5
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,85.30000000000001,39.1
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,79.40000000000001,29.1
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,80.80000000000001,33.3
3_2_30_0,2001,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,96.40000000000001,80.90000000000001
3_2_31_0,2001,Rural,3,India,2,Himachal Pradesh,31,Solan,74.8,24.8
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,78.40000000000001,33.3
3_2_31_0,2001,Urban,3,India,2,Himachal Pradesh,31,Solan,91.5,64.60000000000001
3_2_32_0,2001,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,70.8,18.9
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,73.3,26.7
3_2_32_0,2001,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,92,83.60000000000001
3_2_33_0,2001,Rural,3,India,2,Himachal Pradesh,33,Shimla,79,14.9
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,83,29.7
3_2_33_0,2001,Urban,3,India,2,Himachal Pradesh,33,Shimla,92.90000000000001,65.8
3_2_34_0,2001,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,75.7,28.1
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,75.7,28.1
3_2_34_0,2001,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,
3_30_585_0,2001,Rural,3,India,30,Goa,585,North Goa,50.2,39.6
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,61.6,48.1
3_30_585_0,2001,Urban,3,India,30,Goa,585,North Goa,75.3,58.3
3_30_586_0,2001,Rural,3,India,30,Goa,586,South Goa,60.2,40
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,71.3,49.3
3_30_586_0,2001,Urban,3,India,30,Goa,586,South Goa,80.40000000000001,56.90000000000001
3_31_587_0,2001,Rural,3,India,31,Lakshadweep,587,Lakshadweep,4.600000000000001,91.60000000000001
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,4.4,82.90000000000001
3_31_587_0,2001,Urban,3,India,31,Lakshadweep,587,Lakshadweep,4.2,70.90000000000001
3_32_588_0,2001,Rural,3,India,32,Kerala,588,Kasaragod,8,58.3
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,11.7,62.3
3_32_588_0,2001,Urban,3,India,32,Kerala,588,Kasaragod,27,79.40000000000001
3_32_589_0,2001,Rural,3,India,32,Kerala,589,Kannur,3.5,78.10000000000001
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,6,83.60000000000001
3_32_589_0,2001,Urban,3,India,32,Kerala,589,Kannur,8.700000000000001,89.5
3_32_590_0,2001,Rural,3,India,32,Kerala,590,Wayanad,14.5,81.30000000000001
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,15.2,81.30000000000001
3_32_590_0,2001,Urban,3,India,32,Kerala,590,Wayanad,31.7,79.30000000000001
3_32_591_0,2001,Rural,3,India,32,Kerala,591,Kozhikode,4.800000000000001,86.10000000000001
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,11.2,87.2
3_32_591_0,2001,Urban,3,India,32,Kerala,591,Kozhikode,23.1,89.30000000000001
3_32_592_0,2001,Rural,3,India,32,Kerala,592,Malappuram,7,82.30000000000001
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,8.800000000000001,82.80000000000001
3_32_592_0,2001,Urban,3,India,32,Kerala,592,Malappuram,25,87.90000000000001
3_32_593_0,2001,Rural,3,India,32,Kerala,593,Palakkad,22.6,62
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,27,64.2
3_32_593_0,2001,Urban,3,India,32,Kerala,593,Palakkad,54.90000000000001,77.7
3_32_594_0,2001,Rural,3,India,32,Kerala,594,Thrissur,21.6,83.7
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,23.7,85.10000000000001
3_32_594_0,2001,Urban,3,India,32,Kerala,594,Thrissur,29.2,88.7
3_32_595_0,2001,Rural,3,India,32,Kerala,595,Ernakulam,23.3,84.7
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,43.3,86.7
3_32_595_0,2001,Urban,3,India,32,Kerala,595,Ernakulam,66.3,88.90000000000001
3_32_596_0,2001,Rural,3,India,32,Kerala,596,Idukki,22.4,68.5
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,23.2,69.2
3_32_596_0,2001,Urban,3,India,32,Kerala,596,Idukki,39.1,82.5
3_32_597_0,2001,Rural,3,India,32,Kerala,597,Kottayam,11.5,75.8
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,15.5,77.30000000000001
3_32_597_0,2001,Urban,3,India,32,Kerala,597,Kottayam,38,85.7
3_32_598_0,2001,Rural,3,India,32,Kerala,598,Alappuzha,25.4,68.2
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,31.1,71.10000000000001
3_32_598_0,2001,Urban,3,India,32,Kerala,598,Alappuzha,45.8,78.5
3_32_599_0,2001,Rural,3,India,32,Kerala,599,Pathanamthitta,11.1,70.7
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,12.9,71.90000000000001
3_32_599_0,2001,Urban,3,India,32,Kerala,599,Pathanamthitta,29.6,83.90000000000001
3_32_600_0,2001,Rural,3,India,32,Kerala,600,Kollam,9.600000000000001,71.3
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,12.7,73.7
3_32_600_0,2001,Urban,3,India,32,Kerala,600,Kollam,27.7,85.10000000000001
3_32_601_0,2001,Rural,3,India,32,Kerala,601,Thiruvananthapuram,10.3,69.60000000000001
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,25,73.60000000000001
3_32_601_0,2001,Urban,3,India,32,Kerala,601,Thiruvananthapuram,55.90000000000001,82.10000000000001
3_33_602_0,2001,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,82.80000000000001,14.5
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,64.3,43.5
3_33_602_0,2001,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,48.5,68.40000000000001
3_33_603_0,2001,Rural,3,India,33,Tamil Nadu,603,Chennai,,
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,82.30000000000001,78.2
3_33_603_0,2001,Urban,3,India,33,Tamil Nadu,603,Chennai,82.30000000000001,78.2
3_33_604_0,2001,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,80.40000000000001,11.6
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,75,39.2
3_33_604_0,2001,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,70.2,64.10000000000001
3_33_605_0,2001,Rural,3,India,33,Tamil Nadu,605,Vellore,76.3,10.8
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,77.30000000000001,27
3_33_605_0,2001,Urban,3,India,33,Tamil Nadu,605,Vellore,79.2,58.1
3_33_606_0,2001,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,79.30000000000001,7.300000000000001
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,79.60000000000001,13.7
3_33_606_0,2001,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,81,46.3
3_33_607_0,2001,Rural,3,India,33,Tamil Nadu,607,Viluppuram,78.60000000000001,6.800000000000001
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,78.80000000000001,11.9
3_33_607_0,2001,Urban,3,India,33,Tamil Nadu,607,Viluppuram,79.5,45.2
3_33_608_0,2001,Rural,3,India,33,Tamil Nadu,608,Salem,67.40000000000001,8.300000000000001
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,72.60000000000001,23.1
3_33_608_0,2001,Urban,3,India,33,Tamil Nadu,608,Salem,79.2,41.8
3_33_609_0,2001,Rural,3,India,33,Tamil Nadu,609,Namakkal,69.60000000000001,13.2
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,73,22
3_33_609_0,2001,Urban,3,India,33,Tamil Nadu,609,Namakkal,79.60000000000001,38.6
3_33_610_0,2001,Rural,3,India,33,Tamil Nadu,610,Erode,73.7,16.6
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,77.30000000000001,28.7
3_33_610_0,2001,Urban,3,India,33,Tamil Nadu,610,Erode,81.90000000000001,44.1
3_33_611_0,2001,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,66.7,28.8
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,68.8,38.6
3_33_611_0,2001,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,70.5,46.1
3_33_612_0,2001,Rural,3,India,33,Tamil Nadu,612,Dindigul,77,13.7
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,79.5,24.7
3_33_612_0,2001,Urban,3,India,33,Tamil Nadu,612,Dindigul,83.2,42.2
3_33_613_0,2001,Rural,3,India,33,Tamil Nadu,613,Karur,81.90000000000001,9.700000000000001
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,84.2,20.2
3_33_613_0,2001,Urban,3,India,33,Tamil Nadu,613,Karur,89.30000000000001,42.5
3_33_614_0,2001,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,85.60000000000001,11.5
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,87.30000000000001,31.8
3_33_614_0,2001,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,89.40000000000001,57.5
3_33_615_0,2001,Rural,3,India,33,Tamil Nadu,615,Perambalur,78.30000000000001,6
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,78.7,9.4
3_33_615_0,2001,Urban,3,India,33,Tamil Nadu,615,Perambalur,80.5,28.7
3_33_616_0,2001,Rural,3,India,33,Tamil Nadu,616,Ariyalur,81,5.800000000000001
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,81.2,8.700000000000001
3_33_616_0,2001,Urban,3,India,33,Tamil Nadu,616,Ariyalur,82.90000000000001,34.7
3_33_617_0,2001,Rural,3,India,33,Tamil Nadu,617,Cuddalore,85.60000000000001,10
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,86,22.9
3_33_617_0,2001,Urban,3,India,33,Tamil Nadu,617,Cuddalore,86.90000000000001,52.2
3_33_618_0,2001,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,83.80000000000001,15.6
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,83.10000000000001,22.7
3_33_618_0,2001,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,79.90000000000001,51.6
3_33_619_0,2001,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,88.2,16.1
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,88.10000000000001,22.9
3_33_619_0,2001,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,88,54.3
3_33_620_0,2001,Rural,3,India,33,Tamil Nadu,620,Thanjavur,89.90000000000001,15
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,89.2,28.9
3_33_620_0,2001,Urban,3,India,33,Tamil Nadu,620,Thanjavur,87.7,59.3
3_33_621_0,2001,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,67.5,8.6
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,70.10000000000001,16.3
3_33_621_0,2001,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,83.5,55.2
3_33_622_0,2001,Rural,3,India,33,Tamil Nadu,622,Sivaganga,72.10000000000001,8
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,73.40000000000001,17
3_33_622_0,2001,Urban,3,India,33,Tamil Nadu,622,Sivaganga,77.40000000000001,52
3_33_623_0,2001,Rural,3,India,33,Tamil Nadu,623,Madurai,81.7,8.9
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,82.5,25.7
3_33_623_0,2001,Urban,3,India,33,Tamil Nadu,623,Madurai,84,49.5
3_33_624_0,2001,Rural,3,India,33,Tamil Nadu,624,Theni,88.90000000000001,10.6
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,88.30000000000001,23.1
3_33_624_0,2001,Urban,3,India,33,Tamil Nadu,624,Theni,87.7,34.8
3_33_625_0,2001,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,84.2,8.5
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,83.10000000000001,18.6
3_33_625_0,2001,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,81.60000000000001,31.5
3_33_626_0,2001,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,60.5,9.300000000000001
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,62.6,18.9
3_33_626_0,2001,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,71.10000000000001,41.2
3_33_627_0,2001,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,78.10000000000001,13.9
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,79.80000000000001,29.1
3_33_627_0,2001,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,82.2,49.6
3_33_628_0,2001,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,81.5,13
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,82.60000000000001,27.1
3_33_628_0,2001,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,83.80000000000001,44.1
3_33_629_0,2001,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,45.8,53.8
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,48.1,58
3_33_629_0,2001,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,49.40000000000001,60.40000000000001
3_33_630_0,2001,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,66.3,8.800000000000001
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,67.40000000000001,15.2
3_33_630_0,2001,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,73.40000000000001,51.5
3_33_631_0,2001,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,66.3,8.800000000000001
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,67.40000000000001,15.2
3_33_631_0,2001,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,73.40000000000001,51.5
3_33_632_0,2001,Rural,3,India,33,Tamil Nadu,632,Coimbatore,80.60000000000001,13.7
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,86.10000000000001,42.3
3_33_632_0,2001,Urban,3,India,33,Tamil Nadu,632,Coimbatore,89.2,59.1
3_33_633_0,2001,Rural,3,India,33,Tamil Nadu,633,Tiruppur,77.2,15.2
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,81.7,35.5
3_33_633_0,2001,Urban,3,India,33,Tamil Nadu,633,Tiruppur,85.5,51.6
3_34_634_0,2001,Rural,3,India,34,Puducherry,634,Yanam,,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,91.60000000000001,53.8
3_34_634_0,2001,Urban,3,India,34,Puducherry,634,Yanam,91.60000000000001,53.8
3_34_635_0,2001,Rural,3,India,34,Puducherry,635,Puducherry,90.90000000000001,16.3
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,94.80000000000001,47.2
3_34_635_0,2001,Urban,3,India,34,Puducherry,635,Puducherry,96.7,61.6
3_34_636_0,2001,Rural,3,India,34,Puducherry,636,Mahe,,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,13,88.30000000000001
3_34_636_0,2001,Urban,3,India,34,Puducherry,636,Mahe,13,88.30000000000001
3_34_637_0,2001,Rural,3,India,34,Puducherry,637,Karaikal,95.80000000000001,31.3
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,93.80000000000001,41.2
3_34_637_0,2001,Urban,3,India,34,Puducherry,637,Karaikal,91.2,54.6
3_35_638_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,39.40000000000001,26.5
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,39.40000000000001,26.5
3_35_638_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,
3_35_639_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,60.6,31.5
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,73,43.6
3_35_639_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,95.40000000000001,65.40000000000001
3_35_640_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,60.6,31.5
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,73,43.6
3_35_640_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,95.40000000000001,65.40000000000001
3_3_35_0,2001,Rural,3,India,3,Punjab,35,Gurdaspur,95,12.1
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,95.40000000000001,24
3_3_35_0,2001,Urban,3,India,3,Punjab,35,Gurdaspur,96.40000000000001,58.6
3_3_36_0,2001,Rural,3,India,3,Punjab,36,Kapurthala,98,27.5
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,98.30000000000001,38.8
3_3_36_0,2001,Urban,3,India,3,Punjab,36,Kapurthala,98.90000000000001,61
3_3_37_0,2001,Rural,3,India,3,Punjab,37,Jalandhar,96.2,41.2
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,97,52
3_3_37_0,2001,Urban,3,India,3,Punjab,37,Jalandhar,98.30000000000001,69.2
3_3_38_0,2001,Rural,3,India,3,Punjab,38,Hoshiarpur,93.30000000000001,16
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,94,27.3
3_3_38_0,2001,Urban,3,India,3,Punjab,38,Hoshiarpur,96.60000000000001,64.8
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,94.40000000000001,28.6
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,94.90000000000001,33.3
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,97.7,62.2
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,94,33.8
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,95.10000000000001,46.2
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,97.10000000000001,70.3
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,97.80000000000001,51.90000000000001
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,97.90000000000001,64.7
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,98.10000000000001,74.40000000000001
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,95.5,50.8
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,96,54.6
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,97.60000000000001,69.2
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,90.7,31.3
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,92.30000000000001,39
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,96.90000000000001,61.1
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,87.30000000000001,50.3
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,89.5,54.7
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,96,67.8
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,90.60000000000001,44.40000000000001
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,92.7,53.7
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,96.5,70.40000000000001
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,94.10000000000001,64.90000000000001
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,95,65.2
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,96.80000000000001,65.90000000000001
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,88.40000000000001,39.7
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,90.2,45.3
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,97.10000000000001,66.3
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,91.80000000000001,28
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,93.5,43.6
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,96.40000000000001,70.60000000000001
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,98.30000000000001,16.2
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,98.40000000000001,33.5
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,98.60000000000001,59.5
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,98.30000000000001,16.2
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,98.40000000000001,33.5
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,98.60000000000001,59.5
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,83,22.7
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,87.90000000000001,37.9
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,96.60000000000001,64.60000000000001
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,87.40000000000001,25.4
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,90.7,40.7
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,96.5,67.60000000000001
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,95.2,43.2
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,96.10000000000001,49.8
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,98,65.40000000000001
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,95.2,43.2
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,96.10000000000001,49.8
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,98,65.40000000000001
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,97,54
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,96.80000000000001,69.90000000000001
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,96.7,71.8
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,59.8,21.2
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,62.8,25.8
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,93.90000000000001,75.10000000000001
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,66.10000000000001,16
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,68.7,23.7
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,84.2,69.3
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,69,18.3
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,69.3,18.8
