id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_7_t,emp_7_t,wkp_7_f,emp_7_f,wkp_7_m,emp_7_m
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,85.40000000000001,38.2,85.60000000000001,18.1,85.30000000000001,57.2
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,81.7,56.6,81.90000000000001,51.6,81.5,61.7
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,82.7,51.3,82.80000000000001,41.90000000000001,82.7,60.40000000000001
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,85.60000000000001,37.6,85.5,16.5,85.60000000000001,57.1
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,80.7,63.7,81,61.90000000000001,80.30000000000001,65.60000000000001
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,81,61.6,81.30000000000001,58.6,80.7,64.7
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,84.7,37.9,84.60000000000001,19,84.80000000000001,55.5
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,82.30000000000001,65.60000000000001,82.7,64.2,81.90000000000001,67
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,83.10000000000001,60.90000000000001,83.40000000000001,56.8,82.7,65.2
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,86.60000000000001,40.7,86.80000000000001,23.6,86.30000000000001,57.40000000000001
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,83.2,58.40000000000001,83.5,55.1,82.90000000000001,61.7
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,84.40000000000001,49,84.5,39.5,84.30000000000001,58.40000000000001
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,86.30000000000001,34.4,86.2,13.8,86.40000000000001,53.5
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,81.90000000000001,56.1,82.2,50.7,81.60000000000001,61.40000000000001
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,82.90000000000001,50.6,83,40.3,82.80000000000001,60.6
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,85.10000000000001,38.40000000000001,85,16.3,85.30000000000001,58.90000000000001
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,83.90000000000001,59.40000000000001,84.30000000000001,51.90000000000001,83.60000000000001,67.10000000000001
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,84.10000000000001,56.90000000000001,84.40000000000001,48.1,83.80000000000001,65.90000000000001
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,85.40000000000001,38,85.60000000000001,17.7,85.10000000000001,57.6
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,83.2,62.40000000000001,83.40000000000001,59.1,83,65.7
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,83.5,60,83.7,55.2,83.30000000000001,64.90000000000001
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,85.40000000000001,45.1,85.80000000000001,30.4,85,59.90000000000001
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,83.40000000000001,66.10000000000001,83.7,63.1,83.10000000000001,69.2
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,83.60000000000001,64.7,83.80000000000001,61,83.30000000000001,68.40000000000001
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,87.5,37.4,87.2,20.7,87.80000000000001,53.5
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,81.7,67.3,81.7,63.2,81.60000000000001,71.40000000000001
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,82.2,64,82.2,58.3,82.2,69.7
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,87.40000000000001,36.1,87.5,15.5,87.30000000000001,55.90000000000001
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,81.40000000000001,67.10000000000001,81.40000000000001,63.1,81.30000000000001,71.3
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,81.90000000000001,64.40000000000001,81.90000000000001,58.90000000000001,81.80000000000001,70
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,87.30000000000001,37.5,87.10000000000001,15.5,87.5,57.8
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,81.10000000000001,67,81.10000000000001,62.90000000000001,81,71.2
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,81.5,64.8,81.5,59.5,81.5,70.3
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,87.2,38.8,86.80000000000001,15.6,87.60000000000001,59.7
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,81.10000000000001,67,81.10000000000001,62.90000000000001,81,71.2
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,81.5,64.8,81.5,59.5,81.5,70.3
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,87.2,38.8,86.80000000000001,15.6,87.60000000000001,59.7
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,79.60000000000001,54.40000000000001,79.10000000000001,45,80,62.7
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,79.90000000000001,51.3,79.5,39.6,80.30000000000001,61.6
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,81.80000000000001,35.1,81.80000000000001,11.9,81.90000000000001,55.5
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,80.7,49.5,80.40000000000001,35.3,80.90000000000001,61.1
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,81.30000000000001,45.6,81.10000000000001,29.3,81.40000000000001,59
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,83.40000000000001,31.9,83.5,8.5,83.30000000000001,51.7
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,81.80000000000001,49,81.7,34.1,81.80000000000001,61.2
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,82.2,44.8,82.10000000000001,27.9,82.2,58.8
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,83.40000000000001,31.5,83.60000000000001,8.4,83.30000000000001,51
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,81.80000000000001,46.8,81.40000000000001,29.8,82.10000000000001,60.90000000000001
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,84.40000000000001,38.5,84.30000000000001,17.4,84.40000000000001,56.40000000000001
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,86.10000000000001,33.3,86.2,9.800000000000001,86,53.6
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,81,63.90000000000001,80.60000000000001,58.2,81.40000000000001,68.8
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,81.60000000000001,58.5,81.2,49.5,81.90000000000001,66.2
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,84,36.5,83.90000000000001,14.9,84.2,55.3
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,79.80000000000001,61,79.10000000000001,54.40000000000001,80.30000000000001,66.60000000000001
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,80.40000000000001,56.2,79.80000000000001,46.7,80.90000000000001,64.3
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,83.80000000000001,33.4,83.5,10.6,84,53.2
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,80.5,61.40000000000001,80.2,56.3,80.90000000000001,65.90000000000001
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,80.90000000000001,58.2,80.60000000000001,51.2,81.2,64.3
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,82.7,43.5,82.40000000000001,28.4,82.90000000000001,56.90000000000001
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,79.60000000000001,54,78.90000000000001,43.5,80.10000000000001,62.90000000000001
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,80.40000000000001,50,79.80000000000001,37.2,80.90000000000001,60.90000000000001
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,83.30000000000001,36.5,83,16,83.5,54.3
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,79.5,57.40000000000001,79.10000000000001,48.5,79.90000000000001,65.3
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,80,54.5,79.7,44.1,80.30000000000001,63.8
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,83.60000000000001,35.6,83.7,15.2,83.5,53.7
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,80.5,55.3,79.90000000000001,43.8,81,65.40000000000001
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,81.7,50.8,81.2,37.4,82.2,62.5
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,84.7,40.5,84.40000000000001,23,85,56
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,81.2,58.3,80.80000000000001,48.90000000000001,81.5,66.8
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,81.90000000000001,54.8,81.60000000000001,43.90000000000001,82.2,64.5
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,85.10000000000001,40.2,84.90000000000001,23.5,85.30000000000001,55.2
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,80.80000000000001,51.8,80.90000000000001,42.7,80.80000000000001,60.40000000000001
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,81.5,48.90000000000001,81.40000000000001,37.6,81.60000000000001,59.3
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,84.10000000000001,38.1,83.80000000000001,18,84.40000000000001,55.6
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,80.30000000000001,57.5,80.60000000000001,51.6,80.10000000000001,63
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,81,54,81.2,46.5,80.90000000000001,61.1
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,84.5,37,84.2,19.8,84.7,51.90000000000001
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,80.40000000000001,55.3,80.30000000000001,46.3,80.5,63.90000000000001
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,81.10000000000001,52,80.90000000000001,41.2,81.2,62.2
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,84.5,35.6,84.30000000000001,15.4,84.7,54
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,83.30000000000001,64.3,83.60000000000001,59.6,83.10000000000001,68.8
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,84,57.1,84.10000000000001,47.7,83.80000000000001,66.10000000000001
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,85.60000000000001,39.2,85.60000000000001,17.2,85.60000000000001,59.5
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,82.80000000000001,61.90000000000001,83,55.2,82.7,68.40000000000001
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,83.40000000000001,57.8,83.5,48.40000000000001,83.30000000000001,66.8
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,85.80000000000001,40.3,85.80000000000001,19.1,85.90000000000001,60.3
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,80.80000000000001,63.5,80.80000000000001,58.1,80.80000000000001,68.8
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,83.2,47.3,83.40000000000001,30.7,83.10000000000001,62.90000000000001
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,85.10000000000001,37.8,85.30000000000001,15.2,84.90000000000001,58.90000000000001
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,82.10000000000001,63.8,82.10000000000001,57.90000000000001,82.10000000000001,69.3
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,83.7,52.7,83.7,40.5,83.7,64.2
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,86.30000000000001,36.1,86.40000000000001,14,86.2,56.6
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,81.40000000000001,64.10000000000001,81.30000000000001,59,81.5,68.90000000000001
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,81.80000000000001,59.6,81.7,51.40000000000001,81.90000000000001,67.3
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,83.7,40.5,83.7,18.8,83.80000000000001,60.3
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,81.5,60.6,81.40000000000001,55.6,81.5,65.40000000000001
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,82.30000000000001,53.90000000000001,82.30000000000001,44.2,82.30000000000001,62.90000000000001
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,84.60000000000001,36.6,84.7,15,84.40000000000001,56.5
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,80,61.5,80.2,56.90000000000001,79.7,66
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,80.5,58,80.60000000000001,50.40000000000001,80.40000000000001,65.3
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,83.5,40.5,83.2,16,83.80000000000001,61.90000000000001
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,82.40000000000001,55.40000000000001,82.40000000000001,45.40000000000001,82.30000000000001,64.8
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,85,42.6,85,22.5,85,61
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,86.10000000000001,37.4,86.2,13,86.10000000000001,59.5
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),80.30000000000001,60.7,80.10000000000001,55.3,80.40000000000001,65.8
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),81,56.90000000000001,80.80000000000001,48.8,81.10000000000001,64.5
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),84.7,36.9,84.80000000000001,14.6,84.60000000000001,57.7
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,78.60000000000001,63.40000000000001,78.60000000000001,59,78.7,67.60000000000001
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,79.5,59.5,79.40000000000001,52.40000000000001,79.5,66.2
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,84.30000000000001,38.7,84.40000000000001,17,84.2,58.90000000000001
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,81.10000000000001,66.2,81,63.1,81.2,69
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,81.5,61.2,81.40000000000001,55.1,81.5,66.90000000000001
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,83.30000000000001,38.3,83.30000000000001,17.2,83.30000000000001,57.5
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,80.10000000000001,49.3,79.30000000000001,31,80.90000000000001,64.90000000000001
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,81,45.90000000000001,80.2,26.5,81.60000000000001,62.7
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,84,34.3,83.60000000000001,11,84.30000000000001,54.7
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,79.80000000000001,52.8,79.5,42.8,80.2,61.6
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,84.30000000000001,38,84.10000000000001,17.8,84.60000000000001,56.1
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,85.40000000000001,34.7,85.2,12.1,85.60000000000001,54.8
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,80.2,55.90000000000001,80.10000000000001,49.40000000000001,80.40000000000001,61.8
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,81,51.7,80.80000000000001,42.3,81.2,60.2
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,84.30000000000001,33.3,84.10000000000001,10.9,84.5,53.3
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,80.60000000000001,47.3,80,30.5,81.2,61.8
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,81.10000000000001,45.1,80.5,27.2,81.7,60.7
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,83.40000000000001,35.8,82.80000000000001,12.6,83.90000000000001,55.6
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,82.2,58.40000000000001,82.2,52.7,82.2,64
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,83.2,53.1,83.10000000000001,44.6,83.2,61.3
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,87.5,31.1,87.5,9.800000000000001,87.60000000000001,50.6
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,80.60000000000001,61.3,80.60000000000001,54.40000000000001,80.7,67.7
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,81.7,55,81.60000000000001,44.6,81.7,64.60000000000001
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,85.40000000000001,33.2,85.2,10.4,85.60000000000001,53.7
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,82.30000000000001,47.40000000000001,82,31.6,82.60000000000001,61.40000000000001
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,83.80000000000001,42.6,83.5,24.6,84,58.7
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,87,32.5,86.90000000000001,9.600000000000001,87.10000000000001,52.90000000000001
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,81,55.40000000000001,80.90000000000001,45.6,81.10000000000001,64.60000000000001
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,82.10000000000001,50.8,82,38.2,82.2,62.6
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,86.10000000000001,34.8,86.10000000000001,11.6,86.10000000000001,55.8
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,83.2,54.3,83,43.5,83.30000000000001,64.10000000000001
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,85.7,43.3,85.60000000000001,26.5,85.90000000000001,58.6
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,87.7,35.6,87.5,14.1,87.80000000000001,54.7
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,82.30000000000001,55.7,82.10000000000001,43.90000000000001,82.5,66.3
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,82.90000000000001,52.5,82.7,39.3,83.10000000000001,64.40000000000001
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,85.80000000000001,37.9,85.80000000000001,18.4,85.80000000000001,55.5
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,83.10000000000001,70.10000000000001,83.10000000000001,68.60000000000001,83,71.5
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,83.2,68.5,83.2,66.10000000000001,83.2,70.8
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,86.30000000000001,36.9,86.2,16,86.40000000000001,56.7
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,83.40000000000001,65.10000000000001,83.5,62.40000000000001,83.30000000000001,67.90000000000001
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,83.90000000000001,61.90000000000001,84,57.5,83.7,66.3
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,87.60000000000001,35.3,87.90000000000001,15.8,87.30000000000001,53.90000000000001
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,82.80000000000001,55.8,82.7,48.1,82.80000000000001,63.3
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,83.90000000000001,50.3,83.80000000000001,39.40000000000001,83.90000000000001,60.6
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,87.30000000000001,33.9,87.2,13.5,87.30000000000001,52.8
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,82.7,61.7,82.7,56.90000000000001,82.7,66.40000000000001
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,83.10000000000001,58.7,83.2,52.3,83.10000000000001,65
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,87,33.9,87.30000000000001,13.4,86.7,53.1
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,84.2,62.8,84.7,59.6,83.7,66.10000000000001
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,84.60000000000001,59.5,85,54.5,84.2,64.60000000000001
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,87,37.9,87.2,20.6,86.80000000000001,54.8
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,79.7,55.3,79.10000000000001,43.1,80.2,66
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,80.40000000000001,51,79.90000000000001,36.5,80.90000000000001,63.6
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,83.10000000000001,35.5,82.90000000000001,13.5,83.30000000000001,55.1
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,79.7,55.3,79.10000000000001,43.1,80.2,66
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,80.40000000000001,51,79.90000000000001,36.5,80.90000000000001,63.6
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,83.10000000000001,35.5,82.90000000000001,13.5,83.30000000000001,55.1
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,82,59.5,82,51.8,82.10000000000001,67
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,83,52.2,82.90000000000001,41,83.10000000000001,62.8
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,85.80000000000001,31.4,85.60000000000001,9.300000000000001,86,51.2
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,82,59.5,82,51.8,82.10000000000001,67
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,83,52.2,82.90000000000001,41,83.10000000000001,62.8
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,85.80000000000001,31.4,85.60000000000001,9.300000000000001,86,51.2
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,78.80000000000001,55.1,78.60000000000001,48.3,78.90000000000001,61.5
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,79.40000000000001,52.1,79.10000000000001,43.3,79.60000000000001,60.3
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,83.2,34.9,82.40000000000001,12.4,83.80000000000001,53.7
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,78.80000000000001,55.1,78.60000000000001,48.3,78.90000000000001,61.5
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,79.40000000000001,52.1,79.10000000000001,43.3,79.60000000000001,60.3
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,83.2,34.9,82.40000000000001,12.4,83.80000000000001,53.7
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,76.5,68.5,76.7,67.90000000000001,76.3,69.10000000000001
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,77.30000000000001,65.2,77.5,62.8,77.2,67.60000000000001
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,84.60000000000001,37.6,84.7,18.7,84.60000000000001,55.3
