id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ntl_pc,ntl_a
3_6_75_0,2001,Urban,3,India,6,Haryana,75,Panipat,32.9,140
3_6_76_0,2001,Rural,3,India,6,Haryana,76,Sonipat,43.6,13.6
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,37.8,15.4
3_6_76_0,2001,Urban,3,India,6,Haryana,76,Sonipat,21.1,77.5
3_6_77_0,2001,Rural,3,India,6,Haryana,77,Jind,31.3,10.5
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,29.9,11.2
3_6_77_0,2001,Urban,3,India,6,Haryana,77,Jind,20.4,31.3
3_6_78_0,2001,Rural,3,India,6,Haryana,78,Fatehabad,32.3,11.6
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,31.2,12.3
3_6_78_0,2001,Urban,3,India,6,Haryana,78,Fatehabad,21.4,43.40000000000001
3_6_79_0,2001,Rural,3,India,6,Haryana,79,Sirsa,42.5,9.5
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,40,10.3
3_6_79_0,2001,Urban,3,India,6,Haryana,79,Sirsa,27.7,28.1
3_6_80_0,2001,Rural,3,India,6,Haryana,80,Hisar,39.90000000000001,10.9
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,36.5,12.1
3_6_80_0,2001,Urban,3,India,6,Haryana,80,Hisar,22.1,87.80000000000001
3_6_81_0,2001,Rural,3,India,6,Haryana,81,Bhiwani,38.40000000000001,9.300000000000001
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,36.5,10.1
3_6_81_0,2001,Urban,3,India,6,Haryana,81,Bhiwani,25.7,34.9
3_6_82_0,2001,Rural,3,India,6,Haryana,82,Rohtak,23.6,10.8
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,22.1,13.3
3_6_82_0,2001,Urban,3,India,6,Haryana,82,Rohtak,18.1,65.90000000000001
3_6_83_0,2001,Rural,3,India,6,Haryana,83,Jhajjar,23,10.2
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,23.3,11.4
3_6_83_0,2001,Urban,3,India,6,Haryana,83,Jhajjar,25.6,60.3
3_6_84_0,2001,Rural,3,India,6,Haryana,84,Mahendragarh,18.1,9.600000000000001
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,17.9,9.9
3_6_84_0,2001,Urban,3,India,6,Haryana,84,Mahendragarh,13.9,24.8
3_6_85_0,2001,Rural,3,India,6,Haryana,85,Rewari,27.3,12.5
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,26.3,13.2
3_6_85_0,2001,Urban,3,India,6,Haryana,85,Rewari,18.3,43.3
3_6_86_0,2001,Rural,3,India,6,Haryana,86,Gurgaon,37.7,18.1
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,49.1,33.4
3_6_86_0,2001,Urban,3,India,6,Haryana,86,Gurgaon,65.2,108
3_6_87_0,2001,Rural,3,India,6,Haryana,87,Mewat,15.1,7
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,15.1,7.100000000000001
3_6_87_0,2001,Urban,3,India,6,Haryana,87,Mewat,14.7,18.6
3_6_88_0,2001,Rural,3,India,6,Haryana,88,Faridabad,40.90000000000001,18.5
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,30,51.5
3_6_88_0,2001,Urban,3,India,6,Haryana,88,Faridabad,27.5,129
3_6_89_0,2001,Rural,3,India,6,Haryana,89,Palwal,31.5,10.5
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,28.8,11.2
3_6_89_0,2001,Urban,3,India,6,Haryana,89,Palwal,14.4,55.5
3_7_90_0,2001,Rural,3,India,7,NCT Of Delhi,90,North West,50.3,65.7
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,32.6,171
3_7_90_0,2001,Urban,3,India,7,NCT Of Delhi,90,North West,29.9,294
3_7_91_0,2001,Rural,3,India,7,NCT Of Delhi,91,North,99.2,137
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,25.9,363
3_7_91_0,2001,Urban,3,India,7,NCT Of Delhi,91,North,24.3,427
3_7_92_0,2001,Rural,3,India,7,NCT Of Delhi,92,North East,59.1,260
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,51.5,393
3_7_92_0,2001,Urban,3,India,7,NCT Of Delhi,92,North East,49.40000000000001,469
3_7_93_0,2001,Rural,3,India,7,NCT Of Delhi,93,East,45.6,387
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,43.7,447
3_7_93_0,2001,Urban,3,India,7,NCT Of Delhi,93,East,43.6,447
3_7_94_0,2001,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,14.8,436
3_7_94_0,2001,Urban,3,India,7,NCT Of Delhi,94,New Delhi,14.8,436
3_7_95_0,2001,Rural,3,India,7,NCT Of Delhi,95,Central,,
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,13.6,511
3_7_95_0,2001,Urban,3,India,7,NCT Of Delhi,95,Central,13.6,511
3_7_96_0,2001,Rural,3,India,7,NCT Of Delhi,96,West,95.90000000000001,153
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,23.4,360
3_7_96_0,2001,Urban,3,India,7,NCT Of Delhi,96,West,20.9,458
3_7_97_0,2001,Rural,3,India,7,NCT Of Delhi,97,South West,50,65.2
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,34.5,140
3_7_97_0,2001,Urban,3,India,7,NCT Of Delhi,97,South West,31.2,227
3_7_98_0,2001,Rural,3,India,7,NCT Of Delhi,98,South,48.40000000000001,99.10000000000001
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,21,208
3_7_98_0,2001,Urban,3,India,7,NCT Of Delhi,98,South,19.3,250
3_8_100_0,2001,Rural,3,India,8,Rajasthan,100,Hanumangarh,54,5.800000000000001
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,46.8,6
3_8_100_0,2001,Urban,3,India,8,Rajasthan,100,Hanumangarh,14.1,39.90000000000001
3_8_101_0,2001,Rural,3,India,8,Rajasthan,101,Bikaner,41,1.4
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,35,2
3_8_101_0,2001,Urban,3,India,8,Rajasthan,101,Bikaner,25.6,60.40000000000001
3_8_102_0,2001,Rural,3,India,8,Rajasthan,102,Churu,41.5,3.3
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,34,3.9
3_8_102_0,2001,Urban,3,India,8,Rajasthan,102,Churu,18.4,20.6
3_8_103_0,2001,Rural,3,India,8,Rajasthan,103,Jhunjhunun,30.3,8.5
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,28.5,9.300000000000001
3_8_103_0,2001,Urban,3,India,8,Rajasthan,103,Jhunjhunun,19.7,28.7
3_8_104_0,2001,Rural,3,India,8,Rajasthan,104,Alwar,20.5,5.9
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,21.5,6.800000000000001
3_8_104_0,2001,Urban,3,India,8,Rajasthan,104,Alwar,29.9,42.90000000000001
3_8_105_0,2001,Rural,3,India,8,Rajasthan,105,Bharatpur,15.8,5
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,16.3,6
3_8_105_0,2001,Urban,3,India,8,Rajasthan,105,Bharatpur,18.8,29.9
3_8_106_0,2001,Rural,3,India,8,Rajasthan,106,Dhaulpur,5.5,1.5
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,6.300000000000001,2
3_8_106_0,2001,Urban,3,India,8,Rajasthan,106,Dhaulpur,10.4,21.7
3_8_107_0,2001,Rural,3,India,8,Rajasthan,107,Karauli,12.1,2.1
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,11.9,2.4
3_8_107_0,2001,Urban,3,India,8,Rajasthan,107,Karauli,11,18.9
3_8_108_0,2001,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,13.9,2.5
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,13.7,2.7
3_8_108_0,2001,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,12.2,32.9
3_8_109_0,2001,Rural,3,India,8,Rajasthan,109,Dausa,26,6.600000000000001
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,25.4,6.800000000000001
3_8_109_0,2001,Urban,3,India,8,Rajasthan,109,Dausa,16.9,23
3_8_110_0,2001,Rural,3,India,8,Rajasthan,110,Jaipur,27.2,7.2
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,30.9,13.9
3_8_110_0,2001,Urban,3,India,8,Rajasthan,110,Jaipur,35.5,105
3_8_111_0,2001,Rural,3,India,8,Rajasthan,111,Sikar,32.4,8.1
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,31.6,9.1
3_8_111_0,2001,Urban,3,India,8,Rajasthan,111,Sikar,27.8,39.3
3_8_112_0,2001,Rural,3,India,8,Rajasthan,112,Nagaur,28.2,3.7
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,27.2,4.100000000000001
3_8_112_0,2001,Urban,3,India,8,Rajasthan,112,Nagaur,21.2,17.7
3_8_113_0,2001,Rural,3,India,8,Rajasthan,113,Jodhpur,35.7,2.6
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,32,3.8
3_8_113_0,2001,Urban,3,India,8,Rajasthan,113,Jodhpur,26.4,67.3
3_8_114_0,2001,Rural,3,India,8,Rajasthan,114,Jaisalmer,34,.35
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,35,.43
3_8_114_0,2001,Urban,3,India,8,Rajasthan,114,Jaisalmer,40.1,10.1
3_8_115_0,2001,Rural,3,India,8,Rajasthan,115,Barmer,12.7,.77
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,12.9,.8300000000000001
3_8_115_0,2001,Urban,3,India,8,Rajasthan,115,Barmer,15.7,45.90000000000001
3_8_116_0,2001,Rural,3,India,8,Rajasthan,116,Jalor,15.2,2
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,16,2.3
3_8_116_0,2001,Urban,3,India,8,Rajasthan,116,Jalor,25.6,12.3
3_8_117_0,2001,Rural,3,India,8,Rajasthan,117,Sirohi,27.9,3.8
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,27,4.100000000000001
3_8_117_0,2001,Urban,3,India,8,Rajasthan,117,Sirohi,21.3,19.2
3_8_118_0,2001,Rural,3,India,8,Rajasthan,118,Pali,31.6,3.9
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,30.7,4.4
3_8_118_0,2001,Urban,3,India,8,Rajasthan,118,Pali,26.3,18.6
3_8_119_0,2001,Rural,3,India,8,Rajasthan,119,Ajmer,25.6,4.5
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,26.6,6.600000000000001
3_8_119_0,2001,Urban,3,India,8,Rajasthan,119,Ajmer,28.8,55
3_8_120_0,2001,Rural,3,India,8,Rajasthan,120,Tonk,15,2.1
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,16,2.7
3_8_120_0,2001,Urban,3,India,8,Rajasthan,120,Tonk,19.8,16.5
3_8_121_0,2001,Rural,3,India,8,Rajasthan,121,Bundi,27.9,3.9
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,28.1,4.5
3_8_121_0,2001,Urban,3,India,8,Rajasthan,121,Bundi,28.7,21.6
3_8_122_0,2001,Rural,3,India,8,Rajasthan,122,Bhilwara,19.8,3.3
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,20,3.8
3_8_122_0,2001,Urban,3,India,8,Rajasthan,122,Bhilwara,21.2,18.8
3_8_123_0,2001,Rural,3,India,8,Rajasthan,123,Rajsamand,27.5,5.5
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,26.1,5.800000000000001
3_8_123_0,2001,Urban,3,India,8,Rajasthan,123,Rajsamand,15.3,18.7
3_8_124_0,2001,Rural,3,India,8,Rajasthan,124,Dungarpur,7.9,2
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,8.200000000000001,2.2
3_8_124_0,2001,Urban,3,India,8,Rajasthan,124,Dungarpur,10.9,16.5
3_8_125_0,2001,Rural,3,India,8,Rajasthan,125,Banswara,5.7,2.1
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,5.800000000000001,2.2
3_8_125_0,2001,Urban,3,India,8,Rajasthan,125,Banswara,8.200000000000001,21
3_8_126_0,2001,Rural,3,India,8,Rajasthan,126,Chittaurgarh,31.2,4.4
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,29.4,4.800000000000001
3_8_126_0,2001,Urban,3,India,8,Rajasthan,126,Chittaurgarh,18.9,23.4
3_8_127_0,2001,Rural,3,India,8,Rajasthan,127,Kota,44.7,6.100000000000001
3_8_127_0,2001,Total,3,India,8,Rajasthan,127,Kota,32.5,10.4
3_8_127_0,2001,Urban,3,India,8,Rajasthan,127,Kota,25.1,45.5
3_8_128_0,2001,Rural,3,India,8,Rajasthan,128,Baran,28.3,2.5
3_8_128_0,2001,Total,3,India,8,Rajasthan,128,Baran,28.8,2.9
3_8_128_0,2001,Urban,3,India,8,Rajasthan,128,Baran,31.6,21.6
3_8_129_0,2001,Rural,3,India,8,Rajasthan,129,Jhalawar,20.8,4
3_8_129_0,2001,Total,3,India,8,Rajasthan,129,Jhalawar,20.6,4.3
3_8_129_0,2001,Urban,3,India,8,Rajasthan,129,Jhalawar,18.3,24.3
3_8_130_0,2001,Rural,3,India,8,Rajasthan,130,Udaipur,17.3,2.8
3_8_130_0,2001,Total,3,India,8,Rajasthan,130,Udaipur,19.7,3.6
3_8_130_0,2001,Urban,3,India,8,Rajasthan,130,Udaipur,34.4,53.40000000000001
3_8_131_0,2001,Rural,3,India,8,Rajasthan,131,Pratapgarh,12.5,1.9
3_8_131_0,2001,Total,3,India,8,Rajasthan,131,Pratapgarh,12.7,2
3_8_131_0,2001,Urban,3,India,8,Rajasthan,131,Pratapgarh,15.1,11.9
3_8_99_0,2001,Rural,3,India,8,Rajasthan,99,Ganganagar,44,7.600000000000001
3_8_99_0,2001,Total,3,India,8,Rajasthan,99,Ganganagar,42.40000000000001,7.800000000000001
3_8_99_0,2001,Urban,3,India,8,Rajasthan,99,Ganganagar,20.8,62.3
3_9_132_0,2001,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,7.9,3.9
3_9_132_0,2001,Total,3,India,9,Uttar Pradesh,132,Saharanpur,9.300000000000001,5.7
3_9_132_0,2001,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,14.3,49.90000000000001
3_9_133_0,2001,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,8.6,6.4
3_9_133_0,2001,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,8.6,7.100000000000001
3_9_133_0,2001,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,8.700000000000001,32.4
3_9_134_0,2001,Rural,3,India,9,Uttar Pradesh,134,Bijnor,5,3.3
3_9_134_0,2001,Total,3,India,9,Uttar Pradesh,134,Bijnor,4.800000000000001,3.5
3_9_134_0,2001,Urban,3,India,9,Uttar Pradesh,134,Bijnor,3.7,13
3_9_135_0,2001,Rural,3,India,9,Uttar Pradesh,135,Moradabad,6.4,5.2
3_9_135_0,2001,Total,3,India,9,Uttar Pradesh,135,Moradabad,8.1,7.4
3_9_135_0,2001,Urban,3,India,9,Uttar Pradesh,135,Moradabad,18.7,63.2
3_9_136_0,2001,Rural,3,India,9,Uttar Pradesh,136,Rampur,6.600000000000001,4.100000000000001
3_9_136_0,2001,Total,3,India,9,Uttar Pradesh,136,Rampur,7.2,5.2
3_9_136_0,2001,Urban,3,India,9,Uttar Pradesh,136,Rampur,9.800000000000001,30
3_9_137_0,2001,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,6.2,4.100000000000001
3_9_137_0,2001,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,6.100000000000001,4.4
3_9_137_0,2001,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,5.300000000000001,14.4
3_9_138_0,2001,Rural,3,India,9,Uttar Pradesh,138,Meerut,9.200000000000001,7.4
3_9_138_0,2001,Total,3,India,9,Uttar Pradesh,138,Meerut,12.2,15.8
3_9_138_0,2001,Urban,3,India,9,Uttar Pradesh,138,Meerut,16.2,89.10000000000001
3_9_139_0,2001,Rural,3,India,9,Uttar Pradesh,139,Baghpat,7.9,7
3_9_139_0,2001,Total,3,India,9,Uttar Pradesh,139,Baghpat,7.600000000000001,7.2
3_9_139_0,2001,Urban,3,India,9,Uttar Pradesh,139,Baghpat,3.2,16.1
3_9_140_0,2001,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,31.4,13
3_9_140_0,2001,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,32.6,28.1
3_9_140_0,2001,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,33.4,111
3_9_141_0,2001,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,29.5,14.2
3_9_141_0,2001,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,35.3,23.4
3_9_141_0,2001,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,44.7,74.7
3_9_142_0,2001,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,8.1,5.300000000000001
3_9_142_0,2001,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,8.300000000000001,6.2
3_9_142_0,2001,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,9.5,28.5
3_9_143_0,2001,Rural,3,India,9,Uttar Pradesh,143,Aligarh,11.9,7.7
3_9_143_0,2001,Total,3,India,9,Uttar Pradesh,143,Aligarh,12.1,9.1
3_9_143_0,2001,Urban,3,India,9,Uttar Pradesh,143,Aligarh,13.7,48.1
3_9_144_0,2001,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,6.800000000000001,5
3_9_144_0,2001,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,6.800000000000001,5.300000000000001
3_9_144_0,2001,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,6.5,15.2
3_9_145_0,2001,Rural,3,India,9,Uttar Pradesh,145,Mathura,15.5,9.5
3_9_145_0,2001,Total,3,India,9,Uttar Pradesh,145,Mathura,15.6,10.7
3_9_145_0,2001,Urban,3,India,9,Uttar Pradesh,145,Mathura,16.6,46.5
3_9_146_0,2001,Rural,3,India,9,Uttar Pradesh,146,Agra,13.3,7.2
3_9_146_0,2001,Total,3,India,9,Uttar Pradesh,146,Agra,17,13.8
3_9_146_0,2001,Urban,3,India,9,Uttar Pradesh,146,Agra,23.4,142
3_9_147_0,2001,Rural,3,India,9,Uttar Pradesh,147,Firozabad,7.2,6
3_9_147_0,2001,Total,3,India,9,Uttar Pradesh,147,Firozabad,7.2,7.100000000000001
3_9_147_0,2001,Urban,3,India,9,Uttar Pradesh,147,Firozabad,7.600000000000001,42.3
3_9_148_0,2001,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,4.4,2.4
3_9_148_0,2001,Total,3,India,9,Uttar Pradesh,148,Mainpuri,4.4,2.5
3_9_148_0,2001,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,5.100000000000001,9.800000000000001
3_9_149_0,2001,Rural,3,India,9,Uttar Pradesh,149,Budaun,1.7,.98
3_9_149_0,2001,Total,3,India,9,Uttar Pradesh,149,Budaun,1.8,1.1
3_9_149_0,2001,Urban,3,India,9,Uttar Pradesh,149,Budaun,2.7,4.7
3_9_150_0,2001,Rural,3,India,9,Uttar Pradesh,150,Bareilly,4.600000000000001,3.2
3_9_150_0,2001,Total,3,India,9,Uttar Pradesh,150,Bareilly,6.4,5.600000000000001
3_9_150_0,2001,Urban,3,India,9,Uttar Pradesh,150,Bareilly,12,44.8
3_9_151_0,2001,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,3.4,1.2
3_9_151_0,2001,Total,3,India,9,Uttar Pradesh,151,Pilibhit,3.5,1.4
3_9_151_0,2001,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,4.7,12.2
3_9_152_0,2001,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,5.100000000000001,2.5
3_9_152_0,2001,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,5.600000000000001,3
3_9_152_0,2001,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,10.6,35.3
3_9_153_0,2001,Rural,3,India,9,Uttar Pradesh,153,Kheri,5.100000000000001,1.8
3_9_153_0,2001,Total,3,India,9,Uttar Pradesh,153,Kheri,5.2,1.9
3_9_153_0,2001,Urban,3,India,9,Uttar Pradesh,153,Kheri,6.100000000000001,14
3_9_154_0,2001,Rural,3,India,9,Uttar Pradesh,154,Sitapur,2.5,1.4
3_9_154_0,2001,Total,3,India,9,Uttar Pradesh,154,Sitapur,2.7,1.6
3_9_154_0,2001,Urban,3,India,9,Uttar Pradesh,154,Sitapur,6.300000000000001,14.1
3_9_155_0,2001,Rural,3,India,9,Uttar Pradesh,155,Hardoi,5.5,3
3_9_155_0,2001,Total,3,India,9,Uttar Pradesh,155,Hardoi,5.600000000000001,3.2
3_9_155_0,2001,Urban,3,India,9,Uttar Pradesh,155,Hardoi,8.1,19.7
3_9_156_0,2001,Rural,3,India,9,Uttar Pradesh,156,Unnao,4.100000000000001,2.4
3_9_156_0,2001,Total,3,India,9,Uttar Pradesh,156,Unnao,4.100000000000001,2.7
3_9_156_0,2001,Urban,3,India,9,Uttar Pradesh,156,Unnao,4.600000000000001,16.9
3_9_157_0,2001,Rural,3,India,9,Uttar Pradesh,157,Lucknow,16,8.5
3_9_157_0,2001,Total,3,India,9,Uttar Pradesh,157,Lucknow,19.1,27.1
3_9_157_0,2001,Urban,3,India,9,Uttar Pradesh,157,Lucknow,20.5,140
3_9_158_0,2001,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,3.9,2.6
3_9_158_0,2001,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,4.3,3
3_9_158_0,2001,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,9.600000000000001,22.5
3_9_159_0,2001,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,5.5,3.3
3_9_159_0,2001,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,5.800000000000001,3.9
3_9_159_0,2001,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,7.800000000000001,31.8
3_9_160_0,2001,Rural,3,India,9,Uttar Pradesh,160,Kannauj,2.2,1.4
3_9_160_0,2001,Total,3,India,9,Uttar Pradesh,160,Kannauj,2.3,1.5
3_9_160_0,2001,Urban,3,India,9,Uttar Pradesh,160,Kannauj,3.1,8.300000000000001
3_9_161_0,2001,Rural,3,India,9,Uttar Pradesh,161,Etawah,5.100000000000001,3.2
3_9_161_0,2001,Total,3,India,9,Uttar Pradesh,161,Etawah,5.600000000000001,3.8
3_9_161_0,2001,Urban,3,India,9,Uttar Pradesh,161,Etawah,10.1,31.8
3_9_162_0,2001,Rural,3,India,9,Uttar Pradesh,162,Auraiya,25.9,17.5
3_9_162_0,2001,Total,3,India,9,Uttar Pradesh,162,Auraiya,24.5,17.6
3_9_162_0,2001,Urban,3,India,9,Uttar Pradesh,162,Auraiya,7.800000000000001,17.9
3_9_163_0,2001,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,5.9,2.7
3_9_163_0,2001,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,5.9,2.8
3_9_163_0,2001,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,5.9,8.200000000000001
3_9_164_0,2001,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,8.700000000000001,5.5
3_9_164_0,2001,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,13.7,17.3
3_9_164_0,2001,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,17.8,128
3_9_165_0,2001,Rural,3,India,9,Uttar Pradesh,165,Jalaun,10.8,3
3_9_165_0,2001,Total,3,India,9,Uttar Pradesh,165,Jalaun,10.4,3.3
3_9_165_0,2001,Urban,3,India,9,Uttar Pradesh,165,Jalaun,7.5,19.9
3_9_166_0,2001,Rural,3,India,9,Uttar Pradesh,166,Jhansi,12,2.9
3_9_166_0,2001,Total,3,India,9,Uttar Pradesh,166,Jhansi,14,4.800000000000001
3_9_166_0,2001,Urban,3,India,9,Uttar Pradesh,166,Jhansi,18.3,38.5
3_9_167_0,2001,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,4.2,.76
3_9_167_0,2001,Total,3,India,9,Uttar Pradesh,167,Lalitpur,4.3,.84
3_9_167_0,2001,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,5.800000000000001,16.8
3_9_168_0,2001,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,4.5,1.1
3_9_168_0,2001,Total,3,India,9,Uttar Pradesh,168,Hamirpur,4.600000000000001,1.3
3_9_168_0,2001,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,5.9,8.300000000000001
3_9_169_0,2001,Rural,3,India,9,Uttar Pradesh,169,Mahoba,4.800000000000001,1.1
3_9_169_0,2001,Total,3,India,9,Uttar Pradesh,169,Mahoba,5.100000000000001,1.3
3_9_169_0,2001,Urban,3,India,9,Uttar Pradesh,169,Mahoba,8.1,10.6
3_9_170_0,2001,Rural,3,India,9,Uttar Pradesh,170,Banda,4,1.3
3_9_170_0,2001,Total,3,India,9,Uttar Pradesh,170,Banda,4.3,1.4
3_9_170_0,2001,Urban,3,India,9,Uttar Pradesh,170,Banda,6.7,21.3
3_9_171_0,2001,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,4.2,1
3_9_171_0,2001,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,4.4,1.1
3_9_171_0,2001,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,7.800000000000001,15.2
3_9_172_0,2001,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,1.6,.88
3_9_172_0,2001,Total,3,India,9,Uttar Pradesh,172,Fatehpur,1.9,1.1
3_9_172_0,2001,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,4.9,12.3
3_9_173_0,2001,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,4.3,3.3
3_9_173_0,2001,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,4.4,3.5
3_9_173_0,2001,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,7.300000000000001,19.1
3_9_174_0,2001,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,4.3,3.2
3_9_174_0,2001,Total,3,India,9,Uttar Pradesh,174,Kaushambi,4.4,3.3
3_9_174_0,2001,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,6.2,7
3_9_175_0,2001,Rural,3,India,9,Uttar Pradesh,175,Allahabad,7.5,5.7
3_9_175_0,2001,Total,3,India,9,Uttar Pradesh,175,Allahabad,9.800000000000001,8.800000000000001
3_9_175_0,2001,Urban,3,India,9,Uttar Pradesh,175,Allahabad,20,101
3_9_176_0,2001,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,3.4,1.8
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,3.5,1.9
3_9_176_0,2001,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,4.9,10.7
