id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,yieldvus_all,yieldvus_sel7,yieldvus_sel6,yieldvus_sel1,yieldvus_sel2,yieldvus_sel3,yieldvus_sel4,yieldvus_sel5,yieldp_all,yieldp_sel7,yieldp_sel6,yieldp_sel1,yieldp_sel2,yieldp_sel3,yieldp_sel4,yieldp_sel5
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,1.1,.8200000000000001,.3,.22,.88,1.1,3.1,.84,4.7,1,1.2,.6800000000000001,.86,2.7,51.40000000000001,2.7
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,.9,.88,.28,.28,1.1,.87,2.6,.8100000000000001,3.4,1.1,1.2,.9,1.1,2.1,43,2.6
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,.74,1,.23,.35,.62,.75,3,.71,4.3,1.2,.9500000000000001,1.3,.6900000000000001,1.8,49.5,2.3
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,.67,1,.2,.31,.64,.72,3.2,.72,2.4,1.2,.84,1,.6800000000000001,1.7,52.90000000000001,2.3
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,.9,1,.25,.4,.6800000000000001,.71,3.2,.7000000000000001,6.300000000000001,1.2,1,1.5,.71,1.7,53.7,2.3
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,.87,1,.23,.31,.62,.84,2.9,.8,5.4,1.2,.97,1.1,.74,2,48.3,2.6
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,.85,.6900000000000001,.24,.42,.96,.77,3,.88,2.8,.8300000000000001,.98,1.6,1,1.9,51,2.8
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,1.1,.71,.23,.45,1,.91,3.1,.8100000000000001,6.7,.87,.96,2,1.1,2.2,52.5,2.6
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,.9300000000000001,.6900000000000001,.2,.46,1.1,.89,3.2,.8200000000000001,3.6,.84,.8200000000000001,2,1,2.1,54.1,2.6
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,1.1,.92,.35,.4,.91,1.1,3.1,.89,5.300000000000001,1.1,1.4,1.8,.91,2.6,51.8,2.9
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,.8100000000000001,.92,.31,.4,.9500000000000001,.78,3.3,.74,2.9,1.1,1.3,1.7,.9300000000000001,1.9,55.7,2.4
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,1.4,.91,.33,.4,.98,1.1,3,.86,13.4,1.1,1.3,1.6,.9400000000000001,2.7,50.6,2.8
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,1,.91,.31,.4,.91,.98,2.8,.84,4.800000000000001,1.1,1.3,1.6,.86,2.4,46.5,2.7
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,.89,.6900000000000001,.33,.3,1.1,.84,2.6,.73,4.2,.84,1.4,1.3,1.1,2,43,2.4
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,.87,.6900000000000001,.31,.32,1,.8200000000000001,2.6,.71,4.2,.8300000000000001,1.3,1.3,1.1,2,44,2.3
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,.84,.6800000000000001,.38,.32,.84,.76,2.3,.78,3.6,.8300000000000001,1.6,1.1,1,1.8,39.2,2.5
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,.91,,.33,.32,1,.92,2.7,.76,4.100000000000001,,1.4,1.2,1.1,2.2,45.7,2.5
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,.89,.6900000000000001,.31,.3,.9500000000000001,.87,2.5,.71,3.8,.8300000000000001,1.3,1.2,1.1,2.1,41.8,2.3
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,.86,.6900000000000001,.32,.27,.76,1,2.4,.65,2.6,.8300000000000001,1.3,1.1,.88,2.5,41,2.1
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,1,,.31,.24,1,1.1,2.2,.8100000000000001,4.7,,1.3,.9400000000000001,1.1,2.6,36.3,2.6
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),.85,,.32,.35,1.1,.9500000000000001,2,.77,3,,1.3,1.5,1.2,2.3,33.4,2.5
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,.75,1,.32,.3,.8,.91,3,.64,2.4,1.2,1.3,1.2,.96,2.2,50.90000000000001,2.1
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,.52,1,.19,.27,.62,.73,2.6,.4,1.4,1.2,.8100000000000001,.86,.73,1.8,44.3,1.3
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,.86,.6900000000000001,.44,.37,.9,.73,3.1,.96,3.7,.8300000000000001,1.8,1.7,.88,1.8,51.40000000000001,3.1
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,.86,.6900000000000001,.44,.37,.9,.73,3.1,.96,3.7,.8300000000000001,1.8,1.7,.88,1.8,51.40000000000001,3.1
