id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t
3_8_129_0,2001,Rural,3,India,8,Rajasthan,129,Jhalawar,20.2
3_8_129_0,2001,Total,3,India,8,Rajasthan,129,Jhalawar,23.4
3_8_129_0,2001,Urban,3,India,8,Rajasthan,129,Jhalawar,42.7
3_8_130_0,2001,Rural,3,India,8,Rajasthan,130,Udaipur,20
3_8_130_0,2001,Total,3,India,8,Rajasthan,130,Udaipur,25.6
3_8_130_0,2001,Urban,3,India,8,Rajasthan,130,Udaipur,55
3_8_131_0,2001,Rural,3,India,8,Rajasthan,131,Pratapgarh,18.8
3_8_131_0,2001,Total,3,India,8,Rajasthan,131,Pratapgarh,23.9
3_8_131_0,2001,Urban,3,India,8,Rajasthan,131,Pratapgarh,55.6
3_8_99_0,2001,Rural,3,India,8,Rajasthan,99,Ganganagar,27.2
3_8_99_0,2001,Total,3,India,8,Rajasthan,99,Ganganagar,31.4
3_8_99_0,2001,Urban,3,India,8,Rajasthan,99,Ganganagar,43.1
3_9_132_0,2001,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,44.90000000000001
3_9_132_0,2001,Total,3,India,9,Uttar Pradesh,132,Saharanpur,45.8
3_9_132_0,2001,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,48.2
3_9_133_0,2001,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,52.90000000000001
3_9_133_0,2001,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,52.40000000000001
3_9_133_0,2001,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,50.6
3_9_134_0,2001,Rural,3,India,9,Uttar Pradesh,134,Bijnor,58.5
3_9_134_0,2001,Total,3,India,9,Uttar Pradesh,134,Bijnor,56
3_9_134_0,2001,Urban,3,India,9,Uttar Pradesh,134,Bijnor,47.2
3_9_135_0,2001,Rural,3,India,9,Uttar Pradesh,135,Moradabad,46.2
3_9_135_0,2001,Total,3,India,9,Uttar Pradesh,135,Moradabad,45.2
3_9_135_0,2001,Urban,3,India,9,Uttar Pradesh,135,Moradabad,42.90000000000001
3_9_136_0,2001,Rural,3,India,9,Uttar Pradesh,136,Rampur,39.1
3_9_136_0,2001,Total,3,India,9,Uttar Pradesh,136,Rampur,39.2
3_9_136_0,2001,Urban,3,India,9,Uttar Pradesh,136,Rampur,39.5
3_9_137_0,2001,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,60.6
3_9_137_0,2001,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,55.40000000000001
3_9_137_0,2001,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,38
3_9_138_0,2001,Rural,3,India,9,Uttar Pradesh,138,Meerut,56
3_9_138_0,2001,Total,3,India,9,Uttar Pradesh,138,Meerut,54.5
3_9_138_0,2001,Urban,3,India,9,Uttar Pradesh,138,Meerut,53
3_9_139_0,2001,Rural,3,India,9,Uttar Pradesh,139,Baghpat,52.3
3_9_139_0,2001,Total,3,India,9,Uttar Pradesh,139,Baghpat,52.6
3_9_139_0,2001,Urban,3,India,9,Uttar Pradesh,139,Baghpat,54
3_9_140_0,2001,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,50.5
3_9_140_0,2001,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,52.7
3_9_140_0,2001,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,54.1
3_9_141_0,2001,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,37.9
3_9_141_0,2001,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,46.1
3_9_141_0,2001,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,56.2
3_9_142_0,2001,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,41
3_9_142_0,2001,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,45.90000000000001
3_9_142_0,2001,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,54
3_9_143_0,2001,Rural,3,India,9,Uttar Pradesh,143,Aligarh,33.9
3_9_143_0,2001,Total,3,India,9,Uttar Pradesh,143,Aligarh,36.7
3_9_143_0,2001,Urban,3,India,9,Uttar Pradesh,143,Aligarh,44.3
3_9_144_0,2001,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,35
3_9_144_0,2001,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,37.2
3_9_144_0,2001,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,47.2
3_9_145_0,2001,Rural,3,India,9,Uttar Pradesh,145,Mathura,36.1
3_9_145_0,2001,Total,3,India,9,Uttar Pradesh,145,Mathura,41.7
3_9_145_0,2001,Urban,3,India,9,Uttar Pradesh,145,Mathura,55.7
3_9_146_0,2001,Rural,3,India,9,Uttar Pradesh,146,Agra,29.2
3_9_146_0,2001,Total,3,India,9,Uttar Pradesh,146,Agra,34.8
3_9_146_0,2001,Urban,3,India,9,Uttar Pradesh,146,Agra,44.6
3_9_147_0,2001,Rural,3,India,9,Uttar Pradesh,147,Firozabad,26.3
3_9_147_0,2001,Total,3,India,9,Uttar Pradesh,147,Firozabad,29.8
3_9_147_0,2001,Urban,3,India,9,Uttar Pradesh,147,Firozabad,42.8
3_9_148_0,2001,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,32.2
3_9_148_0,2001,Total,3,India,9,Uttar Pradesh,148,Mainpuri,36
3_9_148_0,2001,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,59.7
3_9_149_0,2001,Rural,3,India,9,Uttar Pradesh,149,Budaun,21.6
3_9_149_0,2001,Total,3,India,9,Uttar Pradesh,149,Budaun,24.8
3_9_149_0,2001,Urban,3,India,9,Uttar Pradesh,149,Budaun,40.7
3_9_150_0,2001,Rural,3,India,9,Uttar Pradesh,150,Bareilly,41.1
3_9_150_0,2001,Total,3,India,9,Uttar Pradesh,150,Bareilly,42.40000000000001
3_9_150_0,2001,Urban,3,India,9,Uttar Pradesh,150,Bareilly,45
3_9_151_0,2001,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,45.8
3_9_151_0,2001,Total,3,India,9,Uttar Pradesh,151,Pilibhit,46
3_9_151_0,2001,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,47.1
3_9_152_0,2001,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,41.3
3_9_152_0,2001,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,42.5
3_9_152_0,2001,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,48
3_9_153_0,2001,Rural,3,India,9,Uttar Pradesh,153,Kheri,61.6
3_9_153_0,2001,Total,3,India,9,Uttar Pradesh,153,Kheri,61.90000000000001
3_9_153_0,2001,Urban,3,India,9,Uttar Pradesh,153,Kheri,64.3
3_9_154_0,2001,Rural,3,India,9,Uttar Pradesh,154,Sitapur,57.1
3_9_154_0,2001,Total,3,India,9,Uttar Pradesh,154,Sitapur,56.8
3_9_154_0,2001,Urban,3,India,9,Uttar Pradesh,154,Sitapur,54.40000000000001
3_9_155_0,2001,Rural,3,India,9,Uttar Pradesh,155,Hardoi,33.2
3_9_155_0,2001,Total,3,India,9,Uttar Pradesh,155,Hardoi,35
3_9_155_0,2001,Urban,3,India,9,Uttar Pradesh,155,Hardoi,50.90000000000001
3_9_156_0,2001,Rural,3,India,9,Uttar Pradesh,156,Unnao,27.8
3_9_156_0,2001,Total,3,India,9,Uttar Pradesh,156,Unnao,30.1
3_9_156_0,2001,Urban,3,India,9,Uttar Pradesh,156,Unnao,44.8
3_9_157_0,2001,Rural,3,India,9,Uttar Pradesh,157,Lucknow,38.5
3_9_157_0,2001,Total,3,India,9,Uttar Pradesh,157,Lucknow,55.2
3_9_157_0,2001,Urban,3,India,9,Uttar Pradesh,157,Lucknow,65
3_9_158_0,2001,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,37.8
3_9_158_0,2001,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,39.8
3_9_158_0,2001,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,61.3
3_9_159_0,2001,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,34.6
3_9_159_0,2001,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,37.1
3_9_159_0,2001,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,46.3
3_9_160_0,2001,Rural,3,India,9,Uttar Pradesh,160,Kannauj,34.4
3_9_160_0,2001,Total,3,India,9,Uttar Pradesh,160,Kannauj,36.8
3_9_160_0,2001,Urban,3,India,9,Uttar Pradesh,160,Kannauj,50.1
3_9_161_0,2001,Rural,3,India,9,Uttar Pradesh,161,Etawah,27
3_9_161_0,2001,Total,3,India,9,Uttar Pradesh,161,Etawah,31.3
3_9_161_0,2001,Urban,3,India,9,Uttar Pradesh,161,Etawah,47.1
3_9_162_0,2001,Rural,3,India,9,Uttar Pradesh,162,Auraiya,28.8
3_9_162_0,2001,Total,3,India,9,Uttar Pradesh,162,Auraiya,32.1
3_9_162_0,2001,Urban,3,India,9,Uttar Pradesh,162,Auraiya,54.1
3_9_163_0,2001,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,33.7
3_9_163_0,2001,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,35.2
3_9_163_0,2001,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,56.90000000000001
3_9_164_0,2001,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,37.7
3_9_164_0,2001,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,52.2
3_9_164_0,2001,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,60.3
3_9_165_0,2001,Rural,3,India,9,Uttar Pradesh,165,Jalaun,25.3
3_9_165_0,2001,Total,3,India,9,Uttar Pradesh,165,Jalaun,29.6
3_9_165_0,2001,Urban,3,India,9,Uttar Pradesh,165,Jalaun,45.1
3_9_166_0,2001,Rural,3,India,9,Uttar Pradesh,166,Jhansi,24.8
3_9_166_0,2001,Total,3,India,9,Uttar Pradesh,166,Jhansi,35.5
3_9_166_0,2001,Urban,3,India,9,Uttar Pradesh,166,Jhansi,52.6
3_9_167_0,2001,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,23.2
3_9_167_0,2001,Total,3,India,9,Uttar Pradesh,167,Lalitpur,26.7
3_9_167_0,2001,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,48.40000000000001
3_9_168_0,2001,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,20.4
3_9_168_0,2001,Total,3,India,9,Uttar Pradesh,168,Hamirpur,24.9
3_9_168_0,2001,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,49
3_9_169_0,2001,Rural,3,India,9,Uttar Pradesh,169,Mahoba,21.8
3_9_169_0,2001,Total,3,India,9,Uttar Pradesh,169,Mahoba,26
3_9_169_0,2001,Urban,3,India,9,Uttar Pradesh,169,Mahoba,45.6
3_9_170_0,2001,Rural,3,India,9,Uttar Pradesh,170,Banda,14.6
3_9_170_0,2001,Total,3,India,9,Uttar Pradesh,170,Banda,18.6
3_9_170_0,2001,Urban,3,India,9,Uttar Pradesh,170,Banda,41.8
3_9_171_0,2001,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,16.3
3_9_171_0,2001,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,19.7
3_9_171_0,2001,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,44.5
3_9_172_0,2001,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,32.2
3_9_172_0,2001,Total,3,India,9,Uttar Pradesh,172,Fatehpur,33.6
3_9_172_0,2001,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,47.90000000000001
3_9_173_0,2001,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,52.5
3_9_173_0,2001,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,53.1
3_9_173_0,2001,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,65
3_9_174_0,2001,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,23.9
3_9_174_0,2001,Total,3,India,9,Uttar Pradesh,174,Kaushambi,24.9
3_9_174_0,2001,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,40.6
3_9_175_0,2001,Rural,3,India,9,Uttar Pradesh,175,Allahabad,29.1
3_9_175_0,2001,Total,3,India,9,Uttar Pradesh,175,Allahabad,33
3_9_175_0,2001,Urban,3,India,9,Uttar Pradesh,175,Allahabad,51.6
3_9_176_0,2001,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,45.1
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,45.2
3_9_176_0,2001,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,47.40000000000001
3_9_177_0,2001,Rural,3,India,9,Uttar Pradesh,177,Faizabad,54.5
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,55.5
3_9_177_0,2001,Urban,3,India,9,Uttar Pradesh,177,Faizabad,62.8
3_9_178_0,2001,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,47.7
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,47.2
3_9_178_0,2001,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,41.3
3_9_179_0,2001,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,48.90000000000001
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,50
3_9_179_0,2001,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,73.90000000000001
3_9_180_0,2001,Rural,3,India,9,Uttar Pradesh,180,Bahraich,32.4
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,33.2
3_9_180_0,2001,Urban,3,India,9,Uttar Pradesh,180,Bahraich,47.7
3_9_181_0,2001,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,37.6
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,38
3_9_181_0,2001,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,55.5
3_9_182_0,2001,Rural,3,India,9,Uttar Pradesh,182,Balrampur,59
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,59.2
3_9_182_0,2001,Urban,3,India,9,Uttar Pradesh,182,Balrampur,61.6
3_9_183_0,2001,Rural,3,India,9,Uttar Pradesh,183,Gonda,54.7
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,55.40000000000001
3_9_183_0,2001,Urban,3,India,9,Uttar Pradesh,183,Gonda,65.90000000000001
3_9_184_0,2001,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,40.3
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,40.40000000000001
3_9_184_0,2001,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,44.3
3_9_185_0,2001,Rural,3,India,9,Uttar Pradesh,185,Basti,62.40000000000001
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,62.7
3_9_185_0,2001,Urban,3,India,9,Uttar Pradesh,185,Basti,69.90000000000001
3_9_186_0,2001,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,42
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,42.2
3_9_186_0,2001,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,45.2
3_9_187_0,2001,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,47.90000000000001
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,48.5
3_9_187_0,2001,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,59.90000000000001
3_9_188_0,2001,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,47.40000000000001
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,50
3_9_188_0,2001,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,61
3_9_189_0,2001,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,64
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,63.8
3_9_189_0,2001,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,60.8
3_9_190_0,2001,Rural,3,India,9,Uttar Pradesh,190,Deoria,58.7
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,58.7
3_9_190_0,2001,Urban,3,India,9,Uttar Pradesh,190,Deoria,58.1
3_9_191_0,2001,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,49.2
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,49.7
3_9_191_0,2001,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,56.7
3_9_192_0,2001,Rural,3,India,9,Uttar Pradesh,192,Mau,45.8
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,45.8
3_9_192_0,2001,Urban,3,India,9,Uttar Pradesh,192,Mau,48
3_9_193_0,2001,Rural,3,India,9,Uttar Pradesh,193,Ballia,47.6
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,48.5
3_9_193_0,2001,Urban,3,India,9,Uttar Pradesh,193,Ballia,57.3
3_9_194_0,2001,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,52
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,52.2
3_9_194_0,2001,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,55.1
3_9_195_0,2001,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,47.5
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,48.5
3_9_195_0,2001,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,62.1
3_9_196_0,2001,Rural,3,India,9,Uttar Pradesh,196,Chandauli,32.6
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,35.4
3_9_196_0,2001,Urban,3,India,9,Uttar Pradesh,196,Chandauli,59.40000000000001
3_9_197_0,2001,Rural,3,India,9,Uttar Pradesh,197,Varanasi,38.90000000000001
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,43.90000000000001
3_9_197_0,2001,Urban,3,India,9,Uttar Pradesh,197,Varanasi,51
3_9_198_0,2001,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),39.6
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),40.3
3_9_198_0,2001,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),44.3
3_9_199_0,2001,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,29.3
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,31.5
3_9_199_0,2001,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,45.90000000000001
3_9_200_0,2001,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,25.6
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,33
3_9_200_0,2001,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,62.8
3_9_201_0,2001,Rural,3,India,9,Uttar Pradesh,201,Etah,27
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,30
3_9_201_0,2001,Urban,3,India,9,Uttar Pradesh,201,Etah,46.1
3_9_202_0,2001,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,27
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,30
3_9_202_0,2001,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,46.1
