id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,und_15_t,und_15_f,und_15_m
3_8_116_0,2001,Urban,3,India,8,Rajasthan,116,Jalor,4.7,13.7,2.2
3_8_117_0,2001,Rural,3,India,8,Rajasthan,117,Sirohi,8.300000000000001,7.600000000000001,8.800000000000001
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,7.600000000000001,8.1,7.300000000000001
3_8_117_0,2001,Urban,3,India,8,Rajasthan,117,Sirohi,3.3,14.5,1.1
3_8_118_0,2001,Rural,3,India,8,Rajasthan,118,Pali,9.4,8.800000000000001,9.800000000000001
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,8.5,9.4,8
3_8_118_0,2001,Urban,3,India,8,Rajasthan,118,Pali,4.600000000000001,15.2,1.9
3_8_119_0,2001,Rural,3,India,8,Rajasthan,119,Ajmer,5.100000000000001,6,4.5
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,4.4,7.300000000000001,2.9
3_8_119_0,2001,Urban,3,India,8,Rajasthan,119,Ajmer,2.9,13.6,.6000000000000001
3_8_120_0,2001,Rural,3,India,8,Rajasthan,120,Tonk,4.7,5.100000000000001,4.4
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,4.7,5.800000000000001,3.9
3_8_120_0,2001,Urban,3,India,8,Rajasthan,120,Tonk,4.600000000000001,11.5,2
3_8_121_0,2001,Rural,3,India,8,Rajasthan,121,Bundi,6.300000000000001,6.5,6.2
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,6.100000000000001,7.100000000000001,5.4
3_8_121_0,2001,Urban,3,India,8,Rajasthan,121,Bundi,4.800000000000001,14.8,1.9
3_8_122_0,2001,Rural,3,India,8,Rajasthan,122,Bhilwara,5.800000000000001,6.9,5.100000000000001
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,5.300000000000001,7.5,4.100000000000001
3_8_122_0,2001,Urban,3,India,8,Rajasthan,122,Bhilwara,2.9,11.7,.9
3_8_123_0,2001,Rural,3,India,8,Rajasthan,123,Rajsamand,7.7,10.3,6
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,7.2,10.4,5.4
3_8_123_0,2001,Urban,3,India,8,Rajasthan,123,Rajsamand,2.8,12.5,.9
3_8_124_0,2001,Rural,3,India,8,Rajasthan,124,Dungarpur,17.8,15.9,19.6
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,17.2,16,18.4
3_8_124_0,2001,Urban,3,India,8,Rajasthan,124,Dungarpur,6.2,17,2.4
3_8_125_0,2001,Rural,3,India,8,Rajasthan,125,Banswara,6.5,6,6.9
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,6.300000000000001,6,6.4
3_8_125_0,2001,Urban,3,India,8,Rajasthan,125,Banswara,2.3,8.1,.6000000000000001
3_8_126_0,2001,Rural,3,India,8,Rajasthan,126,Chittaurgarh,3.3,3.5,3.2
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,3.3,3.9,2.9
3_8_126_0,2001,Urban,3,India,8,Rajasthan,126,Chittaurgarh,3.2,9.4,1.4
3_8_127_0,2001,Rural,3,India,8,Rajasthan,127,Kota,7,9.700000000000001,5.4
3_8_127_0,2001,Total,3,India,8,Rajasthan,127,Kota,6.300000000000001,11.3,4.100000000000001
3_8_127_0,2001,Urban,3,India,8,Rajasthan,127,Kota,4.9,17.5,1.6
3_8_128_0,2001,Rural,3,India,8,Rajasthan,128,Baran,7.100000000000001,8.300000000000001,6.2
3_8_128_0,2001,Total,3,India,8,Rajasthan,128,Baran,6.800000000000001,8.9,5.5
3_8_128_0,2001,Urban,3,India,8,Rajasthan,128,Baran,5.300000000000001,15.9,2.1
3_8_129_0,2001,Rural,3,India,8,Rajasthan,129,Jhalawar,5,5.800000000000001,4.5
3_8_129_0,2001,Total,3,India,8,Rajasthan,129,Jhalawar,4.9,6.300000000000001,4
3_8_129_0,2001,Urban,3,India,8,Rajasthan,129,Jhalawar,3.7,16.5,1
3_8_130_0,2001,Rural,3,India,8,Rajasthan,130,Udaipur,8.800000000000001,11.8,6.800000000000001
3_8_130_0,2001,Total,3,India,8,Rajasthan,130,Udaipur,8,11.8,5.800000000000001
3_8_130_0,2001,Urban,3,India,8,Rajasthan,130,Udaipur,2.7,11.4,.8
3_8_131_0,2001,Rural,3,India,8,Rajasthan,131,Pratapgarh,6.600000000000001,7.600000000000001,5.9
3_8_131_0,2001,Total,3,India,8,Rajasthan,131,Pratapgarh,6.100000000000001,7.7,5.2
3_8_131_0,2001,Urban,3,India,8,Rajasthan,131,Pratapgarh,2.7,9.200000000000001,.9
3_8_99_0,2001,Rural,3,India,8,Rajasthan,99,Ganganagar,4.7,8.1,3
3_8_99_0,2001,Total,3,India,8,Rajasthan,99,Ganganagar,4.7,10,2.4
3_8_99_0,2001,Urban,3,India,8,Rajasthan,99,Ganganagar,4.5,26.5,.7000000000000001
3_9_132_0,2001,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,4.600000000000001,32.4,.5
3_9_132_0,2001,Total,3,India,9,Uttar Pradesh,132,Saharanpur,4.2,31,.4
3_9_132_0,2001,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,3,25.8,.4
3_9_133_0,2001,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,3.6,12.9,.8
3_9_133_0,2001,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,3.5,14.3,.7000000000000001
3_9_133_0,2001,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,3.3,22.4,.4
3_9_134_0,2001,Rural,3,India,9,Uttar Pradesh,134,Bijnor,5.100000000000001,28.2,.6000000000000001
3_9_134_0,2001,Total,3,India,9,Uttar Pradesh,134,Bijnor,5,30.6,.5
3_9_134_0,2001,Urban,3,India,9,Uttar Pradesh,134,Bijnor,4.5,44.3,.3
3_9_135_0,2001,Rural,3,India,9,Uttar Pradesh,135,Moradabad,3.6,14.3,.7000000000000001
3_9_135_0,2001,Total,3,India,9,Uttar Pradesh,135,Moradabad,3.5,16.3,.5
3_9_135_0,2001,Urban,3,India,9,Uttar Pradesh,135,Moradabad,3.2,25.3,.3
3_9_136_0,2001,Rural,3,India,9,Uttar Pradesh,136,Rampur,4.7,33.2,.7000000000000001
3_9_136_0,2001,Total,3,India,9,Uttar Pradesh,136,Rampur,4.5,30.7,.7000000000000001
3_9_136_0,2001,Urban,3,India,9,Uttar Pradesh,136,Rampur,4,24.6,.6000000000000001
3_9_137_0,2001,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,3,11.6,.5
3_9_137_0,2001,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,2.7,11.4,.4
3_9_137_0,2001,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,2,10.6,.2
3_9_138_0,2001,Rural,3,India,9,Uttar Pradesh,138,Meerut,3.8,14.4,.6000000000000001
3_9_138_0,2001,Total,3,India,9,Uttar Pradesh,138,Meerut,3.6,17,.5
3_9_138_0,2001,Urban,3,India,9,Uttar Pradesh,138,Meerut,3.3,22,.4
3_9_139_0,2001,Rural,3,India,9,Uttar Pradesh,139,Baghpat,3.8,14.5,.7000000000000001
3_9_139_0,2001,Total,3,India,9,Uttar Pradesh,139,Baghpat,3.7,14.7,.6000000000000001
3_9_139_0,2001,Urban,3,India,9,Uttar Pradesh,139,Baghpat,2.8,15.8,.4
3_9_140_0,2001,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,4.5,18.2,.7000000000000001
3_9_140_0,2001,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,3.8,18.9,.5
3_9_140_0,2001,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,3.1,20.7,.3
3_9_141_0,2001,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,4,19.8,.5
3_9_141_0,2001,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,3.6,17.6,.5
3_9_141_0,2001,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,3.1,14.5,.6000000000000001
3_9_142_0,2001,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,4.3,15.1,.9
3_9_142_0,2001,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,4,14.3,.9
3_9_142_0,2001,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,3.3,15.5,.6000000000000001
3_9_143_0,2001,Rural,3,India,9,Uttar Pradesh,143,Aligarh,6.300000000000001,22.9,1.1
3_9_143_0,2001,Total,3,India,9,Uttar Pradesh,143,Aligarh,5.800000000000001,23.5,.9
3_9_143_0,2001,Urban,3,India,9,Uttar Pradesh,143,Aligarh,4.3,26.4,.4
3_9_144_0,2001,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,7,33.6,.9
3_9_144_0,2001,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,6.9,34.2,.9
3_9_144_0,2001,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,6.4,37.3,.9
3_9_145_0,2001,Rural,3,India,9,Uttar Pradesh,145,Mathura,5,11.6,1.6
3_9_145_0,2001,Total,3,India,9,Uttar Pradesh,145,Mathura,4.7,12.8,1.3
3_9_145_0,2001,Urban,3,India,9,Uttar Pradesh,145,Mathura,3.9,21.1,.7000000000000001
3_9_146_0,2001,Rural,3,India,9,Uttar Pradesh,146,Agra,5.7,36.6,.6000000000000001
3_9_146_0,2001,Total,3,India,9,Uttar Pradesh,146,Agra,4.800000000000001,29.2,.5
3_9_146_0,2001,Urban,3,India,9,Uttar Pradesh,146,Agra,3.2,17.5,.5
3_9_147_0,2001,Rural,3,India,9,Uttar Pradesh,147,Firozabad,5.4,34.7,.6000000000000001
3_9_147_0,2001,Total,3,India,9,Uttar Pradesh,147,Firozabad,4.9,30.8,.6000000000000001
3_9_147_0,2001,Urban,3,India,9,Uttar Pradesh,147,Firozabad,3.9,23.6,.5
3_9_148_0,2001,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,4.3,29.4,.5
3_9_148_0,2001,Total,3,India,9,Uttar Pradesh,148,Mainpuri,4.2,28.8,.5
3_9_148_0,2001,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,4,25.7,.4
3_9_149_0,2001,Rural,3,India,9,Uttar Pradesh,149,Budaun,3.7,24.7,.5
3_9_149_0,2001,Total,3,India,9,Uttar Pradesh,149,Budaun,4,28.6,.4
3_9_149_0,2001,Urban,3,India,9,Uttar Pradesh,149,Budaun,5.800000000000001,52.5,.4
3_9_150_0,2001,Rural,3,India,9,Uttar Pradesh,150,Bareilly,5.100000000000001,27.7,.8
3_9_150_0,2001,Total,3,India,9,Uttar Pradesh,150,Bareilly,5.100000000000001,28.9,.7000000000000001
3_9_150_0,2001,Urban,3,India,9,Uttar Pradesh,150,Bareilly,5,31.9,.5
3_9_151_0,2001,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,7,59.7,.7000000000000001
3_9_151_0,2001,Total,3,India,9,Uttar Pradesh,151,Pilibhit,6.7,53.3,.6000000000000001
3_9_151_0,2001,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,5.4,34,.5
3_9_152_0,2001,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,5.7,54.5,.5
3_9_152_0,2001,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,5.5,48.7,.4
3_9_152_0,2001,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,4.7,33,.3
3_9_153_0,2001,Rural,3,India,9,Uttar Pradesh,153,Kheri,4.100000000000001,21.9,.9
3_9_153_0,2001,Total,3,India,9,Uttar Pradesh,153,Kheri,4,21.8,.8
3_9_153_0,2001,Urban,3,India,9,Uttar Pradesh,153,Kheri,2.9,21,.3
3_9_154_0,2001,Rural,3,India,9,Uttar Pradesh,154,Sitapur,4.7,27,.8
3_9_154_0,2001,Total,3,India,9,Uttar Pradesh,154,Sitapur,4.7,26.5,.8
3_9_154_0,2001,Urban,3,India,9,Uttar Pradesh,154,Sitapur,4.2,22.7,.5
3_9_155_0,2001,Rural,3,India,9,Uttar Pradesh,155,Hardoi,3.7,19.2,.8
3_9_155_0,2001,Total,3,India,9,Uttar Pradesh,155,Hardoi,3.7,19.6,.7000000000000001
3_9_155_0,2001,Urban,3,India,9,Uttar Pradesh,155,Hardoi,3.6,22.8,.4
3_9_156_0,2001,Rural,3,India,9,Uttar Pradesh,156,Unnao,5.300000000000001,16.2,1.7
3_9_156_0,2001,Total,3,India,9,Uttar Pradesh,156,Unnao,5.300000000000001,17.5,1.5
3_9_156_0,2001,Urban,3,India,9,Uttar Pradesh,156,Unnao,5.4,30.5,.7000000000000001
3_9_157_0,2001,Rural,3,India,9,Uttar Pradesh,157,Lucknow,6.100000000000001,20.5,1.6
3_9_157_0,2001,Total,3,India,9,Uttar Pradesh,157,Lucknow,4.5,17.7,1
3_9_157_0,2001,Urban,3,India,9,Uttar Pradesh,157,Lucknow,3.5,15.7,.6000000000000001
3_9_158_0,2001,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,8.800000000000001,19.5,3.6
3_9_158_0,2001,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,8.5,19.6,3.3
3_9_158_0,2001,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,4.600000000000001,20.9,.7000000000000001
3_9_159_0,2001,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,4.100000000000001,26.2,.6000000000000001
3_9_159_0,2001,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,4,25.6,.5
3_9_159_0,2001,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,4,23.8,.4
3_9_160_0,2001,Rural,3,India,9,Uttar Pradesh,160,Kannauj,4.4,16.5,1.1
3_9_160_0,2001,Total,3,India,9,Uttar Pradesh,160,Kannauj,4.3,16.1,1
3_9_160_0,2001,Urban,3,India,9,Uttar Pradesh,160,Kannauj,3.7,14,.7000000000000001
3_9_161_0,2001,Rural,3,India,9,Uttar Pradesh,161,Etawah,6.4,43.3,.7000000000000001
3_9_161_0,2001,Total,3,India,9,Uttar Pradesh,161,Etawah,5.800000000000001,37.9,.6000000000000001
3_9_161_0,2001,Urban,3,India,9,Uttar Pradesh,161,Etawah,3.8,22.7,.3
3_9_162_0,2001,Rural,3,India,9,Uttar Pradesh,162,Auraiya,6.600000000000001,22,1.9
3_9_162_0,2001,Total,3,India,9,Uttar Pradesh,162,Auraiya,6.300000000000001,22.4,1.8
3_9_162_0,2001,Urban,3,India,9,Uttar Pradesh,162,Auraiya,4.800000000000001,26,.7000000000000001
3_9_163_0,2001,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,6,22,1.5
3_9_163_0,2001,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,6,22.5,1.5
3_9_163_0,2001,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,5.9,31.7,1
3_9_164_0,2001,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,7.100000000000001,22.7,1.9
3_9_164_0,2001,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,4.7,20,.9
3_9_164_0,2001,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,3.5,18.1,.5
3_9_165_0,2001,Rural,3,India,9,Uttar Pradesh,165,Jalaun,6.100000000000001,16.1,2
3_9_165_0,2001,Total,3,India,9,Uttar Pradesh,165,Jalaun,5.7,17.2,1.7
3_9_165_0,2001,Urban,3,India,9,Uttar Pradesh,165,Jalaun,4.3,26.6,.5
3_9_166_0,2001,Rural,3,India,9,Uttar Pradesh,166,Jhansi,4.800000000000001,10.3,1.9
3_9_166_0,2001,Total,3,India,9,Uttar Pradesh,166,Jhansi,4.800000000000001,12.6,1.5
3_9_166_0,2001,Urban,3,India,9,Uttar Pradesh,166,Jhansi,4.7,18.9,.8
3_9_167_0,2001,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,3.1,4,2.5
3_9_167_0,2001,Total,3,India,9,Uttar Pradesh,167,Lalitpur,3.1,4.4,2.2
3_9_167_0,2001,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,2.9,10.2,.9
3_9_168_0,2001,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,6.4,13.4,2.8
3_9_168_0,2001,Total,3,India,9,Uttar Pradesh,168,Hamirpur,6.2,14.2,2.5
3_9_168_0,2001,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,5.2,23.2,1
3_9_169_0,2001,Rural,3,India,9,Uttar Pradesh,169,Mahoba,5.800000000000001,10.9,3
3_9_169_0,2001,Total,3,India,9,Uttar Pradesh,169,Mahoba,5.800000000000001,12.1,2.7
3_9_169_0,2001,Urban,3,India,9,Uttar Pradesh,169,Mahoba,5.9,24.1,1.4
3_9_170_0,2001,Rural,3,India,9,Uttar Pradesh,170,Banda,6.2,12,2.8
3_9_170_0,2001,Total,3,India,9,Uttar Pradesh,170,Banda,6.100000000000001,12.9,2.5
3_9_170_0,2001,Urban,3,India,9,Uttar Pradesh,170,Banda,5.300000000000001,25.7,1
3_9_171_0,2001,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,5.300000000000001,9.5,2.7
3_9_171_0,2001,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,5.300000000000001,10.3,2.5
3_9_171_0,2001,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,5.7,27.3,1.2
3_9_172_0,2001,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,7.2,15.2,3.1
3_9_172_0,2001,Total,3,India,9,Uttar Pradesh,172,Fatehpur,7,15.6,2.9
3_9_172_0,2001,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,4.9,24,.8
3_9_173_0,2001,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,7.5,14.5,3.5
3_9_173_0,2001,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,7.4,14.6,3.3
3_9_173_0,2001,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,4.600000000000001,19.5,1.1
3_9_174_0,2001,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,8.1,15.9,3.6
3_9_174_0,2001,Total,3,India,9,Uttar Pradesh,174,Kaushambi,8,16.1,3.5
3_9_174_0,2001,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,6.7,22.1,1.7
3_9_175_0,2001,Rural,3,India,9,Uttar Pradesh,175,Allahabad,8,16.1,3.5
3_9_175_0,2001,Total,3,India,9,Uttar Pradesh,175,Allahabad,7.5,16.2,3
3_9_175_0,2001,Urban,3,India,9,Uttar Pradesh,175,Allahabad,5.4,19.3,1.2
3_9_176_0,2001,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,4.600000000000001,12.6,1.7
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,4.600000000000001,12.9,1.6
3_9_176_0,2001,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,3.9,19.1,.6000000000000001
3_9_177_0,2001,Rural,3,India,9,Uttar Pradesh,177,Faizabad,7,12.9,3.5
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,6.5,13.1,3.1
3_9_177_0,2001,Urban,3,India,9,Uttar Pradesh,177,Faizabad,3.3,15.5,.6000000000000001
3_9_178_0,2001,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,6.800000000000001,13.7,3.3
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,6.5,13.6,3
3_9_178_0,2001,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,2.7,11.6,.6000000000000001
3_9_179_0,2001,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,7.4,18.3,2.6
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,7.2,18.2,2.5
3_9_179_0,2001,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,2.8,14.3,.3
3_9_180_0,2001,Rural,3,India,9,Uttar Pradesh,180,Bahraich,5.300000000000001,14.5,2.1
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,5.2,14.8,2
3_9_180_0,2001,Urban,3,India,9,Uttar Pradesh,180,Bahraich,4.5,29.6,.6000000000000001
3_9_181_0,2001,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,4.9,11.1,2.3
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,4.9,11.3,2.2
3_9_181_0,2001,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,4.800000000000001,34.4,.6000000000000001
3_9_182_0,2001,Rural,3,India,9,Uttar Pradesh,182,Balrampur,3.6,7.100000000000001,1.6
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,3.6,7.5,1.6
3_9_182_0,2001,Urban,3,India,9,Uttar Pradesh,182,Balrampur,4.5,25,.8
3_9_183_0,2001,Rural,3,India,9,Uttar Pradesh,183,Gonda,5.100000000000001,17.4,1.4
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,4.9,17.3,1.3
3_9_183_0,2001,Urban,3,India,9,Uttar Pradesh,183,Gonda,2.4,16.3,.2
3_9_184_0,2001,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,6.100000000000001,11.9,2.8
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,6.100000000000001,12.2,2.7
3_9_184_0,2001,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,5.600000000000001,32.9,.9
3_9_185_0,2001,Rural,3,India,9,Uttar Pradesh,185,Basti,6.300000000000001,14.3,2.5
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,6.2,14.3,2.4
3_9_185_0,2001,Urban,3,India,9,Uttar Pradesh,185,Basti,2.8,13.7,.3
3_9_186_0,2001,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,7.800000000000001,15.4,3.8
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,7.600000000000001,15.6,3.6
3_9_186_0,2001,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,4.2,22,.6000000000000001
3_9_187_0,2001,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,7.600000000000001,13.9,3.8
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,7.4,13.9,3.6
3_9_187_0,2001,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,3.2,17.2,.7000000000000001
3_9_188_0,2001,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,9.700000000000001,24.7,3
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,8.6,23.9,2.4
3_9_188_0,2001,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,3.5,18.3,.3
3_9_189_0,2001,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,7.9,18.5,2.6
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,7.7,18.6,2.5
3_9_189_0,2001,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,3.6,24.1,.3
3_9_190_0,2001,Rural,3,India,9,Uttar Pradesh,190,Deoria,7.9,19.5,2.5
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,7.7,19.7,2.3
3_9_190_0,2001,Urban,3,India,9,Uttar Pradesh,190,Deoria,4.2,25.3,.4
3_9_191_0,2001,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,6.600000000000001,13.4,3
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,6.300000000000001,13.2,2.8
3_9_191_0,2001,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,2.4,8.800000000000001,.5
3_9_192_0,2001,Rural,3,India,9,Uttar Pradesh,192,Mau,6.7,17.1,2.3
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,6.100000000000001,16.1,2
3_9_192_0,2001,Urban,3,India,9,Uttar Pradesh,192,Mau,2.8,10.5,.7000000000000001
3_9_193_0,2001,Rural,3,India,9,Uttar Pradesh,193,Ballia,7,20.8,1.8
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,6.7,20.5,1.7
3_9_193_0,2001,Urban,3,India,9,Uttar Pradesh,193,Ballia,3.7,17,.7000000000000001
3_9_194_0,2001,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,4.800000000000001,9.800000000000001,2
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,4.7,10,1.9
3_9_194_0,2001,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,3.3,16.5,.6000000000000001
3_9_195_0,2001,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,5.100000000000001,11.4,1.9
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,4.9,11.5,1.8
3_9_195_0,2001,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,3.2,14,.7000000000000001
3_9_196_0,2001,Rural,3,India,9,Uttar Pradesh,196,Chandauli,8.5,20.8,3.2
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,8.1,20.9,3
3_9_196_0,2001,Urban,3,India,9,Uttar Pradesh,196,Chandauli,4.3,23.7,.7000000000000001
3_9_197_0,2001,Rural,3,India,9,Uttar Pradesh,197,Varanasi,4.5,10.5,1.8
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,3.6,10.2,1.3
3_9_197_0,2001,Urban,3,India,9,Uttar Pradesh,197,Varanasi,2.3,9.5,.6000000000000001
3_9_198_0,2001,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),5.9,16.4,2.1
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),5.5,16.1,1.9
3_9_198_0,2001,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),2.8,13,.7000000000000001
3_9_199_0,2001,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,6.300000000000001,13.7,3
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,6,14.2,2.7
3_9_199_0,2001,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,4.2,21.3,.8
3_9_200_0,2001,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,6.9,14.1,3.3
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,6.4,14.6,2.8
3_9_200_0,2001,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,3.4,22.2,.5
3_9_201_0,2001,Rural,3,India,9,Uttar Pradesh,201,Etah,4.600000000000001,27.8,.6000000000000001
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,4.5,27.8,.6000000000000001
3_9_201_0,2001,Urban,3,India,9,Uttar Pradesh,201,Etah,4.3,28.2,.4
3_9_202_0,2001,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,4.600000000000001,27.8,.6000000000000001
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,4.5,27.8,.6000000000000001
3_9_202_0,2001,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,4.3,28.2,.4
